Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
"Terrific. And just sort of more broadly, on the Atkins sort of momentum, do you have a sense sort of for the demographics of the new customers that you're bringing into the brand? You know, younger, I know you've said it's an issue of mobility, but just in terms of demographics specifically on Atkins, I wonder where you're taking those customers from.","Over the last year, it's been our target. I'll talk less demographic, more psychographic. The change that we made in Atkins, it's been four years now, was moving from fast weight loss on a program consumers, which were, if I remember right, about 8 million of those in the United States, to low-carb lifestyle weight management concerned consumers. There were about 33 million of those. If you just look at the 8 and the 33, they tended to get younger, tended to get a little bit more active because you're moving away from fast weight loss. You're moving directionally towards more lifestyle-oriented, directionally more healthier people, directionally with people that it's less about, I got to lose weight right now, more about, I want to live right, and I'm looking for solutions to do that. Those tend to be a little bit younger, a little bit more active than the original target. I haven't seen a breakout this last year on kind of how our improvements in consumers look demographically, but we can take a look at that and and get back to you separately.",2155.925,2235.92,9,2021,3,0.483,3.439,0,-0.0559999999999999,-0.5929999999999994,0,0.319,3.5489999999999995,0,0.94,3.929,0,0.86,7.258,0,0.965,8.126,0
"Great. Thanks so much. So, Joe, just kind of a follow-up, I guess, in the last comment, you know, just in terms of the demographic makeup of that consumer, right, as you kind of chip away at the original strategy, right, of simply Atkins obviously very large brand working well with retailers mass traffic is coming up Atkins is very well very large in mass but as you think about the shelf resets maybe it's not this fall maybe it's next fall are there opportunities you think such that you might be even able to replace some of the shelf you have with Atkins with some of the products from Quest if Quest potentially seems to maybe be a bit of a a broader-based brand accepted by different types of demographics. Does that make sense?","Yeah, the question does make sense. They tend not to be in the same section of the aisle, in some cases not even in the same aisle. So, no, we won't be swapping brands. For us, it's not a decision of what space do we allocate to Atkins versus Quest. It's how do we gain more space in each of the segments and how do we allocate it. As I think about Atkins and growth, I think about how do we develop our product portfolio beyond bars and shakes. What we've learned during COVID is that Those consumption occasions, especially on bars, are highly dependent on the go and at work. And we've also learned from our Quest business that the snackier portions of that portfolio and confections on Atkins are all the time consumption products, not dependent upon that. So you should expect us, and it's the way we're thinking, to develop our other forms to even a bigger portion of our portfolio. It insulates us to some degree on the kind of back-to-work dynamic. And not surprising, confections on Atkins growing double digits. Our confection business in the earliest stages on Quest growing strong. Our chip business just crazy strong. So expect us to continue to do that. It also leverages what we think is our competitive advantage, which is the best R&D organization in the category.",2300.441,2397.889,10,2021,3,0.52,3.959,0,-0.072,-0.6649999999999994,0,0.353,3.902,0,0.8119999999999999,4.741,0,0.934,8.192,0,0.968,9.094,0
"All right, super. That makes sense. And then I guess just Coming back to Jason's original question that's on the top line as you're going to Q4, and then while I respect you, probably don't want to give guide for fiscal 22. There's some commentary on pricing and gross margin, so I'm going to take a shot on the sales side. If I look at the data set over the past four months, just even week by week, total dollar sales have been pretty consistent. It's been very strong, very impressive. If just like you said on the Atkins piece, more correlated to work mobility, we're still in the summer. Some people are going back to work more, but not everybody, not yet. There's not as much critical mass, and probably that improves into the fall. While at the same time, as Jason pointed to, like there could be kind of an off-cycle resolution period. So kind of if I'm just thinking about the retail data sets, you know, it seems as if there is still potential upside, obviously, to the guide, because it would seem like the retail data sets wouldn't necessarily be decelerating that much in the U.S., right, if we're ignoring the Europe piece. And then the storm was a couple percent, but not that much. So I'm just trying to kind of gauge, like, off the commentary, just to be clear, you know, Q3 very strong, maybe Q4 decelerates a little bit. But if we're all thinking about the first half of next year already, it would seem as if there could be increased momentum on an absolute dollar basis as we're coming out of Q4. Does that make sense?","Yeah, it does. And look, I mean, obviously, there's a couple of variables here. Q4, as we stated, you know, sequentially, the volume of retail should be, you know, pretty much the same. We're obviously lapping. stronger numbers a year ago, particularly on Quest. So the comps are getting a little bit harder. From a shipping perspective, as I mentioned, we do tend to pull inventory out, especially in Q4. So that's going to be impact for sales. But, you know, we'll see how it plays out and how mobility, if it continues to accelerate or not, that's still a little bit of an open question. We're not anticipating that it does. As we get into next year, Obviously, we're still working through the price increase, so that's a big variable. We'll obviously get back to you at the next earnings call with much more detail on next year's plan. But as you said, first half, just big picture, first half should obviously be stronger than the second half because we are copying still a weak first half COVID impact in this fiscal year. So the first half should be relatively strong. You know, gross margins, you know, as we said, our goal is to maintain the gross margins despite the inflation out there. And, you know, look, at the end of the day, we love the momentum of this business. We feel great about it. But we'll get back to you in the next quarter with more specifics on next year. Rob, I'd also say that we don't see big – I don't think we're going to see big shifts in consumer mobility anymore. Q4 to Q3. I think it feels more, just if you look at the U.S., it feels more the same. The big shift was in Q3, I think, where it changed very, very quickly, almost like a switch flipped. I think it's going to stay more the same. I think when kids go back to school, I think that'll be the, if there's a catalytic event in movement, it's going to be one They put kids on the bus and they go back to school. And just looking at how businesses are thinking about this, it feels more like post-Labor Day, back to office. Some of it's happening now, but I think you're going to see a big shift after Labor Day. In fact, I'm pretty confident that that's when we're going to see kind of an inflection point in people being out and about.",2494.607,2641.238,11,2021,3,0.364,4.323,0,-0.062,-0.7269999999999994,0,0.163,4.065,0,0.744,5.485,0,0.7719999999999999,8.964,0,0.964,10.058,0
"Okay, fair enough. And then just quickly, Joe, on the M&A side, I think Todd saw it in the numbers you mentioned. You paid down the term loan. Leverage is getting a little bit better. Good for cash flow. Great Q3. So just in terms of kind of how you're thinking about the M&A pipeline, I'm not sure what you're seeing out there. Any canned answer is fine. Just trying to check the boxes I do usually on the acquisition front.","Yeah, we're active. There is a pretty good pipeline. We're looking at things as we speak. As I said before, we love this category. We'd love to continue to get more scale in the category, and we'll look at the assets that are in the space. Our screening process is pretty simple. We're looking for strong consumer brands with unique positionings and some pretty good understanding of who the user base is so we know how to recruit. I think Our competitive advantages are we can build distribution in food, drug, mass, small format pretty quickly. We understand how to build household penetration, so understanding the consumer dynamic, who that consumer is, what the brand positioning is. We feel like we're pretty good at that, and we're pretty good at innovation. So we're looking where we can use those capabilities to accelerate growth of assets that are out there. And if there's an asset out there in our space of a decent size, you can bank on it.",2670.34,2731.693,12,2021,3,0.491,4.814,0,-0.0639999999999999,-0.7909999999999993,0,0.516,4.581,0,0.377,5.862,0,0.888,9.852,0,0.975,11.033,0
"Yeah, thank you. And congratulations on the quarter, everyone. So my first question revolves around a little bit more clarity on your growth profit margins. I'm assuming... You're talking percentage growth margins, but I would assume that you're pricing more to protect your dollar growth profit margins and maybe a little bit more than that. But then in order to maintain percentage growth margins year over year next year, That would then require probably continued favorable product and channel mix. Am I, is that the right way to look at how you're talking about your gross margins?","Yeah, so first of all, to clarify, it's on a percentage, not dollars. We're trying to, you know, the goal is to maintain, we have some pretty significant inflation next year. Our objective is to price effectively enough to maintain that gross margin percentage to offset the inflation. You know, we'll see, as you mentioned, we've had a nice benefit here in the second half as bars have rebounded, as brick and mortar has rebounded. We'll see, you know, I think we'll see some more of that in the first half of next year. Then it will kind of level out. But we are, you know, our objective here is to price to offset inflation. the input cost inflation that we're seeing, and to be clear, on a percentage basis.",2785.419,2833.183,13,2021,3,0.394,5.208,0,-0.0729999999999999,-0.8639999999999992,0,0.1679999999999999,4.749,0,0.7170000000000001,6.579,0,0.909,10.761,0,0.974,12.007,0
"Okay. Thank you for that. And then my follow-up question is really on your indulgent brands, i.e. things like Peanut Butter Cup. They were very strong, I think, for both Atkins and Quest in the Quarter. Are you seeing different buyers for those products, or are they the same buyers? And are your buy rates actually better in your indulgent products? I'm curious as to more of the consumer demographic dynamics on the indulgent line.","Yeah, I apologize. I don't know that data by product form, so we tend to think brand first. But what I would tell you is why it's doing so well is it's a different use occasion. So if you think of a bar and shake, it tends to be kind of afternoon to early morning. It tends to be a hold-me-over between meals or a meal replacement. The snackier portions of our portfolio are not that. They're indeed just a snack. They're kind of indulgent. Sometimes use can be after dinner. So in the confections area, you know, the peanut butter cups that you mentioned, the entire lineup in Atkins, can be after dinner kind of consumption occasions. So I think it's, you know, if we went in and looked at the data, I wouldn't guess we would see different dynamics, consumer dynamics, based upon that. I think you're just gonna see different use occasions and different need states that consumers are purchasing those at.",2866.007,2927.424,14,2021,3,0.439,5.647,0,-0.0699999999999999,-0.933999999999999,0,0.2499999999999999,4.999,0,0.378,6.957,0,0.722,11.483,0,0.958,12.965,0
"Good morning, thanks for the question, and congratulations on the strong quarter. I wanted to ask, you talked a little bit about the success you've had acquiring new buyers, specifically, I think, relative to Atkins, but also the fact that the buy rate continues to kind of lag historical levels, given the fact that we haven't fully returned on-the-go, pre-COVID on-the-go use cases. Could you talk a little bit more about the rate of new buyer acquisition and or how far off the buy rate is today versus historical levels to give us a bit of a sense of the progress and opportunity that those two metrics represent?","Yeah, so I can give you a high level kind of how the algorithm works that you get a sense of it. In any one year, new buyers, so first-year buyers on Atkins, buy somewhere in the area of 30 to 35 servings. Year two and beyond, buy three times that amount. So if you think about it, we have multiple times weekly buyers in retain. So retain in any one year, the volume in your year, is mostly driven by retained buyers. Your new buyers are a pretty good proxy for how you're going to perform in the next year because we retain a certain portion of those people. So as you look at then our buyers, our increase this year in – let me step back again, I'm sorry. The buy rate becomes very sensitive to total volume, especially when you apply it against retained buyers. So at 100 servings, if my buy rate is off, that's a significant amount of servings against a big number of retained buyers. So this year, our growth is being driven almost exclusively by the number of total buyers that we have, both retained and new. That's been driving our business. And the buy rate has been a buffer against that. So buy rate is down as a percentage basis kind of in the mid-single digits. So it's a significant number, right? And we've been more than offsetting that with the number of buyers. That's frankly the good news for Atkins because that means I've got good buyer flow going into fiscal 22. If I get any improvements in historic buy rate, which we would expect to do it as people go back to work and bars improve, and as I get the portfolio more developed in other forms, I would expect buy rate to move back towards historic levels. Does it get there next year? Hard to say, but I would think we're going to continue to see improvement in that. Does that help?",2989.932,3117.497,15,2021,3,0.511,6.158,0,-0.064,-0.9979999999999992,0,0.591,5.589999999999999,0,0.96,7.917,0,0.884,12.367,0,0.965,13.93,0
"That's super helpful. I appreciate the detail. One quick follow-up. You mentioned supply challenges for Quest, I think, in the fourth quarter. Is this just kind of a transitory situation? And how do we think about that impacting maybe sales in the quarter?","Yeah, all right. What I would say is in the chip business as well as the peanut butter cup business, our sales have approached what we would have considered best-case scenario. So supply in this category takes time to – kind of to build out. So we're in a period of transitory having to manage demand to supply until new supply comes on board. We have a pretty talented sales organization. They really like to sell stuff, but they've got experience in kind of tamping down demand, managing programs as well as promotions because we've had this situation before happen on Atkinson. So we know what we need to do. We will do it as we move into fiscal 22. Our supply chain is working hard to bring on more capacity, and we'll manage that well over the next few quarters.",3134.658,3188.178,16,2021,3,0.4479999999999999,6.606,0,-0.0729999999999999,-1.070999999999999,0,0.348,5.937999999999999,0,0.483,8.4,0,0.855,13.222,0,0.718,14.648,0
"Hi. Congrats on the quarter. Thank you. Hi. So I wanted to understand how we should think about the degree of input cost inflation across the business and to what extent you hedge your inputs and what that's like, what your hedging position is currently over the next year.","Yeah, I'd say we hedge about a half of our portfolio. Some of the major commodity inputs we buy directly. Some of them just a direct pass through with our commands. I'd say about half of our products where we have an active hedging program and it's anywhere from three to nine months. Our team did an incredible job this year buying early, locking in prices before we saw the spike in the last few months. So we've been protected really nicely through the first three quarters. As we mentioned, we're going to start to see some of that come through in Q4 and obviously a bigger amount next year. So, you know, we're going to see mid to high single digit inflation for next year. You know, we'll continue to be opportunistic and lock in prices where, you know, where we see value. But this is, you know, this is why we had to take a price increase of a similar magnitude to maintain those gross margins.",3222.398,3286.022,17,2021,3,0.4409999999999999,7.047,0,-0.079,-1.149999999999999,0,0.313,6.251,0,0.867,9.267,0,0.902,14.124,0,0.969,15.617,0
"Thanks. That's helpful. And I was wondering if you can give an update on Quest distribution expansion. And that was one of the rationales behind the acquisition. So, you know, just curious on where you are and where you see further opportunity for Quest.","You know, significant opportunities on Quest. If you think about our Atkins business, food, drug, mass, we're probably somewhere around 40 items in distribution. Quest is probably at half that. And so we're pretty experienced as a selling organization at building those out. As part of our sales team, we've inherited some pretty talented Quest folks, too, who are pretty good at that. So I would expect you're going to continue to see improvements. I think the year-to-date number on Quest is mid-teens approaching 20% distribution gain. And we're still in early innings. And the innovation pipeline is pretty good.",3305.469,3345.199,18,2021,3,0.51,7.556999999999999,0,-0.067,-1.216999999999999,0,0.6729999999999999,6.924,0,0.698,9.965,0,0.923,15.047,0,0.971,16.588,0
Thanks. Can you comment on some of the innovation that you have planned for Quest and Atkins? and visibility into gaining shelf space for this product?,"No, I prefer not to do that. I'll talk to you about it once it's in the marketplace and performing.",3356.508,3360.572,19,2021,3,0.1709999999999999,7.728,0,-0.0589999999999999,-1.275999999999999,0,0.1009999999999999,7.025,0,-0.179,9.786,0,0.647,15.694,0,0.4649999999999999,17.053,0
"Ladies and gentlemen, we have reached the end of today's question and answer session. I would like to turn this call back over to Mr. Joe Scalzo for closing remarks.",Thanks for your questions and thanks for your participation on today's call. We hope you'll continue to remain safe and look forward to updating you on our fourth quarter results in October. Have a good day.,3374.005,3384.085,20,2021,3,0.256,7.984,0,-0.0539999999999999,-1.3299999999999987,0,0.235,7.259999999999999,0,-0.0779999999999999,9.708,0,0.7030000000000001,16.397,0,0.898,17.951,0
"We will now be conducting question and answer session. If you would like to ask a question, please press star 1 on your telephone keypad. A confirmation tone will indicate your line is in the question queue. You may press star 2 if you would like to remove your question from the queue. For participants using speaker equipment, it may be necessary to pick up your handset before pressing the star keys. One moment, please, while we poll for your questions. Our first questions come from the line of Jason English with Goldman Sachs. Please proceed with your questions.","Hey, good morning, folks. Thanks for slotting me in, and congrats on a great year.",1589.571,1596.055,1,2021,4,0.274,0.274,0,-0.061,-0.061,0,0.147,0.147,0,-0.081,-0.081,0,0.736,0.736,0,0.929,0.929,0
"Two questions. First on service levels capacity, you referenced chips being a bit capacity constrained. Can you give us some quantification of how much that's holding you back and when you expect the capacity to be back online or not back online, but expanded to be able to meet the demand? And then also related, can you walk through the situation across some of your other categories? Obviously, there's a lot of service load disruptions in the industry. Give us the status of where you stand with available capacity and service levels and things like bars and shakes, et cetera.","Yeah, I'll start off with chips. So we did pull back promotional activity on chips in the fourth quarter. That's part of the reason why we have favorable price realization. So we were tight on chips and peanut butter cups in Q4. Going into this year, that has been resolved. We're actually in a much better position on both of those products. We feel really good about the ability to service our customers this year. And, Jason, answering your question regarding kind of other categories, you know, there's no one single issue in our supply chain, you know, beyond what Ty just covered, but we're experiencing episodic kind of changes discontinuities in our supply chain that create a bullwhip effect from a service level. So you kind of deal with those on a case-by-case basis. You know, nothing really different than I think everybody's experiencing right now in the sector where service levels are challenged as you deal with an ingredient not showing up or a co-man not being able to staff a shift. We're dealing with those things pretty much every day.",1629.951,1701.734,2,2021,4,0.415,0.6890000000000001,0,-0.073,-0.134,0,0.395,0.542,0,0.6659999999999999,0.585,0,0.9,1.636,0,0.973,1.902,0
"Yeah, yeah. Yeah, that makes sense, but it sounds like nothing too serious. Second question, leverage now below two times, Quest integration effectively complete. What is your acquisition appetite now in light of those conditions, and what are you seeing in the marketplace? Anything interesting at reasonable valuations?","Well, we're always hungry, and we obviously have the capacity now – to look at assets. So the market is busy. So we keep busy looking at those assets. And as we've kind of explained externally to folks, we like things in our aisle. We like staying in our category because we understand the category. It fits our supply chain. It fits our selling capability. And the first screen for us is always how strong is the brand? How well do we understand the consumer targets? Do we think there's opportunity to accelerate innovation and marketing communication to build the brand? So we're staying pretty busy right now, and, you know, we'll be patient to find the right thing, as we always are.",1723.428,1773.568,3,2021,4,0.538,1.227,0,-0.076,-0.21,0,0.311,0.853,0,0.22,0.8049999999999999,0,0.879,2.515,0,0.822,2.724,0
"Yep, good to hear. Thanks a lot. I'll pass it on.","Thank you, Jason.",1776.749,1778.37,4,2021,4,0.0569999999999999,1.284,0,-0.0599999999999999,-0.2699999999999999,0,0.059,0.912,0,-0.0929999999999999,0.7120000000000001,0,0.307,2.822,0,0.393,3.117,0
"Hi, good morning, and I'll add my congratulations as well. Nice quarter and nice outlook there. If I could ask first in relation to Quest and, you know, just kind of how the demographic profile, if you will, that user is that different from Atkins and kind of, you know, then what you expect as mobility improves for active nutrition and for weight management as we go kind of, if that hopefully happens throughout fiscal 22?","Yeah, so the target audience, the interesting thing, Chris, I think you already know this, the interesting thing is kind of the macronutrient, kind of the nutritional philosophy of both brands is pretty similar, right? On Quest, it's majors in protein because of its active consumer benefit, kind of minors in low-carb and low-sugar, or Atkins with a weight management benefit. majors in low carbs and low sugar and kind of minors in protein. But for the most part, the nutritional profiles are very, very similar. The consumer benefits and the consumer targets are very different. So on Quest, it's about being active and fueling your ability to be active. So it tends to be younger, tends to be fitter, tends to be more physically active. So kind of think of the target audience, adults under 35. Atkins tends to be got a little bit of weight to lose tends to be a little bit older both groups demographically financially a little bit better a little bit better educated but tends to have a little bit of weight to lose on Atkins and tends to be older kind of over 35 so no very very little overlap between the brands and as you look through the year do you yeah go ahead sorry what was your second question as a as a as a If we think mobility improves, how will it affect our brands? Interestingly enough, we've seen Quest accelerate during the second half of the year. Even the Quest bar business has done extremely well. Now, part of that is channel development. C-Store foot traffic is better. Amazon is the largest customer request. So the business has been channel benefited. But we're seeing even the bar business start to accelerate. Atkins, we're really encouraged by the growth. So second half growth was around 12% on an absolute level. Kind of the third and fourth quarter consumption was about the same. The rate has a lot to do with what happened last year. But the composition of Atkins is encouraging. Buyer growth for the year up double digit. And what's been holding Atkins back has been the buy rate, which is kind of down mid-single digits, right? So in doing our analysis on Atkins, we understand being at work is an important driver to snacking occasions and has been holding down buy rates. So We didn't build this into our assumptions on our business, but if mobility improved, we would expect to see upside on our business and in particular on Atkins and in particular on Bars.",1812.176,1980.892,5,2021,4,0.497,1.781,0,-0.061,-0.3309999999999999,0,0.593,1.505,0,0.955,1.667,0,0.921,3.743,0,0.951,4.068,0
"Okay. That was a very helpful call. Just a quick follow-up, or I guess I'll add a question around shelf resets and shelf space. And I guess there have been some shelf resets. What you're seeing right now from a high level as you look at the shelf set here for your brands?","So I'll talk a little history first. We saw good growth on both brands in the last fiscal year. Shelf sets are happening. The ones that happened in the fall are happening as we speak. We expect it to be pretty positive for us. As we've said pretty consistently, the new product pipeline on both brands is pretty good. So we would expect pretty good performance there. And I would also say retailers have relearned the importance of large brands to drive category consumers to the category and to the aisle. And so we see them kind of focusing in general, focusing on larger, more important brands to keep their aisles healthy and keep their categories healthy. So we're benefiting from those tailwinds.",1998.764,2049.778,6,2021,4,0.4609999999999999,2.242,0,-0.0749999999999999,-0.4059999999999998,0,0.697,2.202,1,0.274,1.941,0,0.842,4.585,1,0.8049999999999999,4.873,0
"Hi. Two questions. First, short term, do you think there's any need for more pricing? It's great that the pricing you took in June has gone through, but do you think that there's been sufficient either commodity or freight inflation that you need to take more? And then second question, longer term, I know you talked about favorable operating leverage as enabling adjusted EBITDA to grow faster than gross profit. But you've been able to reduce SG&A now for, I think, three years in a row as a percentage of sales. And I'm wondering how much further you have to go. You're doing a great job advertising more. So how much more fat is there in G&A before you start to cut into muscle from a productivity perspective? Thanks. Thanks.","Yeah, so I'll take the first one. So from a pricing gross margin perspective, first I'll just start off and say we're super proud of our ability to expand gross margins by 60 basis points in Q4 and 10 basis points for the full year, just given this supply chain environment that's out there right now. Second, we saw the inflation coming. We priced very aggressively to manage that inflation. and feel really good about the execution of that by our sales force. Commodities are not slowing down. To be frank, we thought when we took the price increase, we might see some leveling off, especially in our second half of the year. We're not seeing that yet. We're still hopeful we're going to see that. But some commodities are slowing down. Some are still growing at accelerated rates. So right now, we feel good about the guidance we've given We don't feel like we need to do any additional pricing. If we do see some modest increase in our cost assumptions, I think we can manage that through trade expense. I'm pulling back there a little bit. But if we see an acceleration beyond what our expectations are, all levers are in play. We will price if we have to. Regarding the SG&A leverage, I would say there's two reasons why we're getting so much leverage right now. One is the Quest integration and the synergies that we got from that. Obviously, we reduced some headcount with the combined companies. We've got some great synergies that we've executed almost fully at this point. So that has helped. Second is just the growth in the business. When you're growing, you know, 10%, 15%, 20% top line, and G&A is only growing maybe 4% or 5%, you get some significant leverage. So I don't see us... pulling back on absolute dollars in G&A, but I think we'll continue to get leverage in our P&L as the business accelerates.",2107.208,2234.312,7,2021,4,0.494,2.736,0,-0.068,-0.4739999999999998,0,0.603,2.805,0,0.951,2.892,0,0.908,5.493,0,0.971,5.843999999999999,0
Got it. That sounds great.,"Wendy, this is Joe. I just want to add a little bit of color to what Todd said, and he's being modest. His team has done a phenomenal job of seeing cost inflation soon enough and estimated it well enough that it put us in a position to take what was a pretty aggressive price increase in September. We don't see the need to price again. So in a mid to upper single-digit pricing, we feel like we're in very good shape through the fiscal year. We would have to see a significant acceleration of commodity cost inflation relative to where it is right now in the second half of the year. even think about pulling that lever. And we frankly think that's a relatively low probability. So really congratulations to Todd's team. Part of our success has been seeing it early enough and not being too optimistic that it's not going to be too bad. We took a very aggressive cost inflation point of view that compelled us to take some aggressive pricing in the marketplace.",2236.774,2305.501,8,2021,4,0.4479999999999999,3.184,0,-0.0839999999999999,-0.5579999999999997,0,0.5870000000000001,3.392,0,0.726,3.618,0,0.879,6.372,0,0.962,6.806,0
"That sounds fantastic and very, very rare among your peers. So definitely congratulations on that front. But just as a follow-up, you did talk about sort of lower levels of promotion. And to the extent you see an increase in mobility and you're eager to remind those people that they need to buy either Atkins or Quest as they go back to work, What type of step up in your promotional spending or promotional activity do you have embedded in your forecast for fiscal 22 or how much flexibility do you have to step up that promotional activity?",We tend to always lean in in the first half of the year believing that the sales will come and that we'll have back end room to spend. So we're leaning into our marketing programming as we speak and we'll continue to do that through January and February.,2339.237,2355.02,9,2021,4,0.389,3.573,0,-0.0699999999999999,-0.6279999999999996,0,0.238,3.63,0,-0.26,3.358,0,0.908,7.28,0,0.969,7.774999999999999,0
"Hey, thanks, guys. So you mentioned earlier in the conversation with Chris some of the successes, particularly around Quest, that you've had winning occasions that may be less tied to mobility than maybe would have been the assumption in the past. I'm assuming... particularly around things like chips and cookies. I was hoping you could just talk about how that experience may be influencing your decisions around R&D prioritization and whether you see more opportunity now to, in effect, cultivate more of those occasions that are independent of consumers being on the go, or if that's not how you're thinking about it.","You know, our focus on what Marcus coined as the snackier portion of our portfolio, you know, was underway before we acquired Quest and accelerated under the phenomenal R&D team led by Jeremy Ivey. So we've had a focus on it. And the reason for it is it's incremental use occasions in need states to bars and shakes. We knew that from Atkins because we had a really big and very strong confection business from the earliest days, and now we have a cookie business and a chip business and a growing confection business on Quest. So we kind of understood that, that those would be incremental consumption occasions. Along comes COVID, and then we learned that Wow, a lot of bar consumption, in particular on Atkins, is consumed at work and in transit. So we were a little fortunate in that our diversification by form and additional need states and use occasions became a nice offset to our bar business. By the way, we're not de-emphasizing our bar business. We're emphasizing the opportunity to grab new use occasions through other forms, and you should expect us to continue to do that. and we'll continue to innovate in bars because it's a big and important portion of our business.",2406.134,2493.339,10,2021,4,0.555,4.128,0,-0.069,-0.6969999999999996,0,0.429,4.059,0,0.379,3.737,0,0.921,8.201,0,0.965,8.74,0
"Great, great. And then you mentioned leaning into advertising in the first half of the year, and you talked in the presentation about some of the initiatives both in Atkins and now Quest. Can you just maybe elaborate on what you're hoping to achieve, especially on the Quest side of that, and if it ties into what we were just talking about in terms of the broadening of those occasions?","Yeah, so this category is underpenetrated, and the marketing challenge, pretty much regardless of the brand you're running, is to grow household penetration and bring more buyers in. So I have eight years of experience with Atkins. The single biggest correlation to growth has been our ability to grow buyers. So we always are focused on how to do that. In the case of Atkins, it's a high brand awareness brand. Virtually everybody knows the brand. The marketing challenge with Atkins was to change their point of view of what they knew. And the marketing efforts are all built around that. The repositioning of the brand away from a programmatic weight loss strategy. brand into a low-carb lifestyle weight management expert. I think we've done a pretty good job of doing that. We feel really good about the growth prospects. In the case of Quest, big brand, growing fast, still relatively modest brand awareness. So over the last few years, people have met the brand by showing up at the shelf and finding really great products that they've tried. Our opportunity on Quest is to drive brand awareness, shape people's point of view about what the brand is about, which our new campaign does. And in doing so, you create pressure at the top of the funnel. I create brand awareness, drives brand consideration, accelerates trial and repeat. So the same strategy, you've got to invest to drive buyer penetration and But two different marketing challenges. One is about changing people's points of view about what they thought about the brand. The other is introducing them to the brand. And, you know, we've got marketing efforts and marketing investment designed to do those two things.",2514.747,2628.693,11,2021,4,0.609,4.737,0,-0.068,-0.7649999999999996,0,0.601,4.66,0,0.855,4.592,0,0.927,9.128,0,0.962,9.702,0
"Okay, that's awesome. Thanks, Joe. If I could just squeeze one more in, just going back. Jason asked about, you know, the initiatives to add progressive capacity in snacks. I guess maybe you could just give us a little bit of a sense of the pacing of that through fiscal 22 and then where you kind of expect your theoretical capacity to sit starting in fiscal 23 relative to where we've been at the fiscal 21 run rate.","I'll kick it off and then I'll turn it over to Todd who's been closer to it. The first thing I would say is our challenges on chips and peanut butter cups are because the consumer response far exceeded our expectations on both. So, you know, we did not go into the marketplace believing we were going to have a supply challenge. So this is not about a supplier falling short on what they provided us, said they were going to provide us. This is about us not seeing the consumer response that would have been two really great products. And so on CHIPS last year, as we moved through the year, every time we got more supply, we absorbed it with demand. And so we were not able to build inventory. We weren't able to keep up with service. So knowing that changes in capacity take some time, we slowed demand down to build inventory so we could service the business at what is an appropriate level. And I'll turn it over to Todd. He can talk to you about the moves that we're making to add capacity on chips as we speak. Yeah. So, again, both on chips and cups, we were, as we talked about earlier, we were short or very tight on supplies. We got into Q4. That is largely behind us at this point. We've added capacity on both products in the last month or so. So we're actually in pretty good shape right now. for FOI 22. We actually have more capacity coming on at the end of this year and the beginning of FOI 23 on chips and cups and some other products. So I think we're in pretty good shape for this year. And then as we get into FOI 23, we'll actually have expanded capacity to grow the business. Okay. Thanks to you both. Appreciate it.",2656.855,2771.285,12,2021,4,0.429,5.166,0,-0.0669999999999999,-0.8319999999999995,0,0.534,5.194,0,0.832,5.424,0,0.848,9.976,0,0.915,10.617,0
