Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
"Okay. That's helpful. And, um, Let's see. So the supply chain issues you're having, I mean, do you guys, from what you gather from competition, are you guys doing better than your peers in being able to get product out the door? Are you seeing any different behavior from anyone on the pricing front? Does anyone have any advantages or disadvantages relative to you that you're dealing with?","So I'll answer that one of them. In terms of our competition, you know, I think a lot of it is based on your size and scale. And, you know, we're unique in the space that we serve that we're larger. So I think we're doing equal to or better than any of our competitors in acquiring raw materials that we purchase. You know, what we see in the market, there's no one that's getting crazy with price or doing anything that – is putting pressure on any sort of volumes. I think everyone right now is facing significant inflationary and supply challenges. And really where we're at in the market today is everyone's kind of protecting their base of customers and doing everything they can to fulfill those needs. So there's not a lot of – we're not at a point where people are aggressively trying to take shares. We're kind of – we're all trenched in because of the limits in what you can acquire. So – it's kind of a trench warfare right now is really how I would characterize it.",1465.226,1533.498,10,2021,4,0.498,2.693,0,-0.0689999999999999,-0.6919999999999995,0,0.372,1.03,0,0.311,3.009,0,0.8089999999999999,7.710999999999999,0,0.957,9.164,0
"Okay. And then a couple questions on capacity. So two sides of the question here. The first is, do you have any plans for increases in areas where you're either low or looking to expand like the screens operation or cabinets? And then on the flip side, Any updates on maybe the areas where you are underutilizing your assets and you guys have been working on trying to offer other products or services? Any progress there that you can talk about?","So on your first question in terms of capacity expansion, I think we continue to go forward. We talked about adding some mixing and blending capacity in the UK for our vinyl extrusion business. That will continue, and that project's In process, again, as Scott mentioned, the timing of such is impacted because of just lead times to get equipment. It's extended, but we're looking to add capacity there. We continue to evaluate the screen markets in areas where we're underserved. We will look to expand our geographical footprint, but that's also going to be predicated on not getting – being able to get enough raw materials to be able to support it. We also have a project in our spacer business in Germany that we're adding additional capacity for our rubber extrusion for those spacers in Germany, and that continues. So in certain pockets, we are going forward and investing and spending in the business. The second piece of your question... on any parts of our business that we have a lot of spare capacity. Yeah, the best example of that, and it has been a win, is on our vinyl extrusion business in North America. We talked a lot about focusing on return on net assets, return on invested capital. We continue to expand our capabilities in producing products like parts primarily in fence posts and vinyl fencing components, and I think we've proven that we're a very reliable supplier in supporting that industry, and that continues. It's had a positive impact on our vinyl extrusion business in North America.",1568.501,1687.72,11,2021,4,0.501,3.1939999999999995,0,-0.0639999999999999,-0.7559999999999993,0,0.585,1.615,1,0.779,3.788,0,0.914,8.625,0,0.954,10.118,0
Any comments on how big of an industry or opportunity that is for you guys?,"We're pretty early into this, Ruben, so as we continue to develop it, we'll try to give a little more guidance in the future. I don't want to come out and give targets or guidance this time on the size. We're relatively new into this space. I can add a little bit there. I think the main difference between the fencing sector of the industry versus the window profile sector of the industry for vinyl extrusion is that the fencing sector is bumping up against capacity. So they're looking to add capacity where that's where we can come in and help, whereas on the Windows side, there's a lot of spare capacity. So it's just about getting our assets up and running. We are an expert at extruding vinyl. It doesn't really matter what the product is.",1694.862,1741.605,12,2021,4,0.479,3.673,0,-0.0779999999999999,-0.8339999999999993,0,0.385,2.0,0,0.416,4.204,0,0.823,9.448,0,0.756,10.874,0
"Hey, good morning. Thanks for taking the questions. Hey, Julio. Good morning. Can you talk about supply chain and freight in Europe and how that differs from your U.S. operations?","Yes. In the products that we have in Europe, the supply chain is very similar. although the logistics piece of it is a little more complicated in Europe. So we utilize, for our spacer business in Europe and in North America, the exact same supply base. So they'll face the same challenges as it relates to demand and pricing. We've seen anything that's being shipped internationally has added some additional stress, as you can imagine, with trying to get containers that are shipped or or anything that's put on a boat. You know, I'm not going to rehash that story. Everyone's seen it. That's the biggest difference between what we see. Luckily, in Europe, you know, our largest silicone supplier is located in continental Europe, so that has added some stability. But very, very similar when we compare the two.",1767.645,1831.492,13,2021,4,0.437,4.109999999999999,0,-0.074,-0.9079999999999993,0,0.183,2.183,0,0.2199999999999999,4.424,0,0.866,10.314,0,0.653,11.527,0
"Okay, so similar challenges. whether you're in Europe or the U.S. Okay. Yes. And I guess, you know, piggybacking on an earlier question, you talked about your supply chain issues relative to your competition, but how about relative to customers? Just given your business model, your customers are oftentimes your competitor as well. So, you know, are you seeing greater or less supply chain challenges than your customers? Yes.","For us, what it's done is we have such sticky relationships and long relationships with these guys, we've actually kind of partnered up with the majority of them to try to either parlay our buying power together. So it's become more collaborative rather than adversarial in both trying to find ways to help each other and alleviate the supply chain issues that we have across the board. So I think it's forced us to communicate more clearly on, The labor piece of it is still preventing people from insourcing. That environment is still true. So although we're talking about supply chain challenges, in many cases there's still, although I think we've done a very good job of addressing the labor markets, it's still competitive, which prohibits their ability to insource to the extent where it would be a risk.",1861.105,1915.399,14,2021,4,0.491,4.601,0,-0.071,-0.9789999999999992,0,0.179,2.362,0,0.359,4.783,0,0.841,11.155,0,0.97,12.497,0
Our next question comes from Ken Zinner with KeyBank.,"Good morning, guys. Hey, Ken. Good morning, Ken.",1927.482,1933.344,15,2021,4,0.1949999999999999,4.795999999999999,0,-0.048,-1.0269999999999992,0,0.131,2.493,0,-0.119,4.664,0,0.495,11.65,0,0.5860000000000001,13.083,0
"So, not your average quarter. The earlier question about fence posts and like products wasn't really where I was going to go, but... You know, your extrusion plants had real issues in the past. There was capacity. There still is on the, you know, the window side. But one of the big things, obviously, in extrusions is just having long cycle runs, right, where you don't have to change out the profiles, et cetera, et cetera. It seems to me, I'm not an expert in this, but fence posts are really just wrapping around. It's just a four-inch by four-inch run. So you... not only have the growth potential of, you know, your fixed asset, but it seems to me that it's essentially the same run constantly because it's a white, gray, or black fence post where you don't have to change out profiles. Is that correct?","I would say generally you're absolutely right. The window profiles that we do are very complex, and each customer has something different. So the level of complexity on that extrusion is pretty significant. The fence posts, although not identical, are fairly close. And yes, they tend to be much longer runs with recycled material and are more favorable to what you would think on a continuous extrusion process. So if I were to ask the guys in the plant, they would love loading up on fence posts, yes. And just a point of clarification, George was referring to our vinyl business here in North America. In the UK, it's completely different.",1996.545,2041.127,16,2021,4,0.486,5.281999999999999,0,-0.067,-1.0939999999999992,0,0.069,2.562,1,0.777,5.441,0,0.818,12.468,0,0.95,14.033,0
"Yeah, yeah, yeah. Apologies. Can I just go further? What do you find in terms of the distribution channel requirements? I mean, because it's nascent for you, George, so I get it. You don't want to put numbers around it and stuff, but it's clearly – something that makes sense from an asset utilization perspective. That's why, right, siding, final siding is so good, right? They just have these long runs, but they have the very tight distribution network. Are there unique distribution challenges you face there versus the window manufacturer? I mean, IE, is there a lot more SG&A? Is it very expensive to start building that relationship even though you get good gross margins? What are some of the dynamics there?","It's very similar for us at this point in time. We are an OE supplier to not only the window manufacturers, but now we're an OE supplier to the fencing. They have a combination of manufacturing and distributing, and we are also selling to guys that just distribute fence posts. But at this point in time, we're 100% OE supplier to those guys and have no end distribution to the consumer.",2093.924,2121.057,17,2021,4,0.447,5.728999999999999,0,-0.078,-1.1719999999999993,0,0.104,2.666,0,0.609,6.05,0,0.8089999999999999,13.277,0,0.704,14.737,0
"And regional distributors? distribution constraints, given that you're running out of Kentucky, you know, is that into Texas and that's kind of the end of your market or is there something?","No, we're selling to guys all over the country right now. So I would, I would say what we see, what we see is that the fencing market tends to be regional, um, with the competitors that we're selling to. Um, but we're selling a product that would cover national geographies.",2130.987,2147.96,18,2021,4,0.271,5.999999999999999,0,-0.074,-1.245999999999999,0,0.004,2.67,0,0.096,6.146,0,0.838,14.115,0,0.971,15.708,0
"Good. Nice to hear that guys. All right. Now to the more complex part. Um, I appreciate your first quarter guidance, so I think you're clearly helping us there. You did say margins would be up. You're not quantifying that for the full year. No, no, no. Hold on.","On the revenue side, we're saying we should see some revenue growth, mid-single digits, in the first quarter. Margins will be pressured first quarter, not up.",2167.054,2179.102,19,2021,4,0.1319999999999999,6.132,0,-0.0699999999999999,-1.3159999999999992,0,0.0269999999999999,2.697,0,0.0109999999999999,6.157,0,0.618,14.733,0,0.72,16.428,0
"In the first half. Yeah, in the first quarter.",Yeah.,2181.244,2182.064,20,2021,4,0.097,6.228999999999999,0,-0.0559999999999999,-1.371999999999999,0,-0.022,2.675,0,-0.022,6.135,0,0.516,15.249,0,0.7659999999999999,17.194,0
"Yeah, no, no. I got that. Exactly. Sorry if I misspoke. So I do appreciate that near-term guidance, realizing you're holding off on the year. But you did say margins up for the year was your expectations, correct? Right. For the full year.","Yeah, assuming no disasters in the supply chain, we would expect a solid year.",2196.892,2203.137,21,2021,4,0.11,6.339,0,-0.0699999999999999,-1.441999999999999,0,0.0079999999999999,2.683,0,-0.119,6.016,0,0.6699999999999999,15.919,0,0.838,18.032,0
"Understood. Further power. So can we go into this, George? Because you did say it was the transportation issue. So it sounds like you're having a right. There's raw material costs, which are in an index and lagged. but you're seeing actually skyrocketing transportation costs, or is that transportation access in terms of you can't get trucks or your customers can't get trucks? I was a little unclear on that.","I think the answer is yes and yes. I mean, there are times that, you know, inflationary pressures on freight, you know, everyone's seeing it, whether it's through, Fuel surcharges are just absolute increases in freight prices. That's the reality right now and probably will be on a go-forward basis. But, you know, the hard and part of the reason why we're not giving specific guidance right now is, you know, we could be at the end of a month or end of a quarter and have, you know, $2 million or $3 million worth of shipments that, you know, the trucker doesn't show up that day and, you know, and that can be normal. And so it's a little bit of both.",2227.719,2271.623,22,2021,4,0.292,6.630999999999999,0,-0.0739999999999999,-1.515999999999999,0,-0.0129999999999999,2.67,0,0.7799999999999999,6.795999999999999,0,0.685,16.604,0,0.969,19.001,0
"Yeah. Now, as a component supplier, you have to wait for your customer who might or might not, right? Do you think, you know, because your extrusions coming out of Kentucky need to go somewhere, your screens are more or less adjacent to your customers. Is that a fair statement? Obviously, your spacers is out of Ohio.","That is a fair statement. Screens tend to be a very defined shipment, and we usually control our own freight and have a small fleet of our own four screens. That's the least impacted by freight availability.",2294.758,2309.815,23,2021,4,0.291,6.922,0,-0.076,-1.591999999999999,0,-0.009,2.661,0,-0.0249999999999999,6.771,0,0.882,17.486,0,0.965,19.966,0
"Right, so this is really about the extrusion part, or is this both the edgers and the extrusion that we're seeing this transportation issue arise?","Primarily, yeah, it's definitely more weighted towards spacers and vinyl extrusions. For the free challenge.",2318.838,2329.781,24,2021,4,0.149,7.071,0,-0.06,-1.6519999999999988,0,-0.018,2.643,0,0.122,6.893,0,0.63,18.116,0,0.3339999999999999,20.3,0
"Well, yeah, yeah. So cost neutrality, if you think about, you know, the pricing on the lag, so you get $10 of inflation, you recover $10 of inflation. Is that generally like, what, a six-month lag due to the cost indexes? Is that how it kind of works for you guys? If there was a number, is it three months, six months?","It's usually 60 to 90 days are typically the range we see. I don't think we have any indexes that are six months in length, but 60 to 90 days is pretty standard. Longest lag is in the cabinet business.",2356.301,2370.971,25,2021,4,0.211,7.281999999999999,0,-0.075,-1.726999999999999,0,-0.014,2.629,0,0.3379999999999999,7.231,0,0.7819999999999999,18.898,0,0.973,21.273,0
"Yeah. Okay. And I really appreciate you guys answering these questions. It seems like you guys are running the business well, and I don't want to be, you know, improving. So do you have, if you have these costs, right, dollar cost recoveries on the indexes you just described. How do you think about that in terms of having margin neutrality just to catch up for the math, right, of the ratio changes? Is that something you guys have in mind? I mean, I get the cost part, but, you know, obviously we look at margins a lot. How should we think about that, perhaps?","I mean, that's a difficult question to ask. I mean, when we look at how the pricing has impacted us, raw material pricing specifically, over the last six to nine months. What we've found is that even when we think we're going to catch up with the rate of inflation and where it's been heading, there have been times when we didn't catch up enough. So we're at a point in time where we need to try to be more proactive and forward-looking and try to at least become margin-neutral.",2407.093,2438.192,26,2021,4,0.3359999999999999,7.617999999999999,0,-0.068,-1.7949999999999988,0,0.0549999999999999,2.684,1,0.3389999999999999,7.569999999999999,0,0.7939999999999999,19.692,0,0.945,22.218,0
"Right, which your guidance seems to suggest for – I mean, not guidance. I don't want to put words in your mouth, but your comment that margins will be up suggests that's where your confidence lies for FY22.","Yeah, I mean, I think for margins to be up like we think, we expect at some point, probably more towards the second half of the year, that the inflationary environment will at least somewhat stabilize so we can catch up. Yeah, the rate of inflation – or the slope of the inflation line will flatten or decrease to such a point that we'll be able to catch up on some of the indices.",2451.634,2481.161,27,2021,4,0.233,7.850999999999999,0,-0.063,-1.8579999999999988,0,0.35,3.034,0,0.3169999999999999,7.887,0,0.836,20.528,0,0.967,23.185,0
I'm showing no further questions in queue at this time. I'd like to turn the call back to George Wilson for closing remarks.,"I'd like to thank everyone for joining today, and we look forward to providing an update on our next earnings call. Have a very safe, happy, and joyous holiday.",2496.329,2505.294,28,2021,4,0.209,8.059999999999999,0,-0.044,-1.9019999999999988,0,0.197,3.231,0,-0.174,7.712999999999999,0,0.758,21.286,0,0.95,24.135,0
