Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
"Yeah, understood. If I could just squeeze one last one in here. Mike and I actually had the same question on dream seats here. And so I guess if I could just elaborate on that question. I'm just wondering if today you're selling it as an actual live flat first class seat or just simply as a generic business class seat at this point. And I guess, you know, if you're not really selling it as a flagship product, you know, what is the timeframe for when you might feel like you're ready to go live with that?","No, we do sell it. We do sell it for a premium when we can guarantee it in every flight in a given market. So there's a few markets where we can already do that. It all depends on the number of shells we're operating. So as we get more MAX 9, we add the number of markets. Right now it's probably... Somewhere around five markets, I think. Yes, like four or five markets where we guarantee the Dreams product. And in those cases, there is a premium we charge for the product.",2584.9,2619.503,22,2021,3,0.374,8.245,0,-0.0739999999999999,-1.4729999999999994,0,0.05,6.645,0,0.2019999999999999,10.323,0,0.854,17.357,0,0.97,19.525,0
"I see. Okay, thanks for the time, you guys.","Thank you, Dan. Operator? Yes, sir. go ahead yes there are no further questions do you have any closing remarks okay thank you operator and thank you all this concludes our earnings call thank you for being with us thank you for your continued support have a great have a great day and we'll see you in the next one thank you all thank you ladies and gentlemen thank you for participation",2622.625,2663.345,23,2021,3,0.125,8.37,0,-0.073,-1.5459999999999994,0,0.063,6.708,0,-0.0979999999999999,10.225,0,0.7390000000000001,18.096,0,0.866,20.391,0
"Hey, good morning, everyone. Just on 1Q outlook, you know, given Easter is not until mid-April and kind of January, I believe, is the seasonally strongest month in 1Q, is it fair to say that you have fairly good visibility into the quarter, or are there, you know, some of those assumptions incorrect, or perhaps the booking behavior is so different today that maybe kind of March kind of matters a lot more to the quarter than it has historically.","Hi, Sabi. Pedro here. So, yes, I mean, all booking patterns are very different to what we were used to in normal times pre-pandemic. But what we've seen so far, but so far means the last two weeks, is bookings coming back. to quote unquote a normal level or a normal meaning what we were seeing pre-Omicron. So, but again, that's just a few weeks. And what we've learned from this pandemic is that things change from one day to the other. And we did see an impact in Omicron, sorry, during the month of January and early sort of bookings are, early February, so there is an impact there, but that's included within the guidance that we just issued.",935.448,993.084,1,2021,4,0.3389999999999999,0.3389999999999999,0,-0.059,-0.059,0,0.017,0.017,0,0.553,0.553,0,0.821,0.821,0,0.962,0.962,0
"Makes sense. And then if I might ask, on the MAX fleet, just one, you know, when do you start to, you know, when do you expect to start getting MAX 10s into your fleet? And two, Just wanted to clarify, I think originally, I think the first 13 MAX 9s were supposed to be with 166 and then beyond with 174. Are you getting the 174-seat configuration now so you get a little bit more gauge benefit here?","Yes, you're correct. The last two MAX 9s, if I'm not mistaken, have come with the 174 configuration, and so will the rest of the MAX 9s we still have to receive. And we will decide in the future. We haven't made that decision yet. If the ones that are under a 166 configuration will also change to 174, which it takes very little effort. But that decision has not been made yet. In terms of the MAC-10s? Yeah, I think that the MAC-10s are not yet in the pipeline for this year and next, so it's still some time left until we start to receive them. And again, I want to highlight also, Sally, that we have a lot of flexibility in terms of the subtypes that we have within the order, so we can switch them from 10s into other of the subtypes as well. So there's still quite a bit of flexibility related there, and it will happen yet removed from 2022 by a couple of years.",1018.269,1087.993,2,2021,4,0.381,0.72,0,-0.062,-0.121,0,0.0289999999999999,0.0459999999999999,0,0.927,1.48,0,0.8069999999999999,1.628,0,0.967,1.929,0
Our next question comes from Stephen Trent of Citi. Your line is open.,"Good morning, gentlemen, and many thanks for taking my question. Kind of two very quick ones for you. The first, am I correct in thinking that you guys are probably not under significant pressure in terms of your pilot pipeline, just thinking about the more significant dislocation among the Latin Airlines versus the U.S., and considering maybe there's some pilots out there looking for work. Just sort of wanted a high-level understanding how you guys are seeing your pilot supply. Right. So short-term, we are okay. We have still pilots that took voluntary leave during the pandemic that we can bring back. We activated every pilot that was on furlough. but we still have the voluntary leaves we can bring back. We also have an interesting pipeline from our own flight academy, and we're going to have, at the end of the year, about 100 pilots there that we will incorporate into the airline. So we're thinking it's more medium-term, and we think that we're taking the necessary steps to be fine also medium-term and beyond. Okay, great color, Pedro. I definitely appreciate that. And just one other quick one for me. I was intrigued by what you guys mentioned about converting one of your 737-8s into a freighter. Is this something that you might consider doing with other 737-8s, or do you kind of see it as a one-off? You know, that should kind of be a narrative medium term thing as the pandemic winds down. Right. So a few things there. First is that we made that decision when we had our aircraft in the desert. We're not flying and cargo was booming worldwide and in the region. And in hindsight, it was the right decision. And we expect that aircraft to produce on a single airplane basis better profits than our last passenger or less profitable passenger aircraft. So it was a good decision and we have an option for a second conversion in the coming years and also these are our oldest non-Boeing Sky Interior 800s. The other thing I would add is that we charter We're already chartering. We've been chartering for a while freighter aircraft that fly regionally. Many of the hours are going to be replacement. Our own freighter, a much more efficient 800 freighter, is going to replace a less efficient 727 freighter we charter for regional flying, and then we'll add hours to that. So we're really happy with the decision. It's not turning us into a big-time freighter carrier. It's more of a niche opportunity, but I think it complements well the rest of our business. Okay, definitely appreciate that, Pedro. I'll let someone else ask their question.",1100.141,1314.909,3,2021,4,0.4569999999999999,1.1769999999999998,0,-0.0579999999999999,-0.1789999999999998,0,0.575,0.6209999999999999,0,0.934,2.414,0,0.91,2.538,0,0.972,2.901,0
"Hi, Pedro, Jose, Daniel. Thank you for the call. A quick question on the Sub-6 plan. So back in the investor day in 2019, You guided KSM-XPO below $0.06 for 2021 onwards. It seems that you are getting close to the target, and I'm wondering how would the number, the current number, would look like if COVID-19 wouldn't have existed?","I missed the last part of your question, Alejandro. So you asked how does the number look like in 2021?",1359.662,1367.677,4,2021,4,0.1689999999999999,1.3459999999999996,0,-0.059,-0.2379999999999998,0,0.04,0.6609999999999999,0,-0.122,2.2920000000000003,0,0.6819999999999999,3.22,0,0.934,3.835,0
"Yeah, so the KSM, the current KSM XTO, how do you think that would look like without COVID effects?","Without the COVID effects? I think that the principal component of our CASM reduction that we've seen so far is related to the fleet movements that we've made. We've moved away from the U-190 fleet, which was part of our initial assessment in terms of how to move into a sub-6 CASM. I would say that Again, we are ahead of the plan in the sense that what we published back in 2019 assumed a larger COPPA, so a lot of the benefits that we're going to get in terms of size and size of the company were going to flow down into a KASM figure. we are achieving that in a smaller COPPA. So, we're achieving the subseq chasm, we're saying at 93% of pre-COVID capacity. So it is actually ahead of that. And I would say that some of the items that we've had in terms of overhead that we've reduced probably are on the margin. I don't think it's necessarily that material in terms of where the castle will be. Maybe the castle will be just above six. But that certainly has made a difference, the fact that we have actually accelerated some of the fleet moves that we've made. been very effective in renegotiating a lot of contracts and also worked a lot in terms of overhead. So that's kind of what's gotten us faster into the sub-six target that we had.",1379.484,1482.481,5,2021,4,0.4679999999999999,1.814,0,-0.0679999999999999,-0.3059999999999997,0,0.454,1.1149999999999998,0,0.957,3.249,0,0.881,4.101,0,0.972,4.807,0
"All right, got it. And then on the unitary revenue, the guidance for the first quarter 2022 shows some implicit reduction relative to the fourth quarter 2021. So would you say that it's fully explained by Omicron and how can we think about yields for the remaining year?","Yeah, I'll start by talking about Q1 and indeed it is related to Omicron in terms of the revenue figures. I would say that it is solely related to Omicron. There's two components to Omicron. One is cancellations that we had, which reduce our revenue figures. It might not necessarily affect as much on a P&L basis because it's resulting in cancellations. And then the other portion of it is just a pure sort of softening during the month of January and February related to how we're seeing demand. So that's on the top line. But I think that when you match this to profitability for Q1 and kind of what our guidance is for Q1, the range that we have for an operating margin, there is also the impact of fuel in there. We have fuel that is 15% higher on our cost basis versus what we had in Q4. So that's another component of it. I would say, I mean, kind of deconstructing a little bit sort of the operating margin between Q4 and Q1, that about two-thirds of the reduction in margin that we're seeing quarter over quarter is related to the Omicron sort of impact and about a third related to fuel. As to the rest of the year, you know, I think it's too early to make an assessment for the rest of the year. I mean, we, I think, are confident in terms of what we're seeing in terms of capacity going forward, but I think there's still a lot of a lot of water to flow on the bridge in terms of going to put an assessment just whether revenues are going to be for the rest of the year.",1509.41,1612.604,6,2021,4,0.348,2.1619999999999995,0,-0.066,-0.3719999999999998,1,0.0799999999999999,1.1949999999999998,0,0.97,4.219,0,0.891,4.992,0,0.968,5.775,0
"Hello. Good morning. Good morning. How much would it cost to add Wi-Fi onto your planes, and what sort of cost-benefit analysis have you done there, particularly as you consider the Y-flat seats that you're putting on board? Thanks.","Okay, so I don't have a figure for Wi-Fi right now on my mind, so I cannot really share that. It is something that we always do. look at. I mean, it's been a trend in certain parts of the industry, of the world, so we don't ignore it. But we have not yet seen a compelling case for it. But again, we stay very much on top of it. So when time comes, we'll be ready to make the right decision, hopefully. And on the P&L, you're",1642.864,1682.618,7,2021,4,0.364,2.526,0,-0.069,-0.4409999999999998,0,0.201,1.396,0,-0.0399999999999999,4.179,0,0.685,5.677,0,0.885,6.66,0
"I can understand why the passenger service and costs are half of what they were pre-COVID with no business travelers and the like. But why a simpler onboard product, as you mentioned, but why are your distribution costs pretty much all the way back to pre-COVID levels? I feel like those two things should sort of trend together, particularly with the lack of business travel and more direct bookings. Is there an opportunity to do better there and improve? sort of why those two costs have diverged. I'd be curious about that. Thanks.","Yeah, there's a couple items there. First of all, yeah, our onboard costs have been lower related to just moves that we've made in terms of our onboard product, not necessarily driven by business travel, more than just simply sort of COVID-type decisions that we've made in terms of onboard product. By the way, we always listen to what our customers say as well. So it's something that we pay attention to in terms of what our customers' feedback is. And in terms of sales and distribution, actually, first of all, that line moves with sales. And Q4, you might see a spike in terms of sales going forward. So I think that's the explanation for the distribution line.",1716.85,1765.461,8,2021,4,0.42,2.946,0,-0.066,-0.5069999999999998,0,0.017,1.4129999999999998,0,0.313,4.492,0,0.86,6.537,0,0.954,7.614,0
"Thanks very much, Rupert. Hi, guys. Thanks for the time. Just a couple of questions. One, how are you thinking about reinstating the dividend?","Well, I would say, Helene, that for the time being, it is still not something that... I think it's too early to say how or when that's going to be restated. But we have a policy, which is 40% of the previous year profit, adjusted profit. So that's the policy. And 40% of 2021's adjusted profit, it would make for like a fraction of a cent. So we're not going to do that. But I'm pretty confident that if we have a normal year, this in 2022, as we are expecting to have, that that policy would automatically come back.",1788.125,1840.39,9,2021,4,0.3399999999999999,3.286,0,-0.074,-0.5809999999999997,0,0.079,1.4919999999999998,0,0.725,5.2170000000000005,0,0.7929999999999999,7.33,0,0.917,8.531,0
"Okay. That's helpful. Thanks, Pedro. And then my other question is with respect to aircraft deliveries this year. I guess I got a little confused. You said you took one in, one max nine in January, and you have one more coming in the first quarter. And then how many are coming in the second through fourth quarters?","Yeah, so in total there will be eight max deliveries in the year, including the one that we took on delivery of in January.",1861.548,1873.697,10,2021,4,0.1599999999999999,3.4459999999999997,0,-0.06,-0.6409999999999998,0,0.015,1.507,0,0.258,5.4750000000000005,0,0.669,7.999,0,0.949,9.48,0
"Okay, and are those going to be leased or? or owned or financed or using that?","Yeah, okay, so look, the first four, well, including the December airplane, so the December airplane plus the first three deliveries of this year, they already have, they're going to be owned and they're going to be financed and that's that. The remaining aircraft, Of 2022, we're in that, starting that process now. We're open for, you know, alternatives. It could be sale leasebacks or it could be financing. That's yet to be determined. Those aircraft are coming in later in the year, so that process is just starting.",1883.552,1917.683,11,2021,4,0.293,3.739,0,-0.065,-0.7059999999999997,0,0.028,1.5349999999999997,0,0.175,5.65,0,0.834,8.833,0,0.971,10.451,0
"Okay, that's really helpful. And then if I could just squeeze one more in. The reversal is in the maintenance line, right?",Yes. That's the reason why you see the maintenance line with the credit bouncer in the suborder.,1927.99,1935.278,12,2021,4,0.034,3.7729999999999992,0,-0.066,-0.7719999999999998,0,-0.031,1.5039999999999998,0,0.094,5.744,0,0.549,9.382,0,0.6599999999999999,11.111,0
"Right. That's what I was thinking, but I just wanted to be sure. Thanks. All right. Thanks, you guys.",Have a nice rest of your day. We actually took a good guy out of our underlying results to true them up.,1945.16,1954.422,13,2021,4,0.1,3.8729999999999993,0,-0.067,-0.8389999999999997,0,0.1039999999999999,1.6079999999999997,0,-0.3399999999999999,5.404,0,0.662,10.044,0,0.839,11.95,0
"Hi. Good morning, and thanks for taking my question. I have a fairly simple question here. Can you please share with us some details on which countries are showing the strongest demand dynamics and which ones are still working in progress? Thank you.","I would say that it's balanced. It's hard to say that one country in particular. I mean, there could be a few exceptions here and there, and it usually has to do more than anything with restrictions. There are a few countries that still have travel restrictions, even though in most cases any significant restriction has been lifted. But I would not say that there's a one significant destination or country that we should highlight. It's very well spread out. The behavior of the demand trends seem to be uniform in general. And the bigger markets in our region, including the U.S., are open and are behaving in similar ways. The U.S., Brazil, other countries in South America, Colombia. They're all open, and Mexico the same. It's always been open. And so we're seeing traffic flowing among those countries. I mean, not in the same levels as before, and there's a shift, more leisure, less business. But I could not say that one is really much different to the other. Okay. Thank you very much. Mm-hmm.",1989.335,2075.033,14,2021,4,0.4449999999999999,4.318,0,-0.061,-0.8999999999999998,0,0.3,1.908,0,0.713,6.117,0,0.74,10.784,0,0.641,12.591,0
"Oh, hey. Hey, just before I go into questions, Pedro, you know, when you mentioned a 727 for your freighter operation, I got all misty-eyed here. I can't think of the last time I've heard an airline executive actually mention a 727 on a call, so... Hopefully, when you switch the business to the 800, they're not putting that thing out to the pasture, but maybe it's its last fight.","Luckily, when I mentioned those three numbers, it was talking about a freighter and not a passenger.",2109.919,2119.061,15,2021,4,0.211,4.528999999999999,0,-0.071,-0.9709999999999998,0,0.021,1.929,0,-0.166,5.9510000000000005,0,0.5770000000000001,11.361,0,0.909,13.5,0
"That's right, unless it had parachutes. Anyway, Pedro, I want to go back to in previous periods, over the years since you guys have been a public company, one of the things that I always thought that you stood out versus other carriers, whether around the region or the world, was your ability to recapture higher fuel prices in your fare structure. Historically, You've done a pretty good job, and I can even recall you saying, you know, look, you know, we were able to get 100%. And I know there's a lag, and maybe that lag is, you know, three months, five months. And I don't know if it's because you fly 99% of your services international, right? So there are fuel surcharges. You do get that benefit. And you also fly to a lot of countries that, you know, where their economies actually tend to do well. when commodity prices are rising. And that's what we're seeing around the world right now. Just look at the Brazilian stock market. It's up pretty meaningfully. So I don't know, do you feel like that your business and the competition and the backdrop that you can say that you'll be able to recapture 100%? And I'm just curious, in the March quarter, underlying your 3% to 6% operating margin guide, what's your assumption? Are you assuming maybe you recapture 100%? 50% of the run-up in fuel, 75%? Is there some percentage that you can give us? So I realize it's kind of a long and sort of comprehensive type question, but, you know, it obviously matters a lot to your P&L in the March quarter and where you think you could be for the year.","Right. So staying in the 727 old-timers category, the 100% recapture comment, was actually in 2007 or 2008, if I'm not mistaken, which was the last time, actually, that Phil went through the roof. Maybe not the last time, but when it kind of got the worst. The reason, and I'll let Jose kind of round off what I'm saying, the reason we're not expecting or banking on recapturing the increase in fuel price is just all the uncertainty related to the virus and how we're bringing back capacity and how competition is less predictable. The traffic flows, it's more leisure, less business, so also harder to change prices in some markets from one day to the other. So it's just the whole business environment It's very different right now. And I know the waters will settle and things will normalize as the year progresses, but we don't want to make any bets right now or any promises. Our PRM team, as always, will do its best to recapture as much as we can, hopefully all. But it will take longer, I think, than before. No, I would just add that the other component there is currencies in the region, and the currency environment in Latin America is still not as predictable maybe as it would have been in other times. So that's another component of this, right, in terms of purchasing power. And I have to second what Pedro mentioned in terms of our – pricing and revenue management practice, which is world class and they're excellent at what they do and they capture as much as they can from every ASM that we sell. So it's very important. And then the other thing, however, I think that the other aspect that has changed or that we are really focusing on is our own controllable costs and so our our chasm x today is much lower than where it was back in 07 and and that's another big component of our ultimate profitability that we're that we're striving for okay okay great then just one quick follow-up um um since you sort of said you know that obviously given the current backdrop you know obviously a lot more discretionary than say corporate but",2213.925,2388.193,16,2021,4,0.451,4.98,0,-0.062,-1.0329999999999997,0,0.161,2.09,0,0.954,6.905,0,0.7430000000000001,12.104,0,0.97,14.47,0
"Is there anything you're seeing on the corporate side over the last quarter, two or three, where maybe you're starting to see a little bit of a pickup, or the surveys that you maybe do, or whether they're anecdotal or formal surveys with your corporate customers, are you starting to see some improvement there, or is it just still unchanged? Any color on that front, just given the leverage that you guys have to that side of the business.","I'll let Jose look for more specific information, but we haven't seen much change from the last few quarters. We're still doing something like 40% leisure, 40% VFR, and 20% business. It used to be a third each before the pandemic, but... But also, you know, there are other favorable trends, which is we have better load factors in business class for whatever reason, including probably the pandemic being a reason that we're selling better business class than before. So that's a positive trend. Yeah, no, no, that's it. It's basically, you know, business travel is about half of where it was before. back before the pandemic.",2412.702,2473.329,17,2021,4,0.413,5.392999999999999,0,-0.0659999999999999,-1.0989999999999998,0,0.37,2.4599999999999995,0,0.825,7.73,0,0.854,12.958,0,0.869,15.339,0
"Yeah, no, that's helpful. So it sounds like maybe you're getting some premium leisure or premium VFR that's sitting up front, which is what we're hearing and seeing in the U.S. It sounds like there's a little bit of that.","A little bit of that happening here, yes.",2485.194,2487.435,18,2021,4,0.073,5.465999999999999,0,-0.0659999999999999,-1.1649999999999996,0,0.003,2.463,0,-0.18,7.55,0,0.7170000000000001,13.675,0,0.946,16.285,0
"Very good. Well, great. Great quarter. Thanks for taking my questions.","Thank you, Mike. Thank you, Mike.",2491.296,2493.317,19,2021,4,0.118,5.583999999999999,0,-0.058,-1.2229999999999996,0,0.0419999999999999,2.5049999999999994,0,-0.265,7.285,0,0.372,14.047,0,0.562,16.847,0
"Yeah, hi, gentlemen. Congratulations on this strong quarter. So, first, I'd like to address your expectations for yields when the market normalizes. What I mean is when, you know, all the grounded aircraft are back to fly and international demand normalizes, do you expect yields to be above 99 level and by how much? I know it's... very difficult question, especially regarding timing. But I think only some kind of, you know, best guess here would be very appreciated. And I'll do my second question later.","Yeah. First of all, we are too early to determine where things ultimately are going to end up. You know, we're... At least in 2022, we're just keeping it in terms of our revenue guidance for the first quarter. But I would say that the way that we're preparing for any sort of yield environment that might occur with increased competition or other type of situations with our costs, we have, again, our sub-six chasm situation. AAX is stronger than where we were pre-pandemic, and that's the way that we will compete. And by the way, we also believe, of course, that the network and the hub in Panama is the best strategy for serving the passengers in our region as well.",2541.643,2597.103,20,2021,4,0.443,6.026999999999999,0,-0.071,-1.2939999999999996,0,0.568,3.0729999999999995,0,0.319,7.604,0,0.889,14.936,0,0.971,17.818,0
"Okay, sounds good. And what about capacity deployment in the region? Because we saw COPPA's market share in the major countries, you know, doubling since pre-COVID. Basically, do you expect a lot of capacity to be still deployed in upcoming quarters? And when should this movement end? You know, when should we be more confident that yields are going to likely increase with demand normalizing. So any color on capacity deployment and how much aircraft is still grounded from competitors would be great.","Right. So I would say that capacity market share has been a little bit all over the place in Latin America. Some airlines have... deployed capacity faster than others. I mean, there's some that are above pre-pandemic capacity and others are, you know, still behind. We are like in the middle. We're very close. And by the second half of this year, we will be at a pre-pandemic capacity. So again, some are above some of the U.S. carriers, even some carriers in our region are above, and some of the main airlines that went through the Chapter 11 process are a little bit behind. And all of that alters the market share numbers too. So again, I think we stayed like in the middle, and we're following our course. We are focusing on our network, on what makes sense to us, on bringing back the capacity that we know we can fly profitably. And we expect, as mentioned, to be sometime in the second half of the year to be above 2019. Thank you so much, everyone.",2641.48,2735.625,21,2021,4,0.485,6.512,0,-0.064,-1.3579999999999997,0,0.5349999999999999,3.608,1,0.298,7.902,0,0.91,15.846,0,0.91,18.728,0
"Oh, hey, thanks. Good morning, guys. You know, hey, a few questions here. Jose, I am seeing a bigger expansion by Wingo in the current quarter. And my question is, is to what extent Wingo is going to aid or help the overall system cost story going forward? So if we were to dissect or separate out the two the two cost stories? Is it that Wingo's CASMX is sub-five, just given the higher utilization model, and then that helps to drive the sub-six CASMX story at the system level? Or is the cost story really being driven as much on the COPUS side, just given the cost restructuring you've done there?","It's both. It's both, and I would say that we're both. As you know, we don't disclose individually the two units, but both airlines or both units are doing better cost-wise. No one is sub-five, I should say, at least not yet, but that could change in the future. Good target, yes. It is a good target. And Wingo is operating more ASMs. than before the pandemic. We're a little bit less, they are a little bit more. So they're a higher percentage of the total. They're contributing a little bit more than to the overall COPPA holdings number. But again, the improvement comes from both units. Yep. Both airlines are doing much better in terms of cost than pre-pandemic.",2789.168,2848.371,22,2021,4,0.453,6.964999999999999,0,-0.0699999999999999,-1.4279999999999995,0,0.48,4.087999999999999,0,0.935,8.837,0,0.865,16.711,0,0.926,19.654,0
"Yeah, very good. And the second question that I have really is just kind of putting a finer point on some of the prior questions, and that is I'm wondering if you can just provide some perspective on the percent of overall flying, you know, say ballpark to the top five countries. And the reason I'm asking is at least when I dug into the schedules, it looks like flying in the first quarter is a bit more concentrated than it normally would be. So, you know, it looks like you're clearly making some deliberate network decisions here just to leverage some in the near term?","I would say that we're taking opportunities as they come, but it's been bouncing out more than where we were maybe Q2 of last year where there was a clear traffic going to the U.S. for vaccine tourism and the like. Now there's quite a bit in terms of leisure activities but it is, I think, more balanced than where we were last year. And then there's some countries that have opened up. That's your item here. Some countries in South America were very closed during the second and third quarter of last year, and as they've opened, we've added some capacity into those markets as well.",2882.286,2929.111,23,2021,4,0.415,7.379999999999999,0,-0.064,-1.4919999999999995,0,0.475,4.563,0,0.487,9.324,0,0.7779999999999999,17.489,0,0.886,20.54,0
"Okay. Can I just squeeze one last one here? You know, I always am asking questions on pent-up demand to all the airlines. And I'm just wondering if you can speak to the COPA website searches that you're seeing for travel in March and this summer. I guess that would be winter in South America, actually, compared to 2019. So looking at searches, not bookings, I'm just wondering if you can kind of give us some perspective of what the appetite for travel is as we look ahead.","Well, we didn't bring that information. It's probably the one piece of information we missed. I think that's your specialty.",2957.766,2970.551,24,2021,4,0.133,7.512999999999999,0,-0.0699999999999999,-1.5619999999999994,0,0.001,4.563999999999999,0,0.04,9.364,0,0.632,18.121,0,0.883,21.423,0
Sorry.,"Coming up with that one question that we are not prepared to answer. So I'm going to have to give you a very, very general, but we'll get back to you. I'm going to have to give you a very general answer here, and I think what's encouraging is that we are seeing appetite for travel throughout the region, especially for leisure travel, not only to Copa markets, but to Europe, to everywhere. Skiing season in the US, some are Copa markets, some are not. to Caribbean destinations. So in general, we do not see that people are hesitant about traveling abroad. And there's still some pent-up demand, or if it's no longer pent-up, it's the urge to get out and do things and go somewhere. So in that sense, we are very, very optimistic. on the rest of the year, even though, you know, corporate demand is really hard to predict right now for many reasons. But what we see in general is people are willing and want to travel. And if something like you had a plan in January couldn't occur because of Omicron, we're seeing people say, okay, I'm going to go in on Easter weekend and, you know, that sort of thing. So it's not like people are somehow cancel and it's just simply they're postponing their travel. And that's a good point also because the booking curve has shortened. So for all the reasons we know with the virus and travel restrictions and the like, there's more people making their travel plan a lot closer to the traveling date.",2972.852,3088.298,25,2021,4,0.47,7.982999999999999,0,-0.0689999999999999,-1.6309999999999991,0,0.609,5.172999999999999,0,0.519,9.883,0,0.875,18.996,0,0.843,22.266,0
"Very good. Thanks so much, you guys. Great quarter, and look forward to hearing you again in another three months here.","Thank you, Dan.",3096.52,3098.061,26,2021,4,0.125,8.107999999999999,0,-0.057,-1.6879999999999993,1,0.234,5.406999999999999,0,-0.091,9.792,0,0.4339999999999999,19.43,1,0.493,22.759,1
That ends our Q&A session. I will now hand the call back over to Pedro Heilbronn for closing remarks.,"Thank you, operator. So thank you all. This concludes our Q4 and 2021 earnings call. Thank you for being with us, and thanks for your continued support. Have a great day, and we'll see you in the next one. Thank you again.",3109.825,3126.849,27,2021,4,0.239,8.347,0,-0.061,-1.7489999999999992,0,0.172,5.579,0,-0.1149999999999999,9.677,0,0.621,20.051,0,0.7849999999999999,23.544,0
