Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
Last question. Your diversification in APAC improves post the Thailand facility. Are we done for now or do you have expectations to grow that footprint even further in 2023 and beyond? Thank you.,"When you consider, call it dots on the map, we're not necessarily looking to add new dots on the map. But with the growth projections that we have, I mean, it won't be too far out. We'll need to be thinking about expanding within the locations where we're at. And a second Thailand facility isn't out of the question somewhere down the road.",3187.65,3209.516,16,2021,3,0.298,5.968,0,-0.068,-1.0489999999999993,0,0.198,4.686999999999999,0,0.053,9.926,1,0.843,12.948,0,0.947,14.346,0
"Thank you. I'm showing no further questions at this time. Presenters, please continue.","All right. Thank you, Renz. So in closing, I'd like to reiterate that we are optimistic about fiscal 2022. It's shaping up to be a strong growth year given the exceptional wins performance, the improved end markets we're seeing, and our participation in secular growth markets. We're also establishing new and higher baseline for our operating margin performance, which all position us well for strong EPS growth within the fiscal year. So in closing, I'd like to thank you all for joining us on the call today. We appreciate your support and interest in Plexus.",3221.927,3257.887,17,2021,3,0.379,6.347,0,-0.067,-1.1159999999999994,0,0.605,5.292,0,0.224,10.15,0,0.847,13.795,0,0.708,15.054,0
"Hi. I guess two questions for me. First of all, when we think about all the supply chain pressures, which, like you pointed out, have gotten worse, hopefully some get better, how do you envision sort of business changing for you in how you work with the customers over, say, the next 12 to 18 months if we assume that these things are still an overhang in business? whether it's ports, logistics, et cetera. Can you sort of describe how you do that in a way that helps returns cash flows to normal, et cetera? Thanks.","Yeah, so, Steve, this is Todd. I'll get us started and then pass it over to either Steve or Pat if they want to add anything. But we have a lot of activity going on within the supply chain and on the customer front. in light of the pressures that are there today. And I like to bucket them into three different buckets, one being customer actions, the next being organizational actions, and the third being process improvements or process changes. And from a customer standpoint, we're working to get extended forecasts. Pat had mentioned deposits. We're also looking to get pre-approvals to be able to purchase components at perhaps elevated prices if we find them available in the market. as well as expansion of approved manufacturers lists within the bills and materials of our customers. So a great deal of activity going on on that front. From an organizational standpoint, we've added a number of supply chain leadership positions within the company. We have a group which we call supply chain operations, which takes the lead in a lot of the escalations within our supply chain. We've increased that by 50% with an overall add of about 20% into our supply chain. We've also added key account support for specific customers where we have a significant number of challenges to really try to drive the supply chain through those challenges. And then finally, from a process standpoint, a lot of automation going on from a standpoint of part searches and purchasing and revising our expedite system and even taking an approach which we call a war room situation where we get a team together and they drive with a great deal of intensity supply chain issues. So a number of things going on on all fronts. They're having an impact, but it takes time for it all to ripple through the supply chain.",1911.491,2024.457,1,2021,4,0.504,0.504,0,-0.067,-0.067,0,0.404,0.404,0,0.934,0.934,0,0.937,0.937,0,0.968,0.968,0
"Great. That covered – that was really thorough. And then just as a follow-up to that, just tied into the same issue, is how do we get confident around sort of your inventory days, whether this is the worst they're going to be like this quarter? Sure.","Yeah, Steve, I can take that. I think as we move into our fiscal second quarter, we will see inventory dollars increase as we ramp for future demand. Now, from a days perspective, I think we can keep our days relatively consistent with the fiscal first quarter guide. And then I think as we move through the back half of the year is when we can see days coming down to below where we ended the year for fiscal 2021. So I think that's the way, you know, right now it's projected to play out. A lot of that's dependent on the supply chain and what develops over the next few quarters.",2041.601,2088.684,2,2021,4,0.294,0.798,0,-0.065,-0.132,0,0.337,0.7410000000000001,0,0.398,1.332,0,0.746,1.683,0,0.964,1.932,0
"So, a follow-up first on the supply chain pressure. Todd, you went over three categories and how you are combating that. How should we think about that as we come out of this? How sustainable are those actions and how are they going to be more beneficial to you to come out of these challenges?","Yeah, I think they are sustainable improvements. I think when you look at Some of the process improvements that are in there, they really get to the everyday way to run the business. And I think when you look at some of the structural changes that we made within our supply chain organization, those will provide long-lasting benefits for us. Yeah, maybe just to add a little bit onto the situation with the supply chain, one way I think about it is we're talking to customers. They're looking for us to have inventory on hand versus just on order. Given some of the volatility, they want to de-risk the aspect of all of a sudden products disappearing. And so we've been asked by customers, and we have been bringing more inventory on hand than what would be normal. So I think as we go out over time, that will go back into the supply chain. Instead of being on hand, it will be basically on order. And then in terms of that, the processes and the things that we're putting in order to really understand where things are at in the supply chain the things that we're doing today to make sure that we have the inventory going into the next quarter or two, those tools and systems, you know, according to the improvements we make, will only improve the process as we get further down the path and get back to more of a normal supply chain environment.",2126.09,2201.986,3,2021,4,0.515,1.313,0,-0.068,-0.2,0,0.5379999999999999,1.279,0,0.72,2.052,0,0.909,2.592,0,0.975,2.907,0
"Thank you. And then in terms of the demand that you are leaving on the table that's being pushed out, how – can you quantify – How much of that do you think is going to be perishable, if at all, any?","Yeah, right now it's largely non-perishable, but obviously there's going to be a finite timeline on that. So it really, I think, is going to depend on when the supply chain at least starts to stabilize, if not improve. So we certainly saw a situation in this past quarter of the supply chain actually degrading as opposed to even stabilizing. So So that would be the situation as we're looking at it.",2221.763,2251.262,4,2021,4,0.219,1.532,0,-0.069,-0.269,0,0.005,1.2839999999999998,0,0.1139999999999999,2.166,0,0.817,3.409,0,0.884,3.791,0
"Okay, thank you. And what do you see in terms of sort of labor and raw material inflation? You can pass on some of the raw material cost increases to your customers, right? But how does it work with labor, and how are you combating the labor constraints?","Yeah, you're correct. On the material side of the equation, those can be passed on to customers. In terms of labor... Some we are able to work with our customers on, others not. And I'd say right now the situation is a bit that we're carrying extra costs because if the material is free, then we believe we can go build it. So we don't want labor to be the next constraint. So we are discussing that with customers in terms of how much we're going to carry. And in some cases, they are covering additional fixed costs for us to basically maintain that labor. But we're also being a partner and carrying a little bit extra ourselves.",2269.669,2305.296,5,2021,4,0.4519999999999999,1.984,0,-0.0749999999999999,-0.3439999999999999,0,0.033,1.317,0,0.421,2.587,0,0.879,4.288,0,0.954,4.745,0
"Okay, thank you. And then just one last on the supply chain constraints. Is there any business segment where it's more callous than any other?","No, I mean, it's pretty much across the board, Anya. I mean, we're seeing in all three of our market sectors the constraints.",2317.397,2326.922,6,2021,4,0.1509999999999999,2.135,1,-0.063,-0.4069999999999999,0,0.003,1.3199999999999998,0,-0.009,2.578,0,0.7010000000000001,4.989,0,0.717,5.462,1
"Yes, thanks, and good morning, everyone. I wanted to ask, again, regarding the supply constraint situation, you know, relative to your forward guidance, and I think you're looking at sequential growth in each of the quarters in FY22. So I guess the question is, how much confidence or visibility do you have in securing or procuring those components? in advance of that? And in some of the inventory build that you're seeing now, I mean, is that basically, you know, being set aside for Q2, Q3, et cetera?","Yeah, so I'll start here, Matt, and then maybe pass it along to Steve. But when we look at 22 and what the demand environment is versus the supply environment, I mean, obviously it's two very opposing forces that that we're looking at right now. And I would say it's difficult to answer with certainty how 22 is going to play out. Because when we look at the demand environment, our demand would support well over 20% growth. Now, supply obviously limits the ability to fulfill all that demand. But we're certainly pushing towards double-digit growth. And we believe that's achievable should the supply chain stabilize. and not degrade further from where it's at. But even with the challenge supply chain, we believe that we have sufficient materials being pipelined and sufficient visibility to the demand to drive this sequential improvements in revenue and operating margins throughout the fiscal year. And if I just maybe add on to that, some of the degradation we saw on supply chain was some of the larger semiconductor manufacturers basically doing a reset of their commits. And as they saw the situation continue to get more and more challenging, some of them just took a breath, stepped back, and realigned their commit schedule. And we saw, you know, quite frankly, we saw a few D commits come through that we were expecting on. Now, we anticipate and believe that, you know, with those major suppliers, they've done this once and they've gotten realigned. And so, I think the Our expectation is that the supply commits that we do get will be more stable going forward is part of it as well.",2375.741,2481.585,7,2021,4,0.422,2.557,0,-0.069,-0.4759999999999999,0,0.567,1.887,0,0.875,3.453,0,0.9,5.889,0,0.964,6.426,0
"Got it. And is there any concern that there may be an imbalance of inventory? Certainly some suppliers have been able to add capacity and meet orders where others aren't. So at some point, is there going to be sort of a reshuffling of your inventory, or do you want to just keep that on hand for the future? Sure.","I don't know that we'll see a reshuffle of our inventory. It goes back to when is it going to get utilized. And I think the dynamic you talk about is one that we're seeing. So we do some things in industrial automation where our orders, we're actually starting to procure the materials and it's starting to get line of sight. But the steel associated with going into the warehouse, there's some shortages on steel. And so although we may be able to produce the automation products, our end customer may not be able to actually do the install yet. And so to your point, I think as supply chain things starting to clear out over the next year or so here, we are going to see some things like that happen where other factors may come into play in terms of what's impacting the deliveries and the shipments. But from our standpoint, it's going to be more of an improvement than it is going to be things going backwards.",2505.202,2559.167,8,2021,4,0.366,2.923,0,-0.069,-0.5449999999999999,0,0.051,1.938,0,0.353,3.806,0,0.876,6.765000000000001,0,0.933,7.359,0
"Okay, and just lastly, are you seeing any labor shortages within your North America operations and some of your factories? We're hearing that from some other companies.","I'd say recruiting has gotten more challenging, and we have to be more creative. To this point, it hasn't significantly impacted us in our ability to produce, so we're very mindful of it. It is a tighter environment, but so far we've been able to hire the resources we need.",2573.194,2590.042,9,2021,4,0.294,3.217,0,-0.074,-0.6189999999999999,0,0.122,2.06,0,0.0829999999999999,3.889,0,0.832,7.597,0,0.936,8.295,0
"As a reminder, to ask a question, you will need to press star 1 on your telephone. There are no further questions at this time. Please continue.","All right. Well, thank you, Gail. And I'd certainly like to thank everybody who joined our call today. As always, we appreciate your support, and we appreciate your interest in Plexus. Have a good day.",2613.365,2624.829,10,2021,4,0.2299999999999999,3.447,0,-0.051,-0.6699999999999999,0,0.157,2.217,0,-0.03,3.859,0,0.631,8.228,0,0.565,8.86,0
