Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
Thank you. Our next question comes from Sheila Kayoglu of Jefferies. Your line is open.,"Yeah, we have seen solid growth in defense this year. It is obviously an important segment. We continue to look for opportunities to prune that, as you've just heard, and we're happy with our defense portfolio today. As I look forward, I think continued modest growth will be the future. I think there's enough geopolitical unrest in the world that will continue this. We are also not involved in the sort of the boots on the ground part of defense. So we're on the technology, the unmanned, we're in space. I think we're on the right side of defense business to continue to grow. As I looked at our growth for the quarter, I couldn't really point to one program that was leading the day. It's nice growth across the board. Our parachutes business has been doing well. You know, the F-35 business has continued to do well for us, but it's really across the board. I would expect this to be lumpy. I would expect there to be fits and starts. I don't think you're going to have, you know, a seamless, perfect growth out of this. But I still expect things to be moving in the improving direction. But it doesn't mean much like we say defense can at times be lumpy. We've said from the beginning that we anticipate this recovery will also be lumpy in the way we ship product.",1905.041,2050.62,8,2021,3,0.516,2.534,0,-0.0709999999999999,-0.5579999999999998,0,0.658,1.924,0,0.488,1.7679999999999998,0,0.864,5.653,0,0.948,6.77,0
"Hey, thanks. Good morning, guys. Good morning. I was wondering if you could elaborate on, you know, the trends you saw during the quarter end through July in the aftermarket and in commercial OE, you know, sort of month by month. Were things just getting better and better? Kind of how to compare to the exit rate at last quarter's end?","Things have improved. They were improving monthly, much like if you look at the world's global takeoff and landings, it continued to improve. Europe has come back. That's certainly driving our business on the commercial aftermarket side. Does that maybe refine your question?",2085.679,2111.317,9,2021,3,0.309,2.843,0,-0.0639999999999999,-0.6219999999999997,0,0.498,2.422,0,0.111,1.879,0,0.7450000000000001,6.398,0,0.6859999999999999,7.455999999999999,0
"Yeah, no, that's – I mean, so, A, I guess I'm wondering, is it sort of broad-based across the product suite? Is it – you know, we talked about lumpiness. I'm just curious if there's – was any one-month, you know, substantial – is there any trend to discern, i.e., you know, April better than March, May way better than April, June? I don't think so. You know, like, is there anything there?","I think things are gradually improving, and the bookings are gradually improving. Within the quarter – you can get lumpiness within the quarter as well. So what we look at is, is flight activity continuing to ramp up? And it is. And that's what gives us encouragement for the future. We also see an order book that's up significantly year over year and sequentially is improving.",2134.747,2161.356,10,2021,3,0.379,3.222,0,-0.0529999999999999,-0.6749999999999996,0,0.623,3.045,0,0.034,1.913,0,0.7809999999999999,7.179,0,0.817,8.273,0
"And are there any areas in the portfolio that are in the aftermarket that portfolio of products that are still lagging, like interiors, the Schneller. I'm just curious, are you seeing some improvement from Schneller business?","Sorry, we've seen some improvement from Schneller business. We've also seen some of our higher volume runners have been slower on some products. Some of our larger aftermarket businesses is the way I mean. But in general, it's happening across the business. I don't think we're seeing any loss of business, any loss of ship set content as we go forward. We continue to monitor the PMA and used market very closely. So anything that's happening is just timing in the marketplace and airlines picking and choosing what they're working on.",2176.253,2219.996,11,2021,3,0.379,3.601,0,-0.071,-0.7459999999999996,0,0.157,3.202,1,-0.066,1.847,0,0.853,8.032,0,0.902,9.175,0
Thank you good morning. morning. hi I was wondering if you talk about this just a little bit I you know you obviously been noting it's leisure oriented you've been saying that now for a while i'm curious if these individually owned aircraft or these are these corporate fleets that are being used for personal trips is it is it wheels up I mean i'm trying to get a sense for. Sort of how demand and usage in that market is translating to what we're seeing in the aftermarket sales for you guys. Thanks.,"Well, we've certainly seen an uptick in bizjet cycles, I think, up quite dramatically this last quarter. We're getting back close to the pre-pandemic levels. I think the bulk of it is still leisure-oriented. It has to be most of travel is leisure-oriented. I think we're starting to see some business travel mix in there. But business jet has been a bright spot, but it's a very small part of our business. I think about 15%.",2257.073,2287.074,12,2021,3,0.387,3.988,0,-0.0639999999999999,-0.8099999999999995,0,0.423,3.625,0,0.385,2.232,0,0.837,8.869,0,0.971,10.146,0
"Yeah, on a dollar basis, it's likely a function of it being bigger. Generally, when we acquire businesses, we tend to keep the R&D in place. And so that could be what's driving the step up that you're seeing on a dollar basis.","You know, we run R&D through our individual businesses. So it's a function of the programs and what they do at our individual. We don't have a central R&D team, as you probably know. So this is all linked to programs and projects locally for the business.",2340.953,2357.303,13,2021,3,0.398,4.386,0,-0.074,-0.8839999999999995,0,0.002,3.627,0,0.287,2.519,0,0.914,9.783,0,0.962,11.108,0
"Yeah, we'll work on good stuff.","Nick is telling me we only work on good stuff, and he's right. Right.",2373.741,2378.024,14,2021,3,0.165,4.551,0,-0.0579999999999999,-0.9419999999999994,0,0.034,3.661,0,-0.122,2.397,0,0.599,10.382,0,0.6559999999999999,11.764,0
"Hey, good morning, guys. Thanks for taking the questions. Maybe Nick or Kevin, is there any way to parse out, you know, what the drag currently is on the aftermarket revenues in terms of like wide body, narrow body? I mean, obviously the bulk of the utilization we're seeing is still narrow body driven. Are you guys able to kind of give any specifics to maybe what you're seeing as you're, you know, looking at product and pull the distribution or what the airlines are buying? Are you seeing any noticeable pickup there or is wide body still a pretty big headwind?","Yeah, I assume given the takeoff and landing that it's a reasonable headwind for us. But we're market-weighted, so you have to look at what's flying. Recently we've seen more widebodies flying domestic routes, A350s and 787s and the like, doing longer domestic routes than they did previously. So I think as we look at the business, we've been – Slightly surprised at the wide body doing a little better than we thought it would, given what we thought was just a narrow body, largely narrow body market. So we don't have it all split out and we don't look at it that way on a quarterly, quarterly basis. But we tend to be market weighted here. And so we follow the takeoffs and landings.",2419.566,2467.635,15,2021,3,0.428,4.979,0,-0.0689999999999999,-1.0109999999999992,0,0.272,3.933,0,0.724,3.121,0,0.861,11.243,0,0.846,12.61,0
"I mean, this is Nick. I just don't have any way of making any judgment on that. So I just don't want to comment.","Yeah, it's difficult for us to get into the political sphere. So we will react as things but not speculate.",2645.274,2653.036,16,2021,3,0.0469999999999999,5.026,0,-0.062,-1.0729999999999993,0,-0.0169999999999999,3.916,0,-0.175,2.946,0,0.5780000000000001,11.821,0,0.328,12.938,0
"Our first question comes in the line of Noah Poppenack from Goldman Sachs. Your question, please. Hi. Good morning, everybody.","Good morning, Noah.",1373.491,1374.952,1,2021,4,0.148,0.148,0,-0.051,-0.051,0,0.11,0.11,0,-0.063,-0.063,0,0.589,0.589,0,0.7150000000000001,0.7150000000000001,0
"Could you spend a little bit more time on the 47% EBITDA's defined margin target for next year? You know, how do we bridge from the 49.7 exit rate of this year? I know there's a little bit of seasonality, but if I look at all the data historically, it's not that seasonal, and it looks like you'll be mixing up based on your end market growth rate comments.","You know, it's possible, Noah, that we could mix up. It's possible that we're being conservative. I think there were some good news that happened in Q4 in terms of market mix and our performance. We're trying to be... reasonable and transparent in what we see. There's a lot of unknowns that have to come to pass in terms of the commercial aftermarket bookings for this to all play out. So that's the angle we took in what we rolled up from our teams and think that it makes sense for us right now. If it's conservative, that'll be great. We would love to beat that.",1398.525,1440.986,2,2021,4,0.378,0.526,0,-0.071,-0.122,0,0.299,0.409,0,0.2169999999999999,0.1539999999999999,0,0.7649999999999999,1.354,0,0.852,1.5670000000000002,0
"Okay, sensible. And then, Mike, on the cash flow inputs for next year, you had the working capital headwind this year. Maybe just help us out with how that changes next year. And then CapEx, that number as a percentage of revenue is fairly high relative to where you've been historically. What's behind that?","Sure. So first on the working capital, you'll see when we publish that 10K later today. I don't think you have the full cash flow detail yet, but AR did tick up a bit this quarter. About $100 million went back into accounts receivable. We knew that was going to happen. As a reminder, from peak to trough, about $400 million came out of accounts receivable during COVID. So that's going to have to go in as we go back in, as we go through the rebound here. It did tick up this year over the past couple quarters. As you know, this last quarter was $100 million. That's going to continue. Ultimately, how much goes back into AR and the pace at which that happens depends on the pace of the recovery, but we do expect it to be a use of cash on the order of at least $100 million during our FY22, potentially more. That would be a good problem to have, by the way. I mean, if the commercial markets rebound and we have to invest more in AR, we're happy to do that. We certainly have the cash. And then, sorry, Noah, your second question was on CapEx, I think. We put out a range of 135 to 155 today. It is slightly higher on a percentage basis. It's tied to some one-time projects at some of our op units. As you know, our first use of cash is to go and deploy it into our own businesses to help them grow, and we're just doing some of that with some large one-time projects at select op units.",1466.427,1545.439,3,2021,4,0.424,0.95,0,-0.0629999999999999,-0.1849999999999999,0,0.129,0.538,0,0.964,1.118,0,0.834,2.188,0,0.7989999999999999,2.366,0
"Thanks so much and good morning. Kevin, first question. Have you seen any supply chain issues or labor issues this quarter?","George, you want to take that one? Sure. So we've started to see some of the pushing out of lead times from the supply chain primarily focused on electronic components. It's been spotty, nothing too significant at this point, but in all likelihood, this will get worse before it gets better.",1566.363,1587.591,4,2021,4,0.158,1.108,0,-0.0589999999999999,-0.2439999999999997,0,0.0269999999999999,0.5649999999999998,0,0.0289999999999999,1.1469999999999998,0,0.714,2.902,0,0.926,3.292,0
"And just a quick follow-up on that, maybe. As you look at how this could pan out in 2022, have you built some sort of contingency for these issues into that EBITDA margin guidance?","I don't think we have, but this is part of the I guess, conservatism. So we try to be conservative as we forecast going forward. We haven't specifically allotted anything to supply chain disruption, but I think it is part of our belief that this could be an issue for us as we go forward. As George mentioned, specifically on electronic components and those types of parts, we're seeing some supply difficulties. You know, in terms of inflationary pressures, I think we'd all agree that we will look to pass those along, as we always have. We don't eat inflation in that regard.",1601.501,1645.41,5,2021,4,0.286,1.394,0,-0.073,-0.3169999999999998,0,0.041,0.6059999999999999,0,-0.071,1.0759999999999998,0,0.754,3.656,0,0.778,4.07,0
"Thanks. Maybe just a margin question again for a second. Mike, I think you mentioned the divestiture issue. still in the 21 guidance that you'd be anniversarying in 22. It looks like that alone is, I don't know, 70 basis points of assistance on EBITDA margins. So, I mean, not to beat a dead horse here, but it sounds like there's a healthy amount of conservatism in the 47% unless you want to.","Well, on the margin guide, remember we also bought Cobham too, which kind of counteracts the divestitures the other way and cancels it out. So I think that kind of negates some of the impact that you mentioned. Yeah, I think I said it was what, a half a percent drag to it? Yeah.",1682.326,1696.957,6,2021,4,0.1949999999999999,1.589,0,-0.062,-0.3789999999999998,0,-0.05,0.5559999999999998,0,0.681,1.757,0,0.702,4.358,0,0.937,5.007,0
"Now, was that a half percent for the quarter or for the year?",That's in half by 22 versus what it would have been had we not bought the Cabo Mero connectivity business. Got it.,1700.78,1708.567,7,2021,4,0.088,1.6769999999999998,0,-0.0789999999999999,-0.4579999999999997,0,-0.039,0.5169999999999999,0,-0.084,1.6729999999999998,0,0.872,5.23,0,0.95,5.957,0
And what was it in the quarter?,"In the quarter, I think it was about close to a percent, just below a percent, a couple tenths below.",1709.487,1715.752,8,2021,4,0.0509999999999999,1.7279999999999998,0,-0.0649999999999999,-0.5229999999999996,0,-0.038,0.4789999999999998,0,0.199,1.872,0,0.754,5.984,0,0.949,6.906,0
"Okay, perfect. And then within the aftermarket growth rate range, the 20 to 30 percent, Kevin, is there a figure of merit that you're using to ballpark that? Is that a sequential growth that's underlying? Is that a traffic growth?","Well, I think it's traffic growth related. And I think we're counting on that largely being, you know, U.S., Europe related. We'll have to see how it unpacks around the globe. As you guys all know, we don't have geographical information yet. along those lines. But, you know, we will continue to monitor this closely. If the traffic patterns, you know, come along like we believe they might, then, yeah, the 20 to 30 percent planning, and I emphasize planning, it's difficult to, you know, issue that as guidance when As you know, aftermarket bookings tend to be book and ship. You don't have as much visibility. So this is for planning purposes. And, you know, every business will have a slightly different plan along those lines. But we tried to give you a roll-up of the range that will be based, I think, largely on takeoff and landing activity.",1728.932,1792.546,9,2021,4,0.369,2.097,0,-0.071,-0.5939999999999996,0,0.13,0.6089999999999999,0,0.723,2.595,0,0.8039999999999999,6.787999999999999,0,0.975,7.881,0
"Yeah, hi. I wanted to follow up, Kevin, on the discussion on the commercial aftermarket. I know your sequential growth has been a little lumpy over the last three quarters, but considering your comment on sort of book and ship and the bookings pace, how should we think about the sequential growth here into the fiscal first quarter of 2022?","Well, I think we're concerned about the first quarter only, I guess, concerned, too strong of a word. You know, we always see a normal dip in, you know, sequential from Q4 to Q1, given the less days. So I think we're always concerned that the market doesn't, you know, accurately predict that. You know, to give you some, you know, reason to you know, believe in what we're saying. You know, the bookings came out for Q4 very strong. And, you know, we booked ahead of shipments. That's as encouraging for us, clearly, and means that we're setting ourselves up for a strong position into 22. But Q1 is always a little bit weaker because of seasonal performance.",1828.89,1883.547,10,2021,4,0.411,2.508,0,-0.0719999999999999,-0.6659999999999995,0,0.5830000000000001,1.192,0,0.35,2.945,0,0.7719999999999999,7.56,0,0.732,8.613,0
"Okay. Okay. That's helpful. And again, as we think about the up, call it 25% for your planning purposes for the aftermarket for the year, what are your assumptions on travel, say, and takeoffs and landings in Asia or in international markets? I know you don't have great visibility internationally, but are you anticipating a significant recovery in these numbers in international? I'm just trying to get at some of the puts and takes in that 20% to 30% planning range.","Well, and you've really zeroed in on why we struggle to give guidance on these numbers, because I don't have that visibility. I don't understand where it's going to come from. This comes as a roll-up from all of our teams who tell us what they think they see happening in the marketplace based on what the customers are telling them. It's not so easy for me to predict by region, by platform. So we don't, and that's why I'm giving you some you know, planning guidance that what we're planning on should happen, but how it actually gets to us, we don't, it's not so clear where the orders are and where the shipments are, and therefore what traffic needs to look like. And, you know, is the recovery in China, does that happen? What we're counting on is a, you know, consistent, steady recovery like what we've seen. and that should give us these kinds of after-market improvement numbers.",1912.535,1976.741,11,2021,4,0.395,2.903,1,-0.069,-0.7349999999999994,0,0.312,1.504,1,0.732,3.677,1,0.821,8.381,0,0.891,9.504,0
"Hey, good morning, guys. Kevin, Mike, the business was free cash flow positive even at the depths of COVID-19. And considering the defensibility of the business model, how are you thinking about maximum leverage that the balance sheet can support versus what you would have thought pre-COVID? And can you discuss your appetite for large versus small deals?","Sure. On leverage, we don't anticipate any kind of change. If you went back to the pre-COVID two-year period and averaged the quarterly average net debt to EBITDA levels, you get about 6.0 times almost exactly. We're comfortable operating at that level. Some of the, you know, debt incurrence tests and other things in our credit agreement are, you know, based off operating at that level and we're comfortable with it. If anything, this pandemic, as you said, has kind of proven that The business is very durable from a free cash flow standpoint and could probably sustain more leverage than the historical level we've run it at. But we do want to keep some firepower for M&A at all times, including large deals. Moving on to the second part of your question, large deals, as Kevin mentioned, we're more active now on the M&A side at the small to midsize range. But there are also obviously some large potential transactions that we track from time to time. both on the strategic side, but then also big divestitures that could maybe come out of some of the peers of ours in the aerospace industry. So we're always looking and always on the hunt, as you know, whether it's large or small. We're targeting M&A of all sizes from kind of the really low TEV range, below $100 million, up to a couple billion.",2013.22,2094.769,12,2021,4,0.502,3.405,0,-0.0689999999999999,-0.8039999999999994,0,0.475,1.979,0,0.931,4.608,0,0.913,9.294,0,0.969,10.473,0
"I see. And if I could do a follow-up, I mean, looking at the Esterline deal, You found some jewels in there, and you also divested some businesses that may not have necessarily fit the TransDyne model. When you think about the opportunities for large deals, what kind of threshold are you looking at in terms of what you want to keep versus what you want to divest in terms of your appetite for pursuing some of these large deals that may not be 100% TransDyne-y?","Yeah, it's hard to put an exact percentage on something like that. Ultimately, it depends on the on-sale risk, right? If there was something where it was maybe 50-50 and you had someone who wanted to buy the other, you know, 50%, that's a different situation than, you know, Esterline where we sold roughly a quarter of it. So it's hard to answer that question, but, you know, obviously the Esterline transaction proved to us that we can go and buy something that's, you not 100% fit the day we own it, but then execute on M&A in the year or two post-deal close to shape it down to the portfolio that we want to own forever and long-term. So we do look at M&A situations like that going forward.",2119.683,2163.049,13,2021,4,0.4469999999999999,3.852,0,-0.077,-0.8809999999999993,0,0.0789999999999999,2.058,0,0.7450000000000001,5.353,0,0.905,10.199,0,0.959,11.432,0
"Okay. Great. Thanks. So, Kevin, I appreciate the color there on MEGIT. Just wanted to ask you about the fact that you were willing to entertain the idea of potentially getting involved in MEGIT given what appears to be pretty high valuations. What does that say about kind of the pipeline, the ability to find large aero deals for you guys from here?","Well, at the end of the day, the market says what a property is worth, and it's up to us to follow what the market says we have to pay. We are looking for highly engineered proprietary aerospace products that have aftermarket access. The size of those businesses doesn't matter as much as we want to identify those and get them into the fold. We believe that we can invest in those businesses and make them stronger. We're not looking for bigger and bigger deals. Our target is to acquire $50 to $100 million a year. That's what works in our model and allows us to keep generating the kinds of value returns that we do. We're not getting overly fixated on doing a large deal, but when they come along, we certainly look at them, we evaluate them, and in the ones that we've proceeded with, I think we've done pretty well. The market looks, it's definitely picking up in activity, and it's always hard to predict when a close will happen, but we're seeing some interesting activity right now And it's encouraging.",2215.036,2293.439,14,2021,4,0.508,4.359999999999999,0,-0.062,-0.9429999999999994,0,0.436,2.494,0,0.915,6.268,0,0.886,11.085,0,0.942,12.374,0
"Okay. Thanks for that. And, you know, as a follow-up, can you talk about where you are today from a headcount perspective? How much do you think you've taken out kind of in structural costs through this? And where do you think you ultimately need to take headcount back to, you know, kind of assuming we get back to pre-pandemic levels for your business and, you know, call it 2023, right?","Yeah, I don't have the numbers in front of me. George can comment on that. But I think we are very disciplined in our approach to adding back. And that is one of the hallmarks of our operations discipline. George, you want to expand on that? Yeah, I would add, you know, the teams have done a lot of heavy lifting in terms of restructuring and productivity focus. The last 12 months, we're pretty comfortable with the resource level that we currently have. I think as most of you know, as the commercial aftermarket rebounds, that's not as heavy in terms of labor requirements or resource requirements. So, you know, I think I'm pretty comfortable of where the teams are at. They've done a great job. And now we just need the market to recover here.",2317.869,2372.88,15,2021,4,0.4619999999999999,4.821999999999999,0,-0.073,-1.0159999999999991,0,0.643,3.137,0,0.369,6.6370000000000005,0,0.7150000000000001,11.8,0,0.822,13.196,0
"Thanks very much. I was wondering, in the OE end market, I heard the comment about the expectations for this coming year and kind of certainly expect the growth to pick up there. But just in terms of thinking about the phasing of growth at TransDiamond, you know, how that relates to where we are in the build cycle. You know, we've started to see at some other companies some OE growth kind of happening already as Boeing and Airbus have picked up, especially on the narrow body rates kind of ahead of that growth. And then certainly on kind of the, you know, on the business jet side. And, you know, it looked like you guys were kind of low single digit or flattish on both of those guys, both sides of that. So how do you think about the, you know, the trajectory there and how you're going to sort of relate to the progress in build rates?","Yeah. In general, we found that the OEMs and the Tier 1s were a little bit slow to respond in mid-year 2020 as the pandemic was ramping up, so we believe there's some natural inventory destocking continuing to go on. The orders are starting to come in. As I mentioned, the bookings were up in the commercial OE in Q4, so that's a positive indicator. I don't have the details in terms of how it lays in across fiscal year 2022, but we don't think there's any significant issue there. It's just the timing and the lag of the OEM shutting off the valve, if you will, on the supply in 2020, and now as they continue to ramp up in production.",2452.435,2501.629,16,2021,4,0.395,5.217,0,-0.0709999999999999,-1.0869999999999993,0,0.5409999999999999,3.678,0,0.939,7.576,0,0.849,12.649,0,0.948,14.144,0
"Great. Thanks. And then just as a quick follow-up in the defense and market, I think last year you guys ended up toward the higher end of the initial range that you gave. Is there anything to be aware of for this year that might determine either on the plus side or the minus side where things end up in defense?","No, I think the guidance that we provided is reasonable. As you guys might know and remember, the defense markets in general have been very strong over the past two to three years. They can be lumpy in nature in terms of the bookings. So I think the guidance that we're providing is within a reasonable range.",2523.752,2546.001,17,2021,4,0.274,5.491,0,-0.069,-1.1559999999999993,0,0.382,4.06,0,0.378,7.954,0,0.822,13.471,0,0.938,15.082,0
"Hey, good morning. This is Pete. I'm for Mike Trimoli. Thanks for taking our questions. First, I had a question on the aftermarket. Have there been any product categories that have been particularly strong or weak? And I'm just wondering what you've been seeing on airline spending priorities and then also what you're seeing in the pricing environment in aftermarket.","Yeah, I think in general, you know, our passenger submarket, which is our largest submarket, has been strong, as well as the cargo, as I noted, in Q4 and sequentially ramped up across 2021. I don't think we have any data that would point it to a specific type of product or application yet. Generally, the airlines are starting to increase their flight schedules, which is positive, and they're ordering spares based on needs.",2577.151,2610.176,18,2021,4,0.39,5.880999999999999,0,-0.067,-1.2229999999999992,0,0.485,4.545,0,0.2799999999999999,8.234,0,0.826,14.297,0,0.963,16.044999999999998,0
"Thank you. And then just to follow up on financial guidance, just wondering what are the key improvements or catalysts that you might be looking for in the coming periods in the overall market if you'd have the confidence and the visibility to provide full financial guidance?","I think it's... It's market recovery, you know, international markets, people flying again on an international scale and continued domestic travel. We know that business travel isn't a huge percentage of overall flights, but still very important to airlines in how they gear up their fleets and capacitize. So this is what we'd be looking at is, you know, acceptance and continued international flight activity, more domestic recovery in other pockets around the world to look more similar to where the U.S. is, which is very close within, you know, 10 to 20 percent of what it was pre-COVID. So I think those are the things we're looking at. And there's still a lot of unknowns. You see the China's traffic activity bounce around quite a bit. Every couple of months, they're shutting down and then coming back. These are the things that don't give us the confidence to give guidance, but we know that the market continues to improve and move forward at a steady rate. Does that answer your question?",2626.948,2708.666,19,2021,4,0.392,6.273,0,-0.06,-1.2829999999999993,0,0.2199999999999999,4.765,0,0.756,8.99,0,0.875,15.172,0,0.8109999999999999,16.855999999999998,0
"Good morning, guys, and thanks for the time. Maybe I'll start off on EBITDA profitability going forward, just in the absence of any major M&A and pretty good performance in the quarter. How do we think about medium-term EBITDA profitability levels? Is 50% the new level? And then if you could just comment on expectations for free cash flow conversion?","Yeah, I don't think we want to get and go and provide any long-term guidance. I think, you know, generally just from our analyst day, and if we execute on the value drivers, EBITDA margins at trans time should improve by about one percentage point per year. If we come out of COVID, there's a potential that that gets kind of mixed up a bit, and maybe you'd do better if you mix more towards commercial aftermarket. But over a long span of several years, it should continue to improve for the base business, apps and M&A, by about a percentage point per year. Okay, cool.",2745.447,2781.236,20,2021,4,0.368,6.641,0,-0.071,-1.3539999999999992,0,0.436,5.201,0,0.293,9.283,0,0.864,16.036,0,0.893,17.749,0
"And then I wanted to follow up on a defense question earlier. You mentioned the IG report came to a close, which is a big accomplishment. Was there any impact to defense during that time? And then as your peers have had softer defense volumes, are there certain areas that you're watching just as cautionary as in defense?","I think there's a potential for some disruption on the IG side as the report comes out, just with the government purchasing maybe slowing down a little bit. We did see some of that in the past. But remember of the defense bucket, the direct-to-government isn't all that significant, right? We also sell more product internationally into Tier 1s, so it doesn't comprise all of that bucket. But we do potentially expect some slowdown as the report comes out here. Yeah, it's possible. But we anticipate, you know, a similar process to, you know, or similar conclusions to last time. We'll see as we're still in the dark on the report and some of its details. We've had a very cooperative, I think, work process going on with the IG and the DOD, and I think we're in a good place. But, you know, we're anxious to get the report issued and move on with business.",2802.009,2868.133,21,2021,4,0.379,7.02,1,-0.0709999999999999,-1.4249999999999992,0,0.3269999999999999,5.528,1,0.7,9.983,1,0.852,16.887999999999998,1,0.907,18.656,0
"Yeah, hey, good morning. Thanks for the question. On a commercial aftermarket, do you think that there's still sort of a pent-up demand there for maintenance like this? airlines that sort of defer stuff during COVID and now, you know, we've got to catch up or are we sort of, is that sort of behind us at this point?","Yeah, I mean, I think there's been speculation out there in terms of the airlines trying to prioritize certain maintenance activities. You know, it's hard for us to know. We don't get visibility on the inventory levels at the airlines. I think just the general improvement in the marketplace is and more planes flying have led to some of the improvements we've seen across, you know, the whole fiscal year of 2021. And as Kevin and Mike noted, we, again, expect some sequential improvement from quarter to quarter as we go through fiscal year 2022. Got it.",2897.334,2937.211,22,2021,4,0.317,7.337,0,-0.0699999999999999,-1.494999999999999,0,0.348,5.876,0,-0.0259999999999999,9.957,0,0.7779999999999999,17.666,0,0.935,19.591,0
"Okay. And I guess, I mean, the higher fuel prices, I mean, are your customers talking about that as a You know, they sort of have this large parked fleet, and as they decide, you know, whether they want to keep flying those, is that higher fuel price factor in that decision that you've heard, or has that not really come up?","I don't think we've heard anything specific to decisions the airlines might be making regarding the higher fuel costs. I haven't heard anything from our teams. Got it. Okay, thanks.",2956.98,2970.002,23,2021,4,0.142,7.478999999999999,0,-0.062,-1.556999999999999,0,-0.021,5.855,0,-0.182,9.775,0,0.537,18.203,0,0.744,20.335,0
"Kevin, your comment that we should not be looking for share repurchase or special dividend in the next quarter, can we interpret that to mean you see a reasonable likelihood of acquisition activity in that period of time? And then if that doesn't play out, how quickly do you start to consider share repurchase or special dividend?","We can't speculate on when acquisitions will happen. You know, we always, and this goes back to what I said earlier in the uses of capital, you know, fund your own internal investment and payback, you know, look for acquisitions, and then, of course, you know, look to get that cash back. We will look to do that, of course, in the appropriate process that we always go through. we can't speculate on when acquisitions might come along or not. We just know that right now from paying out a dividend or buying back shares, we're still in a little bit of a wait until, you know, next quarter.",3006.141,3053.454,24,2021,4,0.3429999999999999,7.821999999999999,0,-0.077,-1.633999999999999,0,0.0099999999999999,5.864999999999999,0,0.001,9.776,0,0.817,19.02,0,0.966,21.301,0
Okay.,Does that make sense?,3055.795,3057.195,25,2021,4,0.1169999999999999,7.938999999999999,0,-0.044,-1.677999999999999,0,-0.0049999999999999,5.859999999999999,0,-0.163,9.613,0,0.4339999999999999,19.454,0,0.301,21.602,0
"Yeah, yeah. I just wasn't sure how specific that was versus taking it quarter by quarter.","Okay. Yeah, I think next quarter is a decision point for us.",3061.937,3068.963,26,2021,4,0.0439999999999999,7.983,0,-0.048,-1.725999999999999,0,-0.037,5.823,0,-0.197,9.416,0,0.498,19.952,0,0.829,22.431,0
"Okay. Makes sense. And then the commentary on bookings ahead of shipments by end market, do you happen to have the numbers on exactly where the book-to-bill is by end market in the quarter and year?","No, I don't have the exact numbers.",3083.934,3087.637,27,2021,4,0.0469999999999999,8.03,0,-0.072,-1.7979999999999992,0,-0.019,5.803999999999999,0,-0.122,9.294,0,0.696,20.648,0,0.78,23.211,0
"Thank you. Just to follow up on a couple questions, Noah's last one. On the book to bill, in the aftermarket, it looks like for three quarters, we've had bookings ahead of shipments. And so I have two questions related to that. One, are all shipments at some point booked? Therefore... book to bill is actually a relevant metric and second what's going on there it looks like um you know you've been creating backlog i'm just curious like is that what's happening you're seeing orders for delivery customers want the product but not immediately is that like is there a duration stretch to the backlog that you're seeing in the aftermarket that's what i think you know aftermarket orders","for more immediate shipments. But that doesn't mean they're all due tomorrow. So there is still a little bit of a range over when these things are due. That's why it bleeds over quarter to quarter. In general, I think we're optimistic because we see bookings continue to improve. And that means growth in aftermarket as we go forward and why we're planning on 20% to 30% possible aftermarket growth.",3149.016,3181.947,28,2021,4,0.3419999999999999,8.372,0,-0.066,-1.863999999999999,0,0.445,6.249,0,0.21,9.504,0,0.854,21.502,0,0.932,24.143,0
"Fair enough. And just to that point, so you're actually probably seeing some visibility beyond the December quarter in terms of shipments at this point in the aftermarket. And is that unusual to see out?","That's a fair comment. I don't think it's unusual. You know, in a steady state, we have airlines and distribution partners that will book some near-term, and they'll also give us and the team some visibility on mid- and longer-term needs.",3197.815,3216.078,29,2021,4,0.233,8.604999999999999,0,-0.07,-1.933999999999999,0,0.1589999999999999,6.408,0,-0.181,9.323,0,0.752,22.254,0,0.945,25.088,0
"Okay. Just want to make sure on the nomenclature. And then the other thing, just to follow up on the earlier questions, Supply chain, did it actually impede your ability to deliver some sales? Did you leave some sales on the table? Are there delinquencies? And if so, can you quantify how much of a catch-up opportunity that might be in fiscal 22?","Yeah, I would say there was nothing material in terms of what was left at the dock, if you will. You know, there's some noise here and there at a couple of operating units. But I don't think it provides a big tailwind as we go into FY22.",3244.012,3263.233,30,2021,4,0.177,8.781999999999998,0,-0.0749999999999999,-2.008999999999999,0,-0.037,6.371,0,-0.144,9.179,0,0.619,22.873,0,0.575,25.663,0
