Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
"No, no, that's helpful. I appreciate that, Ken. So does that mean sort of the emerging market buyer that wants to get into the iPhone, you know, is looking for a device that has 5G capability as well? You know, obviously we're early innings in a lot of markets. Or how do we think about that, you know, over the intermediate to longer term in terms of consumer preference for 5G in those markets, if available from an infrastructure perspective?","In most of the markets I read, it is really, really, really early on 5G. really early. And so I, but I think the top-end buyer is buying for the future as well, because they may hold their phone for two years or longer in some cases. And so 5G becomes an important part of their buying decision.",3198.567,3225.194,18,2021,3,0.342,7.489,0,-0.072,-1.1939999999999995,0,0.095,7.117999999999999,0,0.615,12.042,0,0.8109999999999999,14.711,0,0.97,16.865,0
"Good evening, everyone. Thanks for taking the question. I wanted to start, Luca or Tim, could you walk us through a little bit about how you think Apple I bundles are influencing the trajectory of services and the economics? And then a second part on services, I'm curious how you think IDFA is developing and influencing the trajectory of the advertising business within services.","In terms of Apple One, as you know, we're offering Apple One because it makes enjoying our subscription services easier than ever before, including Apple Music and Apple TV Plus and Apple Arcade and iCloud and more. And so we really put the customer at the center of that and have recently began to remind people about Apple One in a way that we probably waited a few months before doing that. And so I'm very pleased with what we're seeing on Apple One right now and think it's a great ramp for the future services, and more importantly, it's a great customer benefit because many of our customers like to try out more than one of these services and it allows them to do that with one easy bundle and subscription service. In terms of IDFA or the advertising in general, I take it your question is about ATT. With ATT, we've been getting quite a bit of customer reaction, positive reaction to being able to make the decision on a transparent basis about whether to be tracked or not. And it seems to be going very well from a user point of view.",3270.992,3372.477,19,2021,3,0.553,8.042,0,-0.069,-1.2629999999999997,0,0.608,7.726,0,0.768,12.81,0,0.893,15.604,0,0.955,17.82,0
"Yes, thank you. I have two as well. To begin with, Luca, you noted significant product revenue deleverage, but yet your product gross margins were roughly flat. You noted cost savings. Can you maybe talk about whether these are tactical in nature or more structural, like vertical integration that'll continue to drive benefits to product gross margins? And on services side, You noted several times about the strength in ad growth, which is obviously a very high margin contributor, but the sequential trajectory on services margins was flat. So what were some of the offsets there? And I will follow up for Tim.","Yeah. On the product side, I talked about cost savings. Tim mentioned that maybe on the freight side, we're seeing some level of cost pressure that is a bit out of the norm. at this point in the cycle. For everything else, for all the major commodities and components, we continue to see a very typical cycle where we are getting good cost savings on a sequential basis. And so far, it's been very good, as you can tell from the absolute level of gross margins, because on the product side, we're up more than 600 basis points on a year-over-year basis. It feels something that we've been able to accomplish and we were able to maintain, at least in the near term, nothing that was abnormal during the quarter or a one-off in nature. It was pretty structural. On the services side, again, up a lot on a year-over-year basis. So the baseline has gone up a lot. The sequential decline, as you said, it was very, very small. And as I mentioned several times in the past, we have a very large services portfolio with very different margin profiles in our services. And so even a slight change in mix can drive some sequential differences. And this was the case this quarter, just a different mix. I mentioned, for example, that AppleCare has rebounded. And so those, you know, the relative success of our services in the marketplace can drive some something like changes in gross margins. Again, step back for a second, 69.8% gross margin. We're very, very, very happy with where we are with the services margin trajectory.",3425.592,3537.324,20,2021,3,0.507,8.549,0,-0.0679999999999999,-1.3309999999999995,0,0.6469999999999999,8.373,0,0.961,13.771,0,0.923,16.527,0,0.973,18.793,0
"Okay, thanks, Luca. And, Tim, there is increasing regulatory focus in China, in particular, on some of the Chinese companies. It's not a direct impact of Apple, but how should investors handicap the indirect impact, given some of these companies are pretty large contributors to Apple's App Store revenues? And also, are you seeing any impact at all from these? And is the limiting of the usage of some of these apps influencing how people are either interacting with your devices or Or is there any other ancillary impact that you're seeing? Thank you.","Well, for the quarter, as you can see, we grew 58%. So it was a strong quarter. And embedded in that was a quarterly record for services, which includes the App Store. And so we're seeing strength in China. The economy has really bounced back there fairly quickly from COVID. In terms of the regulatory focus, what we are focusing on from our angle is to serve users there and make sure that they're very satisfied with the products and services that we're showing. And we'll you know, we work with a lot of different companies to ensure that. And so that's our focus.",3580.241,3637.22,21,2021,3,0.476,9.025,0,-0.0659999999999999,-1.3969999999999996,0,0.5489999999999999,8.921999999999999,0,0.6649999999999999,14.436,0,0.891,17.418,0,0.951,19.744,0
"Thank you very much. Tim, I'm wondering, can you talk a bit more about specific supply chain issues you saw and how you've seen improvements, I think, during the current quarter, and how we should think about what products you expect to see most impacted going forward? Just any more color you can give us on what's going on out there, because clearly this is hitting everyone.","If you look at Q4 for a moment, we had about $6 billion in supply constraints, and it affected the iPhone, the iPad, and the Mac. There were two causes of them for Q4. One was the chip shortages that you've heard a lot about from many different companies through the industry. And the second was COVID-related manufacturing disruptions in Southeast Asia. The second of those, the COVID disruptions have improved materially across October to where we currently are. And so for this quarter, we think that the primary cause of supply chain related shortages will be the chip shortage. It'll affect It is affecting, I should say, pretty much most of our products currently. But from a demand point of view, demand is very robust. And so, part of this is that demand also is very strong. But we believe that by the time we finish the quarter that the constraints will be larger than the 6 billion that we experienced in Q4.",1531.898,1615.348,1,2021,4,0.4539999999999999,0.4539999999999999,0,-0.07,-0.07,0,0.365,0.365,0,0.778,0.778,0,0.856,0.856,0,0.956,0.956,0
"Okay, great. So you'll sort of push forward in the next quarter as well. Just a different question because I'm curious. You're starting to sell more and more things on a ratable basis. And how are you thinking about that? I mean, you have the new max and we keep seeing you can buy for a monthly charge and that. How do you think that's driving sales and how should we think about percent maybe of the portfolio that's now available? And I don't know if you want to tell us how much revenue is now under under a recurring nature, but it definitely seems as you're shifting more and more to maybe sort of a bundled sale or, you know, offering from a consumer standpoint where you just pay one price every month and you get, you know, all of your Apple devices and Apple services.","Yeah, the first product, Shannon, that really sold on a monthly basis was iPhone. And that began to happen in the U.S. as an example. shortly after the subsidy kind of world changed markedly. And so I would say that predominantly the mode of buying an iPhone in the United States is on a monthly kind of plan today. For the balance of the products, still the most popular would be buying them outright. But we are seeing more and more demand for monthly payments. And so we want to give the customer what they want. And so you will see us do more and more things like that that will meet the customer and provide the price that they want in a way that they want to pay for it. I don't know the percentage of products that are sold that way today, but it is increasing.",1666.741,1733.364,2,2021,4,0.532,0.986,0,-0.071,-0.141,0,0.249,0.614,0,0.7989999999999999,1.577,0,0.847,1.7029999999999998,0,0.971,1.927,0
"Perfect. Thanks a lot, and good afternoon, everyone. I have two as well. You know, I guess when I think about the supply chain headwinds, you talk about $6 billion in September getting bigger in December. Kim, I would love to understand, how do you get comfort that this is really demand that's getting distorted versus potentially getting distorted going somewhere else? And as you think about these supply chain bottlenecks, you know, you wear the CO, you manage a lot of the stuff. Do you feel comfortable this sort of peaks in December and alleviates from there? Or what does that trajectory look like for improvement?","Yeah, what I feel comfortable on is I feel like we've made great progress on the COVID-related disruptions. And that happened across the month of October, and we're in a materially better position today. It is difficult to predict COVID, and so I'm not going to predict where it goes, but I can just tell you that as of today, we're in a materially better position than we were in September and in the first several weeks of October. In terms of the chip shortage, the chip shortage is happening on legacy nodes. Primarily, we buy leading-edge nodes, and we're not having issues on leading-edge nodes. But on legacy nodes, we compete with many different companies for supply, and it's difficult to forecast when those things will balance because you'd have to know how the economy is going to be in 22 and the accuracy of everyone else's demand projections. And so I don't feel comfortable in... in making a prediction. I think it would be, you know, it would be subject to too much inaccuracy. But I do feel very comfortable with our operational team. I think we've got a world-class one, and I'm sure they're doing everything they can do to collapse cycle times and improve yields and do all the things that you can do in addition to fundamental capacity investment to remedy the situation.",1781.355,1881.02,3,2021,4,0.4599999999999999,1.446,0,-0.066,-0.207,0,0.6160000000000001,1.23,0,0.839,2.416,0,0.82,2.523,0,0.966,2.893,0
"Got it. And then, Luca, if I may ask you a question on gross margins for December, you know, you're essentially guiding gross margins to be flat, maybe down a little bit versus what we saw in September. You know, maybe just touch about, I think historically I would have expected gross margins to be up in December given how much revenue leverage you end up with. So maybe what are the puts and takes on gross margins that are resulting in a more flattish guide versus historical seasonality?","Well, as you know, typically, you know, obviously with December being the holiday season, we do get leverage, as you say. But it's also the period of the year where we launch a lot of new products. And as you know, we launch essentially in every product category, we launch new products. Demand is very strong. But as you know, when we launch these new products, we tend to add higher cost structures at the beginning of the cycle. And so that's what balances this out. Obviously, from a year-over-year standpoint, it's actually a significant expansion, right? Because when you look at what we did a year ago in the December quarter, 39.8%, this clearly indicates a significant expansion.",1908.288,1958.288,4,2021,4,0.413,1.859,0,-0.066,-0.273,0,0.182,1.412,0,0.876,3.292,0,0.881,3.404,0,0.964,3.857,0
"Given the supply chain is blurring the demand picture for iPhone 13, what data points can you share that help investors understand whether demand is tracking to a product cycle that is flat, growing, or down from the very strong iPhone 12? And maybe on that front, Luca, you can also comment on where you exited a quarter from a channel inventory standpoint for iPhone relative to a normal product cycle and then have a follow-up?","Yeah, maybe I can take both of those. The channel inventory, as you would expect in a constrained environment, the iPhone channel inventory ended below the targeted range and is currently below it. And so that's that. In terms of the blurring of demand, We look at, Katie, we look at a number of different data points. We look at demand across our online store, demand in retail. We look through to back orders on the carrier channels, the ones that do take back orders there. We look at channel orders as well. And so, we have a number of different data points that we use to conclude how strong demand is. And we feel very, very good about where demand is right now. And we're working feverishly on the supply side of that.",1999.109,2060.334,5,2021,4,0.447,2.306,0,-0.062,-0.335,0,0.6589999999999999,2.071,0,0.624,3.916,0,0.926,4.33,0,0.949,4.806,0
"And Tim, as a follow-up, we've recently surveyed 4,000 consumers in the U.S. and China. And the feedback is most of them don't want to pay for apps or services direct with the developer. They value the security, privacy, ease of transactions with the app store. So, how do you think about balancing the regulator's push for more choice with a customer base that's happy with the existing experience? And just as a follow-on to that, how are you and Luca thinking about the potential impact of services revenue growth rate as some of the changes to the app store go into effect?","Hey, the main thing that we're focused on on the App Store is to keep our focus on privacy and security. And so these are the two major tenets that have produced over the years a very trusted environment where consumers and developers come together and consumers can trust the developers on the developers and the apps or what they say they are, and the developers get a huge benefit audience to sell their software to. And so that's sort of number one on our list. Everything else is a distant second. And so what we're doing is working to explain the decisions that we've made that are key to keeping the privacy and security there, which is to not have sideloading and not have alternate ways on the iPhone where it opens up the iPhone to unreviewed apps and also gets by the privacy restrictions that we put on the App Store. And so we're very, very focused in discussing the privacy and security elements of the App Store with the regulators and legislators.",2103.348,2187.059,6,2021,4,0.5630000000000001,2.869,0,-0.0769999999999999,-0.4119999999999999,0,0.28,2.351,0,0.899,4.815,1,0.897,5.227,0,0.959,5.765,0
"Great. Thank you, guys. And I just have two quick questions. One, big picture theoretical. So, you know, you covered the supply chain in pretty extensive detail on the call, but maybe just a bigger picture on how you're thinking about it philosophically, given what you just sort of went through over the last 12 to 8 months. And what I mean by that is there's sort of a recalibration needed or an adjustment around your supply chain philosophy. either from a partner perspective or maybe a regional perspective? And, you know, how do you think about the current infrastructure and its ability to sort of rebound and sort of handle sort of these disruptions that seem to crop up from time to time? And then I have a follow-up.","Yeah, I don't see a fundamental error that we've made, if that's what you're picking at in terms of creating the environment that we're in. It was created for a number of reasons. The pandemic came along. Some people in the industry and some people outside the industry thought that the pandemic would reduce demand. They pulled their orders down. Things reset. And what really happened was demand went up and went up even more than a straight trend would predict. And so the industry is working through that now. I'm making it a little overly simplistic. There's some other things like yields and things like that that are happening as well. But those things are mainly manageable in the course of time. And so what we're doing is working with our partners on making sure that they have supply that we need and making sure that our demand statements are are accurate as we see them and so forth. And at the same time, we're reducing our lead times and cycle times so that when you get a chip off of FAB, that as quickly as possible, it's in a product and shipping. And also helping the FAB partners increase their yields. And so those things are things that we're doing. We also support the CHIPS Act. and the investment there to put more investment in the ground. And so we're spending some time advocating for the CHIPS Act as well.",2234.387,2351.29,7,2021,4,0.469,3.338,0,-0.069,-0.4809999999999999,0,0.195,2.546,0,0.878,5.693,0,0.88,6.107,0,0.886,6.651,0
"Great, and that's helpful. And I didn't mean to implicate that you guys had messed up, just maybe came off that way. And maybe just as a quick follow-up, you know, when you think about, you know, purchasing devices ratably, you touched on that earlier, But maybe can you just touch on, you know, the partnerships that you have with carriers and the support that they have given you over the last couple of years? You know, it's been a key component of your success, you know, the tight relationships that you have globally. You know, do you think sort of this business model as it's currently sort of, you know, put together globally is sort of a permanent structure, meaning, you know, carriers are going to be an integral part of driving demand for iPhones? Or, you know, is there a sense that maybe it's a little bit more transitory depending on the part of the cycle that we're in?","I think that 5G has provided a once-in-a-decade kind of upgrade potential, and it's a multi-year kind of thing. It's not a one year and done. And I think we're motivated there. The carrier is motivated there. We have mutual interest. And the customer benefits hugely from getting a new 5G phone that has 5G and a number of other features in it too. And so I think everybody's aligned on purpose. The model that you paint is, I wouldn't call it a global model because there are different variations around the world depending upon the country. But in general, I think that the marriage, if you will, or partnership between Apple and the carrier channel has never been stronger and that it's on very solid footing.",2394.823,2465.901,8,2021,4,0.499,3.837,0,-0.062,-0.5429999999999999,0,0.599,3.145,0,0.861,6.554,0,0.854,6.961,0,0.974,7.625,0
"Yeah, hi, thanks for taking my question. I had two of them too, and Tim, I will give you a reprieve from the supply chain questions. I had two on services. The first one is on your new ATT, the app tracking transparency feature, and all the headlines that have garnered recently, I'm kind of curious, the feedback you've seen or received from your advertisers and users and how it has also impacted search ads, your own ad business. I'm curious to know the feedback and then add a follow-up.","The feedback from customers is overwhelmingly positive. Customers appreciate having the option of whether they want to be tracked or not. And so there's an outpouring of customer satisfaction there on the customer side. And the reason that we did this is that, as you know, if you've followed us for a while, we believe strongly that privacy is a basic human right. And we've believed that for decades, not just in the last year or so. And we've historically rolled out more and more features over time to place the decision of whether to share data and what data to share in the hands of the user where we believe that it belongs. We don't think that's Apple's role to decide, and we don't think that's another company's role to decide, but rather than the individual who owns the data itself. And so that's our motivation there. There's no other motivation. Got it. Got it, Tim.",2507.927,2579.859,9,2021,4,0.522,4.359,0,-0.0729999999999999,-0.6159999999999998,0,0.498,3.643,0,0.021,6.575,0,0.646,7.607,0,0.952,8.577,0
"And that's a very fair characterization. Thank you for that. And then as a quick follow-up, I'm just kind of curious, you know, on the mobile gaming in your app store, you know, there have been some recent action by certain governments to limit game time. I'm kind of curious how that affects your app store business and those geographies. And is there a way you can quantify that, or is that too immaterial at this point? Thank you.","You mean limiting the time on games? Is that what you're getting at? Yeah, exactly. Like in China, they've decided to limit game time and things like that. It's very difficult to measure. Yeah, the policy that you're talking about for those people that don't know is there's a policy to restrict kids below a certain age to, I think it's one hour on Friday, Saturday, Sunday each. And it's very difficult to see the impact of it on the App Store at this point. Yeah.",2601.257,2646.642,10,2021,4,0.2189999999999999,4.578,0,-0.065,-0.6809999999999998,0,-0.0039999999999999,3.639,0,-0.183,6.392,0,0.681,8.288,0,0.857,9.434,0
"Thanks for taking my question. I guess, Tim, I wanted to first start off on your comment about strong demand across products. And just relative to iPhone 13, if you can give us a bit more insight about what you're seeing in terms of intent, in terms of either upgrades from the install base or even switchers, relative to if you can compare it to iPhone 12, because some of the feedback we are getting is for example, like strong switching activity in China. So just wondering if you can get a bit more granular there in terms of what's driving the demand and who is it coming from, and then have a follow-up, please.","It's so early to talk about iPhone 13 because it's only been on the market for less than 30 days now. What I can tell you is going into the cycle, if you look at our results from last quarter, we grew on upgraders and switchers in the double digits. And so, both were very meaningful for the iPhone results last quarter. And so, there's significant momentum in iPhone. And I would clearly characterize the demand that we're seeing currently as robust, as you can tell from some of the quotes that we're quoting on the online store. Okay.",2691.446,2736.622,11,2021,4,0.452,5.03,0,-0.06,-0.7409999999999998,0,0.579,4.218,1,0.892,7.284,0,0.7469999999999999,9.035,0,0.956,10.39,0
"And as a follow-up, I guess back to the supply chain, but I wanted to just ask more relative to cost implications there. What we're hearing is not only delays, but also component costs going up. So as we look through, as in think about this upcoming cycle, how are you looking to manage component cost-related headwinds, and is that something you're seeing coming through the supply chain? Thank you.","We've put our current thoughts in the gross margin guidance that we gave you, the 41.5 to 42.5. I would tell you that we are seeing a significant increase in freight costs. And I would assume that that is pretty consistent across different companies. And so we're clearly seeing some inflation there. Yep.",2765.255,2794.421,12,2021,4,0.241,5.271,0,-0.06,-0.8009999999999998,0,0.0,4.218,0,0.24,7.524,0,0.824,9.859,0,0.959,11.349,0
"And I'll ask both my questions at the same time. Probably the first one's for Tim. On the services revenue, much better than expected. You know, can you give us some details about what drove that? Was it Apple stores more open, so more Apple Care, or more Apple One or Arcade or TV or fitness? And then probably for Luke on supply chain, when you mentioned supply chain headwinds going to get worse, and you mentioned $6 billion this quarter, there's two ways to think about your terminology of worse. Is it the delta from $2 billion that you identified three months ago that went to $6 billion, so therefore the delta of $4 billion gets worse? Or are you just saying, and therefore it's above $10 billion for December quarter? Or are you just saying it just gets higher than the $6 billion that you just identified earlier? earlier in the call. Thank you so much to you and your team.","Jim, I'm going to take the second question that you asked, and Luke, we could take the first one on services. It's just in the reverse of the way you coined it. On the supply constraints, what we're saying is that the amount of, the nominal amount of supply constraints for Q1, we estimate to be larger than $6 billion. And so, it's important to know that we're getting a lot more supply in Q1 than we had in Q4, obviously, because our sequential growth is significant. And we have very solid growth year over year. And so, the amount of supply is growing dramatically. It's just that the demand is so robust that we envision having supply constraints for the quarter. Thank you, Tina. And Jim, on services, the 26% growth rate that we had was better than what we were expecting at the beginning of the quarter. And it was really, across the board, it's difficult to single out a specific area because we set all-time records on cloud. We set all-time records across the board, Apple Care, music, video, advertising, payment services. The App Store was a September quarter regular, so it was strong across the board. When we look at the services business, we always think about some fundamental factors that allow us to have good visibility over the sustainability of the business. The fact that the install base continues to grow, that's obviously a positive. The fact that the number of people that are actually paying on the platform continues to grow double digits. And so that obviously increases our opportunity. The number of subscriptions that we have on the platform, we mentioned during the call, 745 million paid subs right now. It's an increase of 160 million versus just 12 months ago, right? And obviously the fact that we continue to launch new services, new offerings within the services that we already have, new features. That obviously gives us a lot of momentum going forward. We're very fortunate. Now it's a very large business, $68 billion in the last 12 months, and very diversified. We sell a lot of different services, and our customers... seem to really enjoy the experience that they have on the platform.",2854.378,3028.814,13,2021,4,0.4570000000000001,5.728,0,-0.065,-0.8659999999999998,0,0.5219999999999999,4.74,0,0.967,8.491,0,0.926,10.785,0,0.967,12.316,0
"Yes, thank you. For my first question, it's a question about your ability to recapture sales that you weren't able to fill in Q4, Q1, in Q2. And you have some experience in that from last year when the iPhone, not all the models launched at the same time and some were late. And you did recapture some of that as you went past the holidays. Do you think that we should expect similar behavior this year? And then with that also, will all product categories behave similarly, meaning that are there some product categories where if you miss the holidays, you just miss the sale?","I think there are some products that people buy as gifts, that if it's not there, that it's perishable. But I think that we have a lot of products as well that people will wait for and would expect those to be captured in a different time period. So it's a combination for this certain quarter, the holiday quarter, I believe.",3083.366,3116.242,14,2021,4,0.388,6.116,0,-0.0659999999999999,-0.9319999999999996,0,0.0349999999999999,4.775,0,-0.361,8.129999999999999,0,0.823,11.608,0,0.956,13.272,0
"Okay. As a follow-up, could you speak to iPhone Mix? And one of the things we noted is that the delivery time for all iPhones are a bit long because of the constraints. They're a bit longer on the Pro and the Max. Is that a function of supply or demand, or perhaps both? And again, I would imagine you have a little better handle on that this year, given that all the phones were launched at the same time.","Yeah, it's really too early to make comments on mix at this point, because it has been, we have been in a constrained environment, so the mix becomes more obvious once supply and demand are balanced.",3149.02,3163.03,15,2021,4,0.2269999999999999,6.343,0,-0.074,-1.0059999999999998,0,-0.0039999999999999,4.771,0,0.06,8.19,0,0.681,12.289,0,0.8009999999999999,14.073,0
"Yeah, hey, guys. First of all, great job managing through these supply constraints. It's obviously affecting everybody, so congratulations. And then, Tim, one for you, a strategic question. When Apple thinks about strategic areas that as a company they want to own, for example, software is high priority, but you're also one of the largest semiconductor companies if the company was standalone. So curious about the kind of input and thinking that goes into owning some piece of technology. For example, when we survey people, they say batteries and screens are very important. So why doesn't Apple, for example, what pauses Apple from looking at areas like that?","We look at ones where we believe we can make a substantial difference and have a level of differentiation. And so, you know, we've put a lot of energy in the silicon space because we have felt that we could design and develop products that we could not if we were in just buying what's available in the commercial market. And as you can see, more recently we made that call on the Mac as well and have shifted to our own chips there. And so it really depends on whether we see a way to do something that's differentiated or not. And I wouldn't want to rule anything out. It's more of whether or not we see our way clear to doing something that is materially better. We feel like we've done that in the CHIP area. Thank you for that, Tim.",3217.752,3287.342,16,2021,4,0.5760000000000001,6.919,0,-0.071,-1.0769999999999995,0,0.407,5.178,0,0.5680000000000001,8.758,0,0.7060000000000001,12.995,0,0.936,15.009,0
"And then I've got one for Luca. I want to go back to a question that Amit asked earlier in the call about the gross margins. So when I look at the September quarter, services obviously grew much faster than the product business. Margin was down, and same thing for December. But I think you're effectively saying that there's a lot of new product launches. Would that not go into OPEX, for example, marketing, et cetera, as opposed to COGS? Or is there something that maybe needs to be clarified here?","There is certainly, obviously, that we have launch expenses in marketing and advertising, of course, when we launch new products. But the reality, what happens, we always make our products better, which means adding new technology and new features to the product. So typically, when you move from one generation of products to the next one, the cost structures tend to be higher, particularly at the beginning of the cycle. And so when you make that transition, there is always some level of margin compression from the transition to a new product. The other aspect that you need to think about is the fact that the December quarter is the holiday season, and so the percentage of products business that we have in the holiday quarter is higher than what we have in the September quarter, for example. And therefore, as you know, because the services margins are higher than the products margin, there's also a mix between the products and services business that plays into the gross margins for the company, right? And that's what you see as you move sequentially from September to December. Very well. Thank you so much.",3314.86,3393.735,17,2021,4,0.414,7.333,0,-0.065,-1.1419999999999997,0,-0.0059999999999999,5.172,0,0.624,9.382,0,0.7939999999999999,13.789,0,0.892,15.901,0
"Yes, thank you. I had a question broadly about pricing of new products. This year, Apple launched the iPhone 13 at a slightly lower price than where the 12 was launched last year in China. Can you maybe help us think through what are some of the things that you look at in deciding that, and is that an action that you could take more broadly in other regions? And I will follow up.","We look at a variety of things, including our costs, including competition, and including local conditions and exchange rates and, you know, a number of different things. And so there's not a, there's no formula for determining it. It's done by a level of judgment looking at a number of different points, data points. And we do that region by region.",3433.864,3468.479,18,2021,4,0.347,7.68,0,-0.062,-1.2039999999999995,0,0.008,5.18,0,-0.038,9.344,0,0.895,14.684,0,0.92,16.820999999999998,0
"But we shouldn't, as investors, think of that as something structural that you intend to use to flex demand curves more globally.","It's something we've always done, and so it's not something that is new to this year and this cycle.",3482.51,3489.895,19,2021,4,0.161,7.841,0,-0.0689999999999999,-1.2729999999999997,0,-0.0109999999999999,5.1690000000000005,0,-0.1249999999999999,9.219,0,0.866,15.55,0,0.962,17.783,0
"Okay. And as a follow-up, you've introduced a lot of new services over the past few years. And these have become a much more important part of the Apple story. Can you maybe share either some metrics on some of the new services like TV Plus in terms of paid subs? And how are you measuring the success of these investments?","Well, we look at a number of things internally that we don't share externally. And so you can bet that we're looking at subs and our foods and conversions and churn and all of the normal things you would look at with a subscription business but we're not going to get into sharing those on an individual service basis but what we're trying to do is give you visibility to the aggregate number of subscriptions that we've had which Luka covered earlier with the 745 across both Apple-branded and third-party. And so we're giving you an aggregated view of it instead of at the individual service level. But you can bet that we're managing it at the individual service level. Yeah.",3516.547,3571.804,20,2021,4,0.511,8.352,0,-0.0699999999999999,-1.3429999999999995,0,0.1689999999999999,5.338,0,0.547,9.766,0,0.924,16.474,0,0.914,18.697,0
