tic,year,quarter,timestamp_p,section,section_id,speaker_name_P,speaker_title_P,presentation_text,finberttone_expected_value,finberttone_cumulative_tone,finberttone_change_point
TDG,2021,2,1086.426,Pre,142,Mike Listman,Chief Financial Officer,Note that last quarter's $4.9 billion balance was prior to the Cobham acquisition for an enterprise value of $965 million that closed on January 5th.,-1.04E-07,30.24580584,0
TDG,2021,2,1093.188,Pre,143,Mike Listman,Chief Financial Officer,"Pro forma for the closing of this acquisition, our Q2 net debt to LTM EBITDA ratio was 8.2 times.",-8.73E-06,30.2457971,0
TDG,2021,2,1105.72,Pre,144,Mike Listman,Chief Financial Officer,"With our last pre-COVID quarter now having rolled out of the LTM EBITDA computation, We believe that the net debt to EBITDA ratio as of our second quarter end is at or very close to its peak.",0.000408628,30.24620573,0
TDG,2021,2,1114.765,Pre,145,Mike Listman,Chief Financial Officer,"In subsequent quarters, it should at worst remain relatively stable, but more likely start to show gradual improvement as our commercial end markets rebound.",0.999975827,31.24618156,0
TDG,2021,2,1124.93,Pre,146,Mike Listman,Chief Financial Officer,"From an overall cash liquidity and balance sheet standpoint, we think we remain in good position and well prepared to withstand the currently depressed commercial environment for quite some time.",0.99999998,32.24618154,0
TDG,2021,2,1133.446,Pre,147,Mike Listman,Chief Financial Officer,"Lastly, in shifting gears from financial matters, I'd like to provide a quick update on our ongoing USDOD IG audit.",-1.93E-05,32.24616228,0
TDG,2021,2,1140.068,Pre,148,Mike Listman,Chief Financial Officer,We've been actively engaged with the IG office with some ebbs and flows and continue to work through the audit process.,-2.91E-07,32.24616199,0
TDG,2021,2,1146.771,Pre,149,Mike Listman,Chief Financial Officer,"At our best assessment and based upon what we see, this ongoing audit appears to be similar in scope to our prior audits.",-2.25E-05,32.24613948,0
TDG,2021,2,1155.932,Pre,150,Mike Listman,Chief Financial Officer,"While it's difficult to know exactly when a final report could be issued publicly, We expect that this might happen sometime during Q3 or Q4 of our fiscal 21.",-6.25E-05,32.24607701,0
TDG,2021,3,5.753,Pre,1,Conference Call Operator,Operator,Thank you for standing by and welcome to the Q3 2021 Transdime Group Earnings Conference Call.,0.000100499,0.000100499,0
TDG,2021,3,8.875,Pre,2,Conference Call Operator,Operator,"At this time, all participants are in a listen-only mode.",-2.09E-05,7.96E-05,0
TDG,2021,3,13.018,Pre,3,Conference Call Operator,Operator,"After the speaker presentation, there will be a question and answer session.",-5.08E-05,2.88E-05,0
TDG,2021,3,17.501,Pre,4,Conference Call Operator,Operator,"To ask a question during the session, you will need to press star 1 on your telephone.",-0.000423519,-0.000394759,0
TDG,2021,3,21.103,Pre,5,Conference Call Operator,Operator,Please be advised that today's conference is being recorded.,-0.000129514,-0.000524273,0
TDG,2021,3,24.755,Pre,6,Conference Call Operator,Operator,"If you require any further assistance, please press star 0.",-0.00520008,-0.005724353,0
TDG,2021,3,30.471,Pre,7,Conference Call Operator,Operator,"I would now like to hand the conference over to your host, Director of Investor Relations, Jamie Steeman.",-0.00014715,-0.005871504,0
TDG,2021,3,31.772,Pre,8,Conference Call Operator,Operator,Please go ahead.,-0.007251452,-0.013122956,0
TDG,2021,3,38.375,Pre,9,Jamie Steeman,Director of Investor Relations,"Thank you, and welcome to Transdime's Fiscal 2021 Third Quarter Earnings Conference Call.",0.000419838,-0.012703118,0
TDG,2021,3,47.939,Pre,10,Jamie Steeman,Director of Investor Relations,"Presenting on the call this morning are Transdime's Chairman, Nick Howley, President and Chief Executive Officer, Kevin Stein, and Chief Financial Officer, Mike Lisman.",-5.10E-06,-0.012708215,0
TDG,2021,3,54.803,Pre,11,Jamie Steeman,Director of Investor Relations,Please visit our website at transdime.com to obtain a supplemental slide deck and call replay information.,4.12E-05,-0.012667048,0
TDG,2021,3,64.275,Pre,12,Jamie Steeman,Director of Investor Relations,"Before we begin, the company would like to remind you that statements made during this call, which are not historical in fact, are forward-looking statements.",-0.010085274,-0.022752323,0
TDG,2021,3,81.945,Pre,13,Jamie Steeman,Director of Investor Relations,"For further information about important factors that could cause actual results to differ materially from those expressed or implied in the forward-looking statements, please refer to the company's latest filings with the SEC available through the investor section of our website or at sec.gov.",-0.034846989,-0.057599312,0
TDG,2021,3,97.357,Pre,14,Jamie Steeman,Director of Investor Relations,"The company would also like to advise you that during the course of the call, we will be referring to EBITDA, specifically EBITDA as defined, adjusted net income, and adjusted earnings per share, all of which are non-GAAP financial measures.",-1.29E-05,-0.057612259,0
TDG,2021,3,106.299,Pre,15,Jamie Steeman,Director of Investor Relations,Please see the tables and related footnotes in the earnings release for a presentation of the most directly comparable GAAP measures and applicable reconciliation.,0.000457272,-0.057154987,0
TDG,2021,3,109.359,Pre,16,Jamie Steeman,Director of Investor Relations,I will now turn the call over to Nick.,-0.002847584,-0.060002572,0
TDG,2021,3,112.96,Pre,17,Nick Howley,Chairman,"Good morning, and thanks to everybody for calling in.",0.356393253,0.296390681,0
TDG,2021,3,125.68,Pre,18,Nick Howley,Chairman,"As usual, I'll provide a quick overview of our strategy, then a few comments about the organizational change we announced, and Kevin and Mike will give a color on the quarter and the performance.",1.39E-05,0.296404629,0
TDG,2021,3,139.783,Pre,19,Nick Howley,Chairman,"To reiterate, we are unique in the industry in both the consistency of our strategy in good and bad times, as well as our steady focus on intrinsic shareholder value creation through all phases of the aerospace cycle.",0.999999989,1.296404618,0
TDG,2021,3,141.103,Pre,20,Nick Howley,Chairman,To summarize...,-1.25E-06,1.296403366,0
TDG,2021,3,155.167,Pre,21,Nick Howley,Chairman,"Some of the reasons we believe this are about 90% of our net sales are generated by proprietary product, and over three-quarters of our net sales come from products for which we believe we are the sole source provider.",1.89E-05,1.29642223,0
TDG,2021,3,168.296,Pre,22,Nick Howley,Chairman,"Most of our EBITDA comes from aftermarket revenues, which generally have significantly higher margins and over any extended period of time have typically provided relative stability in the downturns.",0.999988811,2.296411041,0
TDG,2021,3,172.566,Pre,23,Nick Howley,Chairman,We follow a consistent long-term strategy.,0.066156915,2.362567956,0
TDG,2021,3,179.248,Pre,24,Nick Howley,Chairman,"Specifically, we own and operate proprietary aerospace businesses with significant aftermarket content.",6.09E-05,2.362628902,0
TDG,2021,3,184.43,Pre,25,Nick Howley,Chairman,"Second, we utilize a simple, well-proven, value-based operating methodology.",0.009184174,2.371813076,0
TDG,2021,3,192.613,Pre,26,Nick Howley,Chairman,"Third, we have a decentralized organization structure and a unique compensation system closely aligned with shareholders.",0.98594013,3.357753206,0
TDG,2021,3,200.374,Pre,27,Nick Howley,Chairman,"Fourth, we acquire businesses that fit this strategy and where we see a clear path to PE-like returns.",0.909497311,4.267250517,0
TDG,2021,3,207.799,Pre,28,Nick Howley,Chairman,"And fifth, our capital structure and capital allocation are a key part of our value creation methodology.",0.000117762,4.267368279,0
TDG,2021,3,215.983,Pre,29,Nick Howley,Chairman,Our longstanding goal is to give our shareholders private equity-like returns with the liquidity of a public market.,0.065422823,4.332791102,0
TDG,2021,3,223.667,Pre,30,Nick Howley,Chairman,"To do this, we have to stay focused on both the details of value creation as well as careful allocation of our capital.",-3.87E-05,4.332752447,0
TDG,2021,3,228.05,Pre,31,Nick Howley,Chairman,"As you saw from our earning release, we had a good quarter.",0.999999991,5.332752437,0
TDG,2021,3,230.559,Pre,32,Nick Howley,Chairman,especially considering the market environment.,-0.855512774,4.477239664,0
TDG,2021,3,234.582,Pre,33,Nick Howley,Chairman,We are still seeing some recovery in the commercial aerospace markets.,0.998852527,5.47609219,0
TDG,2021,3,237.884,Pre,34,Nick Howley,Chairman,We continue to generate significant cash.,0.999561082,6.475653272,0
TDG,2021,3,244.389,Pre,35,Nick Howley,Chairman,"We have a little over $4.5 billion as of this quarter, as of the end of this quarter.",-9.58E-06,6.475643687,0
TDG,2021,3,258.632,Pre,36,Nick Howley,Chairman,"Absent any capital market activity or other disruptions, we should have about $4.8 million cash by the end of September fiscal year, and we expect to steadily increase generate significant additional cash through fiscal year 2022.",0.996422188,7.472065875,0
TDG,2021,3,265.628,Pre,37,Nick Howley,Chairman,We continue to look at possible M&A opportunities and are always attentive to our capital allocation.,0.001233213,7.473299088,0
TDG,2021,3,272.213,Pre,38,Nick Howley,Chairman,"Both the M&A and the capital markets are always difficult to predict, but especially so in these times.",-0.051141829,7.422157259,0
TDG,2021,3,280.36,Pre,39,Nick Howley,Chairman,"On the divestiture front, during Q3, we completed the sale of three less proprietary businesses for about $240 million.",-3.68E-05,7.422120426,0
TDG,2021,3,290.444,Pre,40,Nick Howley,Chairman,"At this time, we have decided not to sell the one remaining primarily defense business that we were previously considering for sale.",-0.009399993,7.412720433,0
TDG,2021,3,295.246,Pre,41,Nick Howley,Chairman,"For now, our esterline-related divestitures are about done.",-1.61E-05,7.412704316,0
TDG,2021,3,303.548,Pre,42,Nick Howley,Chairman,"At this time, I don't anticipate that we will make any significant dividend or share buyback for the next two quarters.",-7.47E-05,7.41262958,0
TDG,2021,3,306.369,Pre,43,Nick Howley,Chairman,We'll keep watching and see if our views change.,-4.04E-05,7.412589177,0
TDG,2021,3,309.05,Pre,44,Nick Howley,Chairman,We believe we are pretty well positioned.,0.999999996,8.412589172,0
TDG,2021,3,315.026,Pre,45,Nick Howley,Chairman,"As usual, we'll closely watch the aerospace and the capital markets develop and react accordingly.",-6.04E-05,8.412528794,0
TDG,2021,3,321.13,Pre,46,Nick Howley,Chairman,I'd like to address the executive chairman to chairman change that we announced today.,-0.000121418,8.412407376,0
TDG,2021,3,326.994,Pre,47,Nick Howley,Chairman,"Just to be very clear, there is no change in the duration of my commitment to Transdyn.",-1.62E-05,8.412391185,0
TDG,2021,3,330.426,Pre,48,Nick Howley,Chairman,My contract had a term that ran through 2024.,-2.12E-06,8.41238906,0
TDG,2021,3,340.485,Pre,49,Nick Howley,Chairman,And this modification anticipates a term through 2024 and likely beyond if the Board and shareholders believe I continue to add value.,0.999813031,9.412202091,0
TDG,2021,3,352.688,Pre,50,Nick Howley,Chairman,"Going forward as Chairman of the Board and Chairman of the Executive Committee, I will be particularly focused on mergers and acquisition, capital allocation, and major strategic issues.",-6.83E-05,9.412133747,0
TDG,2021,3,357.95,Pre,51,Nick Howley,Chairman,"I will, of course, work with Kevin to keep the underlying value of Transline moving forward.",1.20E-05,9.412145706,0
TDG,2021,3,364.012,Pre,52,Nick Howley,Chairman,Both Kevin and I believe that now is a good time to move into the next phase in the transition.,0.991662122,10.40380783,0
TDG,2021,3,371.358,Pre,53,Nick Howley,Chairman,The board and I believe that Kevin has done a fine job over the last three years as CEO and come up to speed very well.,0.99999967,11.4038075,0
TDG,2021,3,373.5,Pre,54,Nick Howley,Chairman,The last three years have been eventful.,0.000734395,11.40454189,0
TDG,2021,3,384.87,Pre,55,Nick Howley,Chairman,"For the first roughly 18 months, Kevin and his team successfully integrated Esterline Technologies, by far the largest and most complicated acquisition in our history.",0.999934789,12.40447668,0
TDG,2021,3,396.204,Pre,56,Nick Howley,Chairman,"For the second roughly 18 months, Kevin and his team dealt with the unprecedented COVID-19 generated downturn in our largest market, the commercial aerospace market.",-0.999995245,11.40448144,1
TDG,2021,3,398.965,Pre,57,Nick Howley,Chairman,They responded quickly and effectively.,0.999558702,12.40404014,0
TDG,2021,3,408.389,Pre,58,Nick Howley,Chairman,"Additionally, they kept our base business running as smoothly as possible during this tough period and began to integrate another decent size acquisition.",-0.64606744,11.7579727,0
TDG,2021,3,412.171,Pre,59,Nick Howley,Chairman,No easy task given this level of market disruption.,-0.798027958,10.95994474,0
TDG,2021,3,415.012,Pre,60,Nick Howley,Chairman,"All in all, a real baptism of fire.",-0.923236274,10.03670847,0
TDG,2021,3,423.973,Pre,61,Nick Howley,Chairman,"Though there is more value to create, the heavy lifting in the Esther line integration and related portfolio adjustments are about complete.",0.000634136,10.0373426,0
TDG,2021,3,433.141,Pre,62,Nick Howley,Chairman,"We believe that we are now starting to see some light at the end of the tunnel on the COVID-related market dislocation, so the time seems appropriate.",-0.988830414,9.048512189,0
TDG,2021,3,436.123,Pre,63,Nick Howley,Chairman,The company also saves a little money by this.,-0.566192283,8.482319906,0
TDG,2021,3,447.765,Pre,64,Nick Howley,Chairman,"As a personal asset test, asset test, I remain a sizable investor in Trans9 and feel very confident that Kevin will continue to create Substantial value for us all.",0.999999977,9.482319884,0
TDG,2021,3,449.667,Pre,65,Kevin Stein,President and Chief Executive Officer,Now let me hand it over to Kevin.,-0.001435667,9.480884216,0
TDG,2021,3,451.629,Pre,66,Kevin Stein,President and Chief Executive Officer,"Thanks, Nick.",0.018432647,9.499316863,1
TDG,2021,3,458.274,Pre,67,Kevin Stein,President and Chief Executive Officer,"I'd like to take this opportunity to personally thank Nick for his counsel, support, and mentorship over the last seven years.",0.183002998,9.682319861,0
TDG,2021,3,463.018,Pre,68,Kevin Stein,President and Chief Executive Officer,He has made this succession planning process a rewarding experience for both of us.,0.958860562,10.64118042,0
TDG,2021,3,469.804,Pre,69,Kevin Stein,President and Chief Executive Officer,I look forward to continuing our work together with this fantastic team as we embrace our modified roles.,0.996424516,11.63760494,0
TDG,2021,3,472.026,Pre,70,Kevin Stein,President and Chief Executive Officer,Now to the business of today.,-0.000243558,11.63736138,0
TDG,2021,3,478.462,Pre,71,Kevin Stein,President and Chief Executive Officer,Because I will first provide my regular review of results by key market and profitability of the business for the quarter.,-1.71E-06,11.63735967,0
TDG,2021,3,485.299,Pre,72,Kevin Stein,President and Chief Executive Officer,I'll also comment on recent acquisition and divestiture activity and outlook for the remainder of fiscal 2021.,-5.66E-06,11.63735401,0
TDG,2021,3,495.659,Pre,73,Kevin Stein,President and Chief Executive Officer,Our current Q3 results have returned to positive growth as we are now lapping the first quarter of fiscal 2020 fully impacted by the pandemic.,0.99999996,12.63735397,0
TDG,2021,3,503.382,Pre,74,Kevin Stein,President and Chief Executive Officer,"However, our results continue to be unfavorably impacted in comparison to pre-pandemic levels due to the reduced demand for air travel.",-0.99999738,11.63735659,0
TDG,2021,3,515.412,Pre,75,Kevin Stein,President and Chief Executive Officer,"On a positive note, the commercial aerospace industry has increasingly shown signs of recovery with vaccination rates expanding and increased air traffic, especially in certain domestic markets.",0.99999995,12.63735654,0
TDG,2021,3,524.279,Pre,76,Kevin Stein,President and Chief Executive Officer,"In our business, we saw another quarter of sequential improvement in commercial aftermarket revenues with total commercial aftermarket revenues up 6% over Q2.",0.999999999,13.63735654,0
TDG,2021,3,531.068,Pre,77,Kevin Stein,President and Chief Executive Officer,"Additionally, I am very pleased that we continue to sequentially expand our EBITDA's defined margin.",0.999999997,14.63735654,0
TDG,2021,3,543.816,Pre,78,Kevin Stein,President and Chief Executive Officer,"Contributing to this increase is the continued recovery in our commercial aftermarket revenues, as well as the careful management of our cost structure and focus on our operating strategy in this challenging commercial environment.",0.999999532,15.63735607,0
TDG,2021,3,548.099,Pre,79,Kevin Stein,President and Chief Executive Officer,Now we will review our revenues by market category.,-7.47E-06,15.6373486,0
TDG,2021,3,554.634,Pre,80,Kevin Stein,President and Chief Executive Officer,"For the remainder of the call, I will provide color commentary on a pro forma basis compared to the prior year period in 2020.",-2.47E-06,15.63734614,0
TDG,2021,3,558.786,Pre,81,Kevin Stein,President and Chief Executive Officer,That is assuming we own the same mix of businesses in both periods.,-1.41E-06,15.63734473,0
TDG,2021,3,563.549,Pre,82,Kevin Stein,President and Chief Executive Officer,This market discussion includes the acquisition of Cobham Aero Connectivity.,3.59E-06,15.63734832,0
TDG,2021,3,569.182,Pre,83,Kevin Stein,President and Chief Executive Officer,We began to include Cobham in this market analysis discussion in the second quarter of fiscal 2021.,-3.26E-06,15.63734506,0
TDG,2021,3,575.995,Pre,84,Kevin Stein,President and Chief Executive Officer,This market discussion also removes the impact of any divestitures completed by the end of Q3.,4.93E-06,15.63734999,0
TDG,2021,3,584.039,Pre,85,Kevin Stein,President and Chief Executive Officer,"In the commercial market, which typically makes up 65% of our revenue, we will split our discussion into OEM and aftermarket.",-4.22E-07,15.63734957,0
TDG,2021,3,591.237,Pre,86,Kevin Stein,President and Chief Executive Officer,Our total commercial OEM revenue increased approximately 1% in Q3 compared with Q3 of the prior year.,0.999484296,16.63683387,0
TDG,2021,3,595.839,Pre,87,Kevin Stein,President and Chief Executive Officer,Bookings in the quarter were very strong and solidly outpaced sales.,0.999999996,17.63683386,0
TDG,2021,3,601.482,Pre,88,Kevin Stein,President and Chief Executive Officer,"Sequentially, both Q3 revenue and bookings improved approximately 10% compared to Q2.",0.999999997,18.63683386,0
TDG,2021,3,612.128,Pre,89,Kevin Stein,President and Chief Executive Officer,"Although we expect demand for our commercial OEM products to continue to be reduced in the short term, we are encouraged by build rates gradually progressing at the commercial OEMs.",0.99996296,19.63679682,0
TDG,2021,3,620.25,Pre,90,Kevin Stein,President and Chief Executive Officer,Recent commentary from Airbus and Boeing also included anticipated rate ramps for their narrow-body platforms in the near future.,2.71E-06,19.63679952,0
TDG,2021,3,622.531,Pre,91,Kevin Stein,President and Chief Executive Officer,"Hopefully, this will play out as forecasted.",0.00024841,19.63704793,0
TDG,2021,3,626.574,Pre,92,Kevin Stein,President and Chief Executive Officer,"Now, moving on to our commercial aftermarket business discussion.",-7.09E-05,19.63697702,0
TDG,2021,3,634.86,Pre,93,Kevin Stein,President and Chief Executive Officer,Total commercial aftermarket revenues increased by approximately 33% in Q3 when compared to prior year Q3.,0.999998314,20.63697534,0
TDG,2021,3,648.296,Pre,94,Kevin Stein,President and Chief Executive Officer,"Growth in commercial aftermarket revenues was primarily driven by increased demand in our passenger submarkets, although all of our commercial aftermarket submarkets were up significantly compared to prior year Q3.",0.999999485,21.63697482,0
TDG,2021,3,654.841,Pre,95,Kevin Stein,President and Chief Executive Officer,"Sequentially, total commercial aftermarket revenues grew approximately 6% in Q3.",0.999999757,22.63697458,0
TDG,2021,3,665.51,Pre,96,Kevin Stein,President and Chief Executive Officer,"Commercial aftermarket bookings are up significantly this quarter compared to the same prior year period, and Q3 bookings continued to outpace sales.",0.999992492,23.63696707,0
TDG,2021,3,675.559,Pre,97,Kevin Stein,President and Chief Executive Officer,"To touch on a few key points of consideration, Global revenue passenger miles are still low, but modestly improving each month.",-0.45498311,23.18198396,0
TDG,2021,3,690.431,Pre,98,Kevin Stein,President and Chief Executive Officer,"Though the timeline and pace of recovery remains uncertain with expanded vaccine distribution and lifting of travel restrictions, passenger demand across the globe will increase as there is global pent-up demand for travel.",0.977951147,24.15993511,0
TDG,2021,3,696.256,Pre,99,Kevin Stein,President and Chief Executive Officer,The Delta variant of COVID and other future evolutions may further complicate this picture.,-0.996412633,23.16352247,0
TDG,2021,3,697.217,Pre,100,Kevin Stein,President and Chief Executive Officer,Time will tell.,-5.48E-06,23.16351699,0
TDG,2021,3,701.112,Pre,101,Kevin Stein,President and Chief Executive Officer,We see evidence of this demand through the recovery in domestic travel.,0.999999428,24.16351642,0
TDG,2021,3,705.873,Pre,102,Kevin Stein,President and Chief Executive Officer,Domestic air traffic increased each month during our fiscal Q3 and into July.,0.998127591,25.16164401,0
TDG,2021,3,714.735,Pre,103,Kevin Stein,President and Chief Executive Officer,"Airlines also continue to see strengthened bookings and strong demand for domestic travel, especially in the U.S., and Europe is also starting to pick up.",0.999999997,26.16164401,0
TDG,2021,3,716.995,Pre,104,Kevin Stein,President and Chief Executive Officer,"China has now become a watch point, however.",-0.029781146,26.13186286,0
TDG,2021,3,725.177,Pre,105,Kevin Stein,President and Chief Executive Officer,"The pace of the international air traffic recovery has been slow, and international revenue passenger miles have only slightly recovered.",-0.999996505,25.13186636,0
TDG,2021,3,732.883,Pre,106,Kevin Stein,President and Chief Executive Officer,There is potential for international travel opening more as vaccinations increase and governments across the world start to revise travel restrictions.,-0.229740996,24.90212536,0
TDG,2021,3,740.826,Pre,107,Kevin Stein,President and Chief Executive Officer,Cargo demand has recovered quicker than commercial travel due to the loss of passenger belly cargo and the pickup in e-commerce.,-0.70479238,24.19733298,0
TDG,2021,3,745.548,Pre,108,Kevin Stein,President and Chief Executive Officer,Global cargo volumes are now surpassing pre-COVID levels.,0.999999592,25.19733257,0
TDG,2021,3,753.511,Pre,109,Kevin Stein,President and Chief Executive Officer,Business jet utilization data has shown that activity in certain regions has rebounded to pre-pandemic or even better levels.,0.999969293,26.19730186,0
TDG,2021,3,759.62,Pre,110,Kevin Stein,President and Chief Executive Officer,This rebound is primarily due to personal and leisure travel as opposed to business travel.,0.991381472,27.18868334,0
TDG,2021,3,765.883,Pre,111,Kevin Stein,President and Chief Executive Officer,"Time will tell if business jet utilization continues to expand, but current trends are encouraging.",0.999773144,28.18845648,0
TDG,2021,3,772.726,Pre,112,Kevin Stein,President and Chief Executive Officer,"Now let me speak about our defense market, which traditionally is at or below 35% of our total revenue.",-1.82E-05,28.18843826,0
TDG,2021,3,782.731,Pre,113,Kevin Stein,President and Chief Executive Officer,"The defense market revenue, which includes both OEM and aftermarket revenues, grew by approximately 12% in Q3 when compared with the prior year period.",0.999999895,29.18843816,0
TDG,2021,3,790.821,Pre,114,Kevin Stein,President and Chief Executive Officer,"Our defense order book remains strong, and we continue to expect our defense business to expand throughout the remainder of the year.",0.999999997,30.18843815,0
TDG,2021,3,796.544,Pre,115,Kevin Stein,President and Chief Executive Officer,No particular program was driving this uptick as the growth was well distributed across the business.,0.999792515,31.18823067,0
TDG,2021,3,803.188,Pre,116,Kevin Stein,President and Chief Executive Officer,"Moving to profitability, I'm going to talk primarily about our operating performance, or EBITDA as defined.",-1.83E-05,31.18821235,0
TDG,2021,3,806.73,Pre,117,Kevin Stein,President and Chief Executive Officer,EBITDA as defined of about $559 million for Q3 was up 32% versus prior Q3.,0.999996189,32.18820854,0
TDG,2021,3,813.778,Pre,118,Kevin Stein,President and Chief Executive Officer,EBITDA's defined margin in the quarter was approximately 45.9%.,1.10E-05,32.18821958,0
TDG,2021,3,820.292,Pre,119,Kevin Stein,President and Chief Executive Officer,We were able to sequentially improve our EBITDA as defined margin versus Q2.,0.999999993,33.18821957,0
TDG,2021,3,825.575,Pre,120,Kevin Stein,President and Chief Executive Officer,"Next, I will provide a quick update on our recent acquisition and divestitures.",-2.18E-05,33.18819781,0
TDG,2021,3,829.397,Pre,121,Kevin Stein,President and Chief Executive Officer,The Cobham acquisition integration is progressing well.,0.999968314,34.18816612,0
TDG,2021,3,835.28,Pre,122,Kevin Stein,President and Chief Executive Officer,We have now owned Cobham a little over seven months and are pleased with the acquisition thus far.,0.999860812,35.18802694,0
TDG,2021,3,842.858,Pre,123,Kevin Stein,President and Chief Executive Officer,"On the divestiture front, we closed the sales of Technical, Airborne Components, Sciotech, and Triality during Q3.",-0.000329281,35.18769765,0
TDG,2021,3,852.243,Pre,124,Kevin Stein,President and Chief Executive Officer,The divestiture of these three less proprietary and mostly defense businesses was previously discussed on our Q2 earnings call.,-0.000213421,35.18748423,0
TDG,2021,3,861.769,Pre,125,Kevin Stein,President and Chief Executive Officer,"As a reminder for the divestitures, the financial results of these businesses will remain in continuing operations for all periods they were under Transdyn ownership.",-1.46E-05,35.18746961,0
TDG,2021,3,864.54,Pre,126,Kevin Stein,President and Chief Executive Officer,Now moving to our outlook for 2021.,-9.83E-05,35.18737133,0
TDG,2021,3,869.477,Pre,127,Kevin Stein,President and Chief Executive Officer,We are still not in a position to issue formal guidance for the remainder of fiscal 2021.,-0.000111113,35.18726022,0
TDG,2021,3,874.128,Pre,128,Kevin Stein,President and Chief Executive Officer,We will look to reinstitute guidance when we have a clearer picture of the future.,-7.91E-06,35.1872523,0
TDG,2021,3,881.93,Pre,129,Kevin Stein,President and Chief Executive Officer,"We, like most aero suppliers, are hopeful that we will realize a more meaningful return of activity in the second half of the calendar year.",0.999998277,36.18725058,0
TDG,2021,3,894.713,Pre,130,Kevin Stein,President and Chief Executive Officer,"We continue to be encouraged by the recovery we have seen in our commercial OEM and aftermarket bookings throughout the fiscal year, along with the continued improvement we have seen in our commercial aftermarket revenues.",0.999999988,37.18725057,0
TDG,2021,3,906.568,Pre,131,Kevin Stein,President and Chief Executive Officer,"As for the defense market and consistent with our commentary on the Q2 earnings call, we expect defense revenue growth in the mid single digit percent range for fiscal 2021 versus prior year.",0.950025222,38.13727579,0
TDG,2021,3,918.232,Pre,132,Kevin Stein,President and Chief Executive Officer,"Additionally, given the continued uncertainty in the commercial market channels and consistent with our past commentary, we are not providing an expected dollar range for fiscal 2021 EBITDA as defined.",-0.2197906,37.91748519,0
TDG,2021,3,934.261,Pre,133,Kevin Stein,President and Chief Executive Officer,"We assume another steady increase in commercial aftermarket revenue in this last quarter of our fiscal year, and expect full year fiscal 2021 EBITDA margin roughly in the area of 44%, which could be higher or lower based on the rate of commercial aftermarket recovery.",0.999996613,38.9174818,0
TDG,2021,3,940.145,Pre,134,Kevin Stein,President and Chief Executive Officer,This includes a dilutive effect to our EBITDA margin from Cobham Aero Connectivity.,-0.016187301,38.9012945,0
TDG,2021,3,945.809,Pre,135,Kevin Stein,President and Chief Executive Officer,Mike will provide details on other fiscal 21 financial assumptions and updates.,-2.07E-06,38.90129243,0
TDG,2021,3,957.132,Pre,136,Kevin Stein,President and Chief Executive Officer,Let me conclude by stating that I'm pleased with the company's performance in this challenging time for the commercial aerospace industry and with our commitment to driving value for our stakeholders.,0.99999999,39.90129243,0
TDG,2021,3,963.173,Pre,137,Kevin Stein,President and Chief Executive Officer,"The commercial aerospace market recovery continues to progress, and current trends are encouraging.",0.999999988,40.90129241,0
TDG,2021,3,970.655,Pre,138,Kevin Stein,President and Chief Executive Officer,"There is still uncertainty about the pace of recovery, but the team remains focused on controlling what we can control.",0.53514493,41.43643734,0
TDG,2021,3,978.816,Pre,139,Kevin Stein,President and Chief Executive Officer,We continue to closely monitor the ongoing developments in the commercial aerospace industry and are ready to meet the demand as it returns.,0.856352803,42.29279015,0
TDG,2021,3,988.452,Pre,140,Kevin Stein,President and Chief Executive Officer,We look forward to this final quarter of our fiscal 2021 and expect that our consistent strategy will continue to provide the value you have come to expect from us.,0.999973202,43.29276335,0
TDG,2021,3,992.495,Pre,141,Kevin Stein,President and Chief Executive Officer,"With that, I would now like to turn it over to our Chief Financial Officer, Mike Listman.",-0.00077926,43.29198409,0
TDG,2021,3,993.796,Pre,142,Kevin Stein,President and Chief Executive Officer,"Morning, everyone.",0.12427101,43.4162551,0
TDG,2021,3,996.899,Pre,143,Nick Howley,Chairman,I'm going to quickly hit on a few additional financial matters.,-0.001238098,43.415017,0
TDG,2021,3,1004.285,Pre,144,Nick Howley,Chairman,"Regarding organic growth, we're now done lapping the pre-COVID quarterly comps and have therefore returned to positive growth territory.",0.999997721,44.41501472,0
TDG,2021,3,1007.068,Pre,145,Nick Howley,Chairman,Organic growth was positive 15% on the quarter.,0.999999859,45.41501458,0
TDG,2021,3,1016.787,Pre,146,Nick Howley,Chairman,"I won't rehash the results for revenue, EBITDA, and adjusted EPS, as you can see all of that information in the press release for today.",-1.53E-05,45.41499923,0
TDG,2021,3,1021.189,Pre,147,Nick Howley,Chairman,"On taxes, our expectations for the full year have changed.",-0.015176286,45.39982295,0
TDG,2021,3,1035.186,Pre,148,Nick Howley,Chairman,"We now anticipate a lower gap and cash tax rate in the range of 0% to 3%, revised downward from a previous range of 18% to 22%, and an adjusted tax rate in the range of 18% to 20%.",-0.066937872,45.33288507,0
TDG,2021,3,1052.968,Pre,149,Nick Howley,Chairman,"The reductions in the gap in cash rates the current fiscal year, are one time in nature and were driven by the release of a valuation allowance pertaining to our net interest deduction limitation and some discrete benefits from exercises of employee stock options.",-0.000134522,45.33275055,0
TDG,2021,3,1059.31,Pre,150,Nick Howley,Chairman,"Regarding tax rates out beyond FY21, we're still monitoring potential changes in the U.S.",-0.000301274,45.33244928,0
TDG,2021,3,1066.292,Pre,151,Nick Howley,Chairman,tax code under the new administration and will provide some guidance on our future rate expectations once any legislation is finalized.,-2.04E-06,45.33244723,0
