tic,year,quarter,timestamp_p,section,section_id,speaker_name_P,speaker_title_P,presentation_text,finberttone_expected_value,finberttone_cumulative_tone,finberttone_change_point
AVGO,2021,3,896.754,Pre,95,Kirsten Spears,Chief Financial Officer,"R&D spending at $226 million is up 9% year-over-year, and SG&A of $133 million is down 11% year-over-year.",-0.949303795,37.70194977,0
AVGO,2021,3,918.176,Pre,96,Kirsten Spears,Chief Financial Officer,"Operating margins With 70% in Q3, up 305 basis points year-over-year, and operating profit grew 15%.",0.999999996,38.70194977,0
AVGO,2021,3,921.789,Pre,97,Kirsten Spears,Chief Financial Officer,Moving to cash flow.,-0.000378035,38.70157173,0
AVGO,2021,3,928.075,Pre,98,Kirsten Spears,Chief Financial Officer,"Free cash flow in the third quarter was $3.4 billion, representing 51% of revenue.",7.64E-07,38.70157249,0
AVGO,2021,3,931.438,Pre,99,Kirsten Spears,Chief Financial Officer,We spent $115 million on capital expenditures.,-2.95E-05,38.701543,0
AVGO,2021,3,938.104,Pre,100,Kirsten Spears,Chief Financial Officer,Day sales outstanding were 30 days in the third quarter compared to 42 days a year ago.,-9.06E-05,38.70145243,0
AVGO,2021,3,949.735,Pre,101,Kirsten Spears,Chief Financial Officer,"We ended the third quarter with inventory of $1.2 billion, an increase of 156% or 16% from the end of the prior quarter in preparation to meet customer demand in Q4.",0.888704264,39.5901567,0
AVGO,2021,3,959.958,Pre,102,Kirsten Spears,Chief Financial Officer,"We ended the third quarter with $11.1 billion of cash and $40.5 billion of total debt, of which $279 million is short-term.",-3.37E-07,39.59015636,0
AVGO,2021,3,968.611,Pre,103,Kirsten Spears,Chief Financial Officer,"Turning to capital allocation, in the quarter, We paid stockholders $1.6 billion of cash dividends.",6.79E-07,39.59015704,0
AVGO,2021,3,980.556,Pre,104,Kirsten Spears,Chief Financial Officer,"We also paid $347 million in withholding taxes due on vesting of employee equity, resulting in the elimination of approximately 739,000 ABGO shares.",-1.18E-05,39.59014519,0
AVGO,2021,3,988.58,Pre,105,Kirsten Spears,Chief Financial Officer,We ended the quarter with 412 million outstanding common shares and 449 million diluted shares.,-9.09E-08,39.5901451,0
AVGO,2021,3,992.301,Pre,106,Kirsten Spears,Chief Financial Officer,Note that we expect the diluted share count to be 448 million in Q4.,-3.42E-06,39.59014168,0
AVGO,2021,3,1001.982,Pre,107,Kirsten Spears,Chief Financial Officer,Our board of directors has approved a quarterly cash dividend on our common stock of 360 per share in Q4.,-4.95E-06,39.59013673,0
AVGO,2021,3,1019.951,Pre,108,Kirsten Spears,Chief Financial Officer,"Based on current business trends and conditions, and to reiterate what Hawk had said, our guidance for the fourth quarter of fiscal 2021 is for consolidated revenues of $7.35 billion and adjusted EBITDA of approximately 61% of projected revenue.",-3.65E-06,39.59013309,0
AVGO,2021,3,1022.993,Pre,109,Kirsten Spears,Chief Financial Officer,That concludes my prepared remarks.,-3.66E-05,39.59009644,0
AVGO,2021,4,1.917,Pre,1,Operator,Operator,"Hello, and welcome to Broadcom's Inc.",0.026950898,0.026950898,0
AVGO,2021,4,5.898,Pre,2,Operator,Operator,Fourth Quarter and Fiscal Year 2021 Financial Results Conference Call.,9.37E-05,0.027044619,0
AVGO,2021,4,13.982,Pre,3,Operator,Operator,"At this time, for opening remarks and introductions, I will turn the call over to G.U., Director of Investor Relations of Broadcom Inc.",-0.0002796,0.026765019,0
AVGO,2021,4,14.762,Pre,4,Operator,Operator,You may begin.,-0.003546732,0.023218286,0
AVGO,2021,4,18.564,Pre,5,G.U.,Director of Investor Relations,"Thank you, Operator, and good afternoon, everyone.",0.072563985,0.095782271,0
AVGO,2021,4,33.23,Pre,6,G.U.,Director of Investor Relations,"Joining me on today's call are Hawk Tan, President and CEO, Kirsten Spears, Chief Financial Officer, Tom Krause, President, Broadcom Software Group, and Charlie Kawas, Chief Operating Officer.",1.11E-05,0.095793414,0
AVGO,2021,4,43.383,Pre,7,G.U.,Director of Investor Relations,"Broadcom also distributed press release and financial tables after the market closed, describing our financial performance for the fourth quarter and fiscal year 2021.",-7.50E-07,0.095792663,0
AVGO,2021,4,50.936,Pre,8,G.U.,Director of Investor Relations,"If you did not receive a copy, you can find the information from the investor section of Broadcom's website at Broadcom.com.",-4.65E-05,0.095746155,0
AVGO,2021,4,58.455,Pre,9,G.U.,Director of Investor Relations,"This conference call is being webcast live, and the recording will be available via telephone playback for one week.",1.72E-06,0.095747878,0
AVGO,2021,4,63.519,Pre,10,G.U.,Director of Investor Relations,It will also be archived in the investor section of our website at broadcom.com.,1.82E-05,0.095766089,0
AVGO,2021,4,77.291,Pre,11,G.U.,Director of Investor Relations,"During the prepared comments, Hawk and Kirsten will be providing details of our fourth quarter and fiscal year 2021 results, guidance for our first quarter, as well as commentary regarding the business environment.",-5.54E-07,0.095765535,0
AVGO,2021,4,80.814,Pre,12,G.U.,Director of Investor Relations,We'll take questions after the end of our prepared comments.,-6.62E-05,0.095699291,0
AVGO,2021,4,93.845,Pre,13,G.U.,Director of Investor Relations,Please refer to our press release today and our recent filings with the SEC for information on the specific risk factors that could cause our actual results to differ materially from the forward-looking statements made on this call.,-0.4673751,-0.371675809,0
AVGO,2021,4,95.946,Pre,14,G.U.,Director of Investor Relations,In addition to U.S.,-0.000334878,-0.372010687,0
AVGO,2021,4,100.269,Pre,15,G.U.,Director of Investor Relations,"GAAP reporting, Broadcom reports certain financial measures on a non-GAAP basis.",-0.000293977,-0.372304664,0
AVGO,2021,4,107.515,Pre,16,G.U.,Director of Investor Relations,A reconciliation between GAAP and non-GAAP measures is included in the tables attached to today's press release.,9.40E-05,-0.37221062,0
AVGO,2021,4,113.745,Pre,17,G.U.,Director of Investor Relations,Comments made during today's call will primarily refer to our non-GAAP financial results.,-3.32E-05,-0.372243823,0
AVGO,2021,4,116.566,Pre,18,G.U.,Director of Investor Relations,I'll now turn the call over to Hawk.,-0.003872505,-0.376116328,0
AVGO,2021,4,119.368,Pre,19,Hawk Tan,President and CEO,"Thank you, G.",0.038183117,-0.337933211,0
AVGO,2021,4,122.969,Pre,20,Hawk Tan,President and CEO,"And thank you, everyone, for joining us today.",0.168903021,-0.16903019,0
AVGO,2021,4,132.493,Pre,21,Hawk Tan,President and CEO,"So in the environment we have today, enterprise demand rebounded sharply over 30% year on year.",0.999999782,0.830969592,1
AVGO,2021,4,137.816,Pre,22,Hawk Tan,President and CEO,HyperCloud and service provider demand continue to be strong.,0.999999994,1.830969587,0
AVGO,2021,4,148.745,Pre,23,Hawk Tan,President and CEO,and strong wireless growth in Q4 was driven by the seasonal launch of next-generation smartphones by our North American OEM.,0.999999998,2.830969585,0
AVGO,2021,4,158.509,Pre,24,Hawk Tan,President and CEO,"Meanwhile, our core software business continues to be steady with a focus on strategic customers.",0.999974189,3.830943774,0
AVGO,2021,4,166.052,Pre,25,Hawk Tan,President and CEO,"On the supply side, our lead times remain extended and stable.",0.98872164,4.819665414,0
AVGO,2021,4,173.804,Pre,26,Hawk Tan,President and CEO,Inventory in our channels and at our customers remains very lean.,0.999958743,5.819624157,0
AVGO,2021,4,190.197,Pre,27,Hawk Tan,President and CEO,"Accordingly, in Q4, semiconductor solutions revenue grew 17% year on year to $5.6 billion, with infrastructure software revenue growing 8% year on year to $1.8 billion.",0.999999996,6.819624153,0
AVGO,2021,4,201.876,Pre,28,Hawk Tan,President and CEO,"Consolidated net revenue was a record $7.4 billion, up 15% year on year.",0.999999996,7.819624149,0
AVGO,2021,4,206.478,Pre,29,Hawk Tan,President and CEO,Let me now provide more color by end markets.,-1.63E-05,7.819607896,0
AVGO,2021,4,208.099,Pre,30,Hawk Tan,President and CEO,Let's start with networking.,-0.000370192,7.819237704,0
AVGO,2021,4,223.747,Pre,31,Hawk Tan,President and CEO,Networking revenue of $1.9 billion was up 13% year on year in line with our forecast for low double-digit growth and represented 34% of our semiconductor revenue.,0.999996988,8.819234692,0
AVGO,2021,4,240.841,Pre,32,Hawk Tan,President and CEO,"Double-digit year on year growth was primarily by strong demand from campus switching, both from our merchant, Silicon, as well as ASIC solutions through OEMs like Cisco and HP.",0.999999997,9.819234689,0
AVGO,2021,4,258.871,Pre,33,Hawk Tan,President and CEO,"We also experienced similar double-digit growth with the deployment of Jericho routers within large-scale AI networks in the cloud, as well as Qumran in 5G infrastructure, and DCI.",0.999999744,10.81923443,0
AVGO,2021,4,274.775,Pre,34,Hawk Tan,President and CEO,Our unique capability here to deliver ultra-low latency Ethernet networks enables large-scale deployment of AI compute for the cloud.,0.999999887,11.81923432,0
AVGO,2021,4,301.578,Pre,35,Hawk Tan,President and CEO,"Meanwhile, in the core of these large data centers, we have begun to ramp Trident 4 and Tomahawk 4, the world's first first 25.6 terabit per second switch to several hyperscale cloud customers as they address their ever-growing need for bandwidth demand in scaling out their massive data centers.",0.972966399,12.79220072,0
AVGO,2021,4,320.372,Pre,36,Hawk Tan,President and CEO,"Now, within hyperscale cloud, we continue to lead in delivering ASIC silicon for multiple compute offload accelerators, which has manifested into being 20% of our networking revenue.",0.897660794,13.68986151,0
AVGO,2021,4,327.976,Pre,37,Hawk Tan,President and CEO,We expect continued growth in the next fiscal year here to over $2 billion.,0.999999637,14.68986115,0
AVGO,2021,4,351.924,Pre,38,Hawk Tan,President and CEO,"The key to our success here lies with our robust design methodology which integrates our broad and substantial silicon IP and rapidly delivers world-class customized silicon SOCs to enable AI, virtualization, orchestration, video transcoding, and security.",0.999999683,15.68986083,0
AVGO,2021,4,361.271,Pre,39,Hawk Tan,President and CEO,We have now extended our footprint here beyond TPUs and multiple cloud customers.,0.000617398,15.69047823,0
AVGO,2021,4,377.675,Pre,40,Hawk Tan,President and CEO,"In Q1, networking is firing on all cylinders, and we expect networking revenue growth to accelerate to close to 30% year on year.",0.999999999,16.69047823,0
AVGO,2021,4,388.223,Pre,41,Hawk Tan,President and CEO,"Next, our server storage connectivity revenue was $815 million, up 21% year on year, in sharp contrast to the first half of 2021, and represented 15% of semiconductor revenue.",0.999032919,17.68951115,0
AVGO,2021,4,411.571,Pre,42,Hawk Tan,President and CEO,The better than expected results were driven by robust demand for storage controllers and host bus adapters from renewed spend by enterprises upgrading their compute and storage infrastructure.,0.999999997,18.68951115,0
AVGO,2021,4,430.795,Pre,43,Hawk Tan,President and CEO,"Additionally, hypercloud storage, we saw accelerated migration to 80 terabytes and the start of 20 terabyte hard disk drives, which drove our near-line storage revenue.",0.999994631,19.68950578,0
AVGO,2021,4,440.363,Pre,44,Hawk Tan,President and CEO,"To put things in perspective, today our near-line storage business is close to a billion dollars on an annualized basis.",-1.69E-06,19.68950409,0
AVGO,2021,4,452.893,Pre,45,Hawk Tan,President and CEO,"We continue to gain share in server storage connectivity as we expand our leadership in next-generation SAS 4, PCI Express Gen 5, and NVMe.",0.999999993,20.68950408,0
AVGO,2021,4,467.712,Pre,46,Hawk Tan,President and CEO,"Spending for enterprise continues to recover, and we expect this will accelerate growth in our service storage connectivity revenue in Q1 to approximately 30% year-on-year growth.",0.999999996,21.68950407,0
AVGO,2021,4,475.035,Pre,47,Hawk Tan,President and CEO,"Moving on to broadband, revenue of $872 million grew 29% year-on-year and represented 16% of semiconductor revenue.",0.9999767,22.68948077,0
AVGO,2021,4,495.017,Pre,48,Hawk Tan,President and CEO,This was driven by the continued strong growth in deployment by service providers globally of next generation PON with Wi-Fi 6 and 6E access gateways.,0.999999894,23.68948067,0
AVGO,2021,4,510.988,Pre,49,Hawk Tan,President and CEO,"We continue to lead the industry with a portfolio of end-to-end integrated solutions across multiple access protocols, PON, cable modem, and DSL.",0.997305355,24.68678602,0
AVGO,2021,4,530.202,Pre,50,Hawk Tan,President and CEO,"All SOC controllers, each with integrated Wi-Fi managed through our software stacks to reliably deliver more bandwidth, faster data speeds from the call service provider networks to the homes.",0.999992222,25.68677825,0
AVGO,2021,4,537.386,Pre,51,Hawk Tan,President and CEO,"And a critical element in our broadband platform, I might add, is leading edge Wi-Fi.",0.024565123,25.71134337,0
AVGO,2021,4,542.219,Pre,52,Hawk Tan,President and CEO,Wi-Fi 6 and 6E today and Wi-Fi 7 tomorrow.,2.72E-06,25.71134609,0
AVGO,2021,4,552.385,Pre,53,Hawk Tan,President and CEO,Having leading-edge wireless is important for service provider customers to reach digital homes from their networks.,0.651866956,26.36321305,0
AVGO,2021,4,571.32,Pre,54,Hawk Tan,President and CEO,"By the same token, in-campus switching in enterprises is also critical that our OEMs can connect enterprise data centers through campus switches to the access points with leading-edge Wi-Fi.",0.001794587,26.36500763,0
AVGO,2021,4,588.224,Pre,55,Hawk Tan,President and CEO,"In both markets, our platforms, which encompass wired and wireless, silicon and software, uniquely differentiate Broadcom and sustain our market leadership.",0.999999981,27.36500761,0
AVGO,2021,4,601.197,Pre,56,Hawk Tan,President and CEO,"So in Q1, we expect this double-digit percent year-on-year growth rate in broadband to continue as we have seen for the last few months.",0.999995185,28.3650028,0
AVGO,2021,4,625.914,Pre,57,Hawk Tan,President and CEO,"Moving on to wireless, consistent with the launch of our customers' next generation phone during the quarter, Q4 revenue of $1.8 billion represented 32% of semiconductor revenue and was up 21% against a softer Q4 quarter a year ago.",0.999942981,29.36494578,0
AVGO,2021,4,647.302,Pre,58,Hawk Tan,President and CEO,"Nevertheless, We expect continuing strong demand into Q1 which will drive wireless revenue to be up sequentially single digit and be flat to up low single digit percentage year on year from the peak of a year ago.",0.999999998,30.36494578,0
AVGO,2021,4,659.974,Pre,59,Hawk Tan,President and CEO,"Finally, industrial revenue of $197 million represented approximately 3% of our Q4 semiconductor solutions revenue.",-2.08E-06,30.36494369,0
AVGO,2021,4,681.108,Pre,60,Hawk Tan,President and CEO,"Having said this, resales of industrial of $232 million grew 36% year-over-year in Q4, driven by strong demand from OEMs for electric vehicles, robotics, factory automation, and healthcare.",0.999999997,31.36494369,0
AVGO,2021,4,686.352,Pre,61,Hawk Tan,President and CEO,"As a result, our inventory in the channel declined further.",-0.962409905,30.40253379,0
AVGO,2021,4,688.814,Pre,62,Hawk Tan,President and CEO,to below a month.,-0.036711493,30.36582229,0
AVGO,2021,4,697.297,Pre,63,Hawk Tan,President and CEO,"And turning to Q1, we expect resales to continue to be strong at the levels we saw in Q4.",0.999999897,31.36582219,0
AVGO,2021,4,716.224,Pre,64,Hawk Tan,President and CEO,"In summary, Q4 semiconductor solutions revenue was up 17% year on year, and in Q1, we expect the momentum to continue and revenue growth to be up double digits again year on year.",0.999999998,32.36582219,0
AVGO,2021,4,723.697,Pre,65,Hawk Tan,President and CEO,This implies that Q1 semiconductor revenue will be up low single digits sequentially.,0.999997706,33.36581989,0
AVGO,2021,4,737.667,Pre,66,Hawk Tan,President and CEO,"Turning to software Q4, infrastructure software revenue of $1.8 billion grew 8% year-on-year, represented 24% of total revenue.",0.99996562,34.36578551,0
AVGO,2021,4,743.411,Pre,67,Hawk Tan,President and CEO,"Within this, Brocade showed strong growth of 19% year-on-year revenue.",0.999999997,35.36578551,0
AVGO,2021,4,757.189,Pre,68,Hawk Tan,President and CEO,"consistent with strong enterprise recovery during the quarter, and deployment of our next generation, Generation 7 fiber channel sand products.",0.999999748,36.36578526,0
AVGO,2021,4,763.85,Pre,69,Hawk Tan,President and CEO,"Now, excluding Brocade, our core software revenue grew 6% year-on-year.",0.999995847,37.36578111,0
AVGO,2021,4,783.416,Pre,70,Hawk Tan,President and CEO,"In dollar terms, consolidated renewal rates averaged 116% over expiring contracts, while within our strategic accounts, we actually average 127% consistent with prior quarters.",1.09E-05,37.36579204,0
AVGO,2021,4,792.457,Pre,71,Hawk Tan,President and CEO,Over 90% of the return value represented recurring subscription and maintenance.,3.49E-05,37.36582689,0
AVGO,2021,4,809.141,Pre,72,Hawk Tan,President and CEO,"Stepping back and following the Software Investor Day last month, let me provide an update on the entire fiscal 21 for core software.",9.14E-08,37.36582698,0
AVGO,2021,4,826.185,Pre,73,Hawk Tan,President and CEO,"Total backlog at the end of the year, total $14.9 billion, up 15% from a year ago, with average duration of contracts extending from 2.6 to 2.9 years.",0.997606817,38.3634338,0
AVGO,2021,4,841.666,Pre,74,Hawk Tan,President and CEO,"This backlog translates into an ARR, or annual recurring revenue, of 5.2 billion, which was up 5% from a year ago.",0.99999723,39.36343103,0
AVGO,2021,4,855.801,Pre,75,Hawk Tan,President and CEO,"74% of this ARR comes from our approximately 600 strategic accounts, which in fiscal 21 we renewed at 129%.",-2.09E-07,39.36343082,0
AVGO,2021,4,866.431,Pre,76,Hawk Tan,President and CEO,or $2.4 billion of annualized booking value.,-1.84E-06,39.36342898,0
AVGO,2021,4,887.648,Pre,77,Hawk Tan,President and CEO,"$1.9 billion of this represented renewals on expiring contracts, and roughly $500 million represented cross-selling, including PLAs of our portfolio products to these strategic customers.",0.002501839,39.36593082,0
AVGO,2021,4,902.385,Pre,78,Hawk Tan,President and CEO,"For the year, We booked over 300 contracts generating greater than a million dollars of revenue annually, with over 30 contracts generating over $10 million annually.",0.986400198,40.35233102,0
AVGO,2021,4,916.793,Pre,79,Hawk Tan,President and CEO,"With such stability in Q1, we expect our infrastructure software revenue to continue to sustain around mid-single-digit percentage growth year over year.",0.999998957,41.35232997,0
AVGO,2021,4,922.639,Pre,80,Hawk Tan,President and CEO,So let me summarize.,-9.61E-05,41.3522339,0
AVGO,2021,4,936.471,Pre,81,Hawk Tan,President and CEO,"With the continuous strength in our semiconductor segment and steady growth in our software segment, total Q4 net revenue grew 15% year on year.",0.999999998,42.35223389,0
AVGO,2021,4,946.439,Pre,82,Hawk Tan,President and CEO,"Turning to Q1, semiconductor revenue excluding wireless is expected to be up 28% year on year.",0.999908936,43.35214283,0
AVGO,2021,4,956.295,Pre,83,Hawk Tan,President and CEO,Wireless is expected to grow flat to low single digit percentage compared to the peak of a year ago.,0.999062,44.35120483,0
AVGO,2021,4,970.397,Pre,84,Hawk Tan,President and CEO,"So semiconductor revenue in total is expected to grow 70% year on year again, and consolidated revenue is expected to grow 14% year on year.",0.999999295,45.35120413,0
AVGO,2021,4,983.437,Pre,85,Hawk Tan,President and CEO,"Sequentially, this will drive revenue to grow from $7.4 billion in Q4 to $7.6 billion in Q1.",0.999999999,46.35120412,0
AVGO,2021,4,993.444,Pre,86,Hawk Tan,President and CEO,We are very well positioned in every one of our franchise markets in fiscal 22 and beyond.,0.999999998,47.35120412,0
AVGO,2021,4,1018.108,Pre,87,Hawk Tan,President and CEO,"We continue to significantly outinvest anyone else across our platforms in switching and routing, offload compute, silicon photonics, and wireless connectivity to accelerate our next-generation roadmaps as we continue to gain market share.",0.999999602,48.35120373,0
AVGO,2021,4,1022.13,Pre,88,Hawk Tan,President and CEO,"With that, let me turn the call over to Kirsten.",-0.005416401,48.34578732,0
AVGO,2021,4,1023.97,Pre,89,Kirsten Spears,Chief Financial Officer,"Thank you, Hawk.",0.127954449,48.47374177,0
AVGO,2021,4,1027.772,Pre,90,Kirsten Spears,Chief Financial Officer,Let me now provide additional detail on our financial performance.,-4.08E-05,48.47370101,0
AVGO,2021,4,1033.194,Pre,91,Kirsten Spears,Chief Financial Officer,"Revenue was $7.4 billion for the quarter, up 15% from a year ago.",0.99999916,49.47370017,0
AVGO,2021,4,1041.679,Pre,92,Kirsten Spears,Chief Financial Officer,Gross margins were 75% of revenue in the quarter and up approximately 105 basis points year on year.,0.999999754,50.47369993,0
AVGO,2021,4,1049.004,Pre,93,Kirsten Spears,Chief Financial Officer,"Operating expenses were $1.1 billion, up 3% year on year driven by investment in R&D.",0.839896571,51.3135965,0
AVGO,2021,4,1055.028,Pre,94,Kirsten Spears,Chief Financial Officer,Operating income for the quarter was $4.4 billion and was up 20% from a year ago.,0.999999753,52.31359625,0
AVGO,2021,4,1059.991,Pre,95,Kirsten Spears,Chief Financial Officer,"Operating margin was 59% of revenue, up approximately 286 basis points year on year.",0.999991134,53.31358738,0
AVGO,2021,4,1066.345,Pre,96,Kirsten Spears,Chief Financial Officer,Adjusted EBITDA was 4.5 billion or 61%.,0.000121152,53.31370854,0
AVGO,2021,4,1070.557,Pre,97,Kirsten Spears,Chief Financial Officer,This figure excludes 134 million of depreciation.,-4.25E-05,53.31366599,0
AVGO,2021,4,1074.699,Pre,98,Kirsten Spears,Chief Financial Officer,Now a review of the P&L for our two segments.,-1.04E-05,53.3136556,0
AVGO,2021,4,1083.162,Pre,99,Kirsten Spears,Chief Financial Officer,Revenue for our semiconductor solution segment was 5.6 billion and represented 76% of total revenue in the quarter.,6.23E-06,53.31366183,0
AVGO,2021,4,1084.923,Pre,100,Kirsten Spears,Chief Financial Officer,This was up 17% year on year.,0.999987684,54.31364952,0
AVGO,2021,4,1102.044,Pre,101,Kirsten Spears,Chief Financial Officer,"Gross margins for our semiconductor solution segment were approximately 70%, up 170 basis points year-on-year, driven by favorable product mix and content growth in next-generation products across our extensive product portfolio.",0.999999997,55.31364951,0
AVGO,2021,4,1110.387,Pre,102,Kirsten Spears,Chief Financial Officer,Note that we have been able to continue to expand our semiconductor gross margin despite higher wireless revenue mix.,0.999999772,56.31364929,0
AVGO,2021,4,1114.288,Pre,103,Kirsten Spears,Chief Financial Officer,"Operating expenses were $790 million in Q4, up 3% year-on-year.",0.893101845,57.20675113,0
AVGO,2021,4,1121.732,Pre,104,Kirsten Spears,Chief Financial Officer,"R&D was $701 million in the quarter, up 6% year-on-year.",0.924178598,58.13092973,0
AVGO,2021,4,1131.097,Pre,105,Kirsten Spears,Chief Financial Officer,"As a side note for fiscal 22, we are planning to increase R&D spend and semiconductors by mid- to high-single-digit percent year-on-year.",0.277469602,58.40839933,0
AVGO,2021,4,1142.043,Pre,106,Kirsten Spears,Chief Financial Officer,"As Hock indicated in his remarks, we are committed to investing heavily in our next-generation products to maintain and even increase our leadership across all our franchises.",0.798884248,59.20728358,0
AVGO,2021,4,1148.891,Pre,107,Kirsten Spears,Chief Financial Officer,"Q4 operating margins increased to 56%, of 350 basis points year-on-year.",0.999999896,60.20728347,0
AVGO,2021,4,1154.205,Pre,108,Kirsten Spears,Chief Financial Officer,"So while semiconductor revenue was up 17%, operating profit grew 24%.",0.999999988,61.20728346,0
AVGO,2021,4,1166.005,Pre,109,Kirsten Spears,Chief Financial Officer,"Moving to the P&L for our infrastructure software sector, revenue for infrastructure software was $1.8 billion and represented 24% of revenue.",-2.56E-06,61.2072809,0
AVGO,2021,4,1167.646,Pre,110,Kirsten Spears,Chief Financial Officer,This was up 8% year-on-year.,0.999994425,62.20727532,0
AVGO,2021,4,1177.049,Pre,111,Kirsten Spears,Chief Financial Officer,"Gross margins for infrastructure software were 90% in the quarter, up 19 basis points year over year.",0.999999885,63.20727521,1
AVGO,2021,4,1180.972,Pre,112,Kirsten Spears,Chief Financial Officer,"Operating expenses were $353 million in the quarter, up 1% year over year.",0.566362411,63.77363762,0
AVGO,2021,4,1183.734,Pre,113,Kirsten Spears,Chief Financial Officer,"R&D spending at $220 million is up 9% year over year, and SG&A of $133 million is down 10% year over year.",-0.877031373,62.89660625,0
AVGO,2021,4,1203.004,Pre,114,Kirsten Spears,Chief Financial Officer,"Operating margin was 70% in Q4, up 166 basis points year over year, and operating profit grew 11%.",0.999999995,63.89660624,0
AVGO,2021,4,1206.697,Pre,115,Kirsten Spears,Chief Financial Officer,Moving to cash flow.,-0.000378035,63.89622821,0
AVGO,2021,4,1212.581,Pre,116,Kirsten Spears,Chief Financial Officer,"Free cash flow in the quarter was $3.5 billion, representing 47% of revenue.",4.72E-06,63.89623292,0
AVGO,2021,4,1215.604,Pre,117,Kirsten Spears,Chief Financial Officer,We spent $88 million on capital expenditures.,-2.78E-05,63.89620516,0
AVGO,2021,4,1222.329,Pre,118,Kirsten Spears,Chief Financial Officer,"Day sales outstanding were 25 days in the fourth quarter, compared to 32 days a year ago.",-3.84E-05,63.89616676,0
AVGO,2021,4,1234.88,Pre,119,Kirsten Spears,Chief Financial Officer,"We ended the fourth quarter with inventory of $1.3 billion, an increase of $137 million, or 12%, from the end of the prior quarter in preparation to meet customer demand in Q1.",0.680947541,64.5771143,0
AVGO,2021,4,1245.683,Pre,120,Kirsten Spears,Chief Financial Officer,"We ended the fourth quarter with $12.2 billion of cash and $39.7 billion of total debt, of which $290 million is short-term.",-3.57E-07,64.57711394,0
AVGO,2021,4,1248.804,Pre,121,Kirsten Spears,Chief Financial Officer,Turning to capital allocation.,-0.000165374,64.57694857,0
AVGO,2021,4,1253.965,Pre,122,Kirsten Spears,Chief Financial Officer,"In the quarter, we paid stockholders $1.8 billion of cash dividends.",3.95E-05,64.57698804,0
AVGO,2021,4,1265.31,Pre,123,Kirsten Spears,Chief Financial Officer,"We also paid $266 million in withholding taxes due on vesting of employee equity, resulting in the elimination of 525,000 AVGO shares.",-2.24E-05,64.57696568,0
AVGO,2021,4,1273.616,Pre,124,Kirsten Spears,Chief Financial Officer,We ended the quarter with 413 million outstanding common shares and 448 million diluted shares.,-8.73E-08,64.57696559,0
AVGO,2021,4,1283.322,Pre,125,Kirsten Spears,Chief Financial Officer,"Based on current business trends and conditions, our guidance for the first quarter of fiscal 2022 is for consolidated revenues of $7.6 billion.",-1.48E-05,64.5769508,0
AVGO,2021,4,1290.531,Pre,126,Kirsten Spears,Chief Financial Officer,and adjusted EBITDA of approximately 61.5% of projected revenue.,-4.77E-06,64.57694603,0
AVGO,2021,4,1296.785,Pre,127,Kirsten Spears,Chief Financial Officer,Let me recap our financial performance for fiscal year 2021.,7.85E-05,64.57702454,0
AVGO,2021,4,1303.88,Pre,128,Kirsten Spears,Chief Financial Officer,"Our revenue hit a new record of $27.5 billion, growing 15% year on year.",0.999999887,65.57702442,0
AVGO,2021,4,1307.863,Pre,129,Kirsten Spears,Chief Financial Officer,"Semiconductor Solutions revenue was $20.4 billion, up 18% year over year.",0.999999393,66.57702382,0
AVGO,2021,4,1315.543,Pre,130,Kirsten Spears,Chief Financial Officer,"Infrastructure software revenue was $7.1 billion, up 7% year on year.",0.99999879,67.57702261,0
AVGO,2021,4,1322.108,Pre,131,Kirsten Spears,Chief Financial Officer,"Gross margin for the year was 75%, up 100 basis points from a year ago.",0.999999745,68.57702235,0
AVGO,2021,4,1329.455,Pre,132,Kirsten Spears,Chief Financial Officer,"Operating expenses were $4.5 billion, down 2% year on year as we completed the integration of Symantec.",-0.894381815,67.68264054,0
AVGO,2021,4,1340.782,Pre,133,Kirsten Spears,Chief Financial Officer,"Operating income from continuing operations was $15.9 billion, up 23% year over year, and represented 58% of net revenue.",0.999998323,68.68263886,0
AVGO,2021,4,1344.024,Pre,134,Kirsten Spears,Chief Financial Officer,"Adjusted EBITDA was $16.6 million, up 21% year over year, and represented 60% of net revenue.",0.999958325,69.68259718,0
AVGO,2021,4,1346.846,Pre,135,Kirsten Spears,Chief Financial Officer,This figure excludes $539 million of depreciation.,-4.25E-05,69.68255468,0
AVGO,2021,4,1353.071,Pre,136,Kirsten Spears,Chief Financial Officer,"We spent $443 million on capital expenditures, and free cash flow represented 49% of revenue, or $13.3 billion.",-2.58E-06,69.6825521,0
AVGO,2021,4,1372.03,Pre,137,Kirsten Spears,Chief Financial Officer,Free cash flow grew 15% year over year.,0.999999891,70.68255199,0
AVGO,2021,4,1386.542,Pre,138,Kirsten Spears,Chief Financial Officer,"For the year, we returned $7.5 billion to our stockholders, consisting of $6.2 billion in the form of cash dividends and $1.3 billion for the elimination of 2.8 million ABGO shares.",0.007861605,70.69041359,0
AVGO,2021,4,1394.899,Pre,139,Kirsten Spears,Chief Financial Officer,We have extended our weighted average debt maturity to approximately 10.6 years with a weighted average interest rate of approximately 3.6%.,2.96E-06,70.69041656,0
AVGO,2021,4,1409.639,Pre,140,Kirsten Spears,Chief Financial Officer,"Looking ahead to fiscal 2022, we remain committed to returning approximately 50% of our prior year free cash flow to stockholders in the form of cash dividends.",0.076510785,70.76692734,0
